step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0
255000	255	4.43591	28471.9	514.884	6180.01	4419.13	573.505	26087.9	28.5555	0.141	282
256000	256	4.44507	28537.4	603.808	6284.92	4803.47	525.337	25895.2	13.4585	0.141	282
257000	257	4.30854	27667.3	964.022	6000.14	4359.19	540.404	25882	-1.87837e-05	0.1415	283
258000	258	4.37555	28097.6	812.786	5906.68	4258.3	610.065	26091.4	6.4936	0.142	284
259000	259	4.38023	28134.2	630.067	5910.57	4397.76	588.411	26004.2	16.9577	0.142	284
260000	260	4.39884	28260.3	1636.03	6024.76	4555.49	629.151	25947.3	0.227072	0.1435	287
261000	261	4.27767	27481.9	967.534	5929.69	4518.74	575.45	25620.6	20.7562	0.144	288
262000	262	4.38647	28194.1	834.269	5894.84	4491.44	613.721	25784.5	4.99677	0.1445	289
263000	263	4.40503	28320	1030.75	5826.11	4614.63	639.747	25597.2	14.8527	0.145	290
264000	264	4.35775	28022.5	1847.84	5975.25	4650.09	615.652	25737.2	32.6768	0.146	292
265000	265	4.43265	28517.4	1501.44	6156.08	4432.49	633.921	25573.4	17.336	0.147	294
266000	266	4.50269	28981.5	666.121	6275.83	4709.63	637.6	25693.1	39.4814	0.147	294
267000	267	4.36751	28124.6	2137.39	6077.73	4557.55	720.946	25792.1	8.22765	0.149	298
268000	268	4.37855	28195.7	2073.45	5967.69	4351.62	707.928	25640	74.9947	0.1505	301
269000	269	4.4016	28377.1	1823.1	6054.38	4428.06	645.655	25480.3	98.0472	0.1515	303
270000	270	4.36045	28131.5	1874.01	6029.06	4464.07	692.087	26064.7	56.3696	0.1525	305
271000	271	4.40695	28444.6	918.663	5938.29	4400.54	696.948	25809.8	49.1406	0.153	306
272000	272	4.36406	28180.9	1449.04	6047.83	4387.68	611.315	25853.9	49.3125	0.154	308
273000	273	4.48037	28938.7	1039.75	6098.38	4675.31	667.402	25778	26.5631	0.1545	309
274000	274	4.36794	28225.7	709.708	6133.84	4389.7	675.885	25678	12.4032	0.1545	309
275000	275	4.4078	28489.8	1949.09	6115.83	4411.2	640.45	25153.3	4.71497	0.156	312
276000	276	4.44853	28753.1	1866.71	6072.71	4360.89	692.165	25633.5	1309.5	0.157	314
277000	277	4.49841	29095.7	1116.39	5951.56	4669.99	640.189	26089.6	21.654	0.158	316
278000	278	4.37623	28318.6	1655.71	6147.2	4474.55	711.7	25830.1	0.611797	0.159	318
279000	279	4.40553	28508.2	1682.77	6375.15	4419.11	724.766	25596.1	68.7839	0.1605	321
280000	280	4.55929	29516.9	626.241	6132.01	4417.79	655.348	25497	32.3695	0.1605	321
281000	281	4.39024	28435.6	663.381	6056.6	4585.85	717.439	25560.7	0	0.1605	321
282000	282	4.34097	28116.4	2242.07	6443.32	4182.28	762.52	25629.8	8.69031	0.162	324
283000	283	4.39619	28474.1	1363.54	5923.02	4463.58	665.082	25507.5	44.8489	0.1625	325
284000	284	4.38425	28416.5	722.453	5922.28	4280.35	709.063	25538.6	43.7531	0.1625	325
285000	285	4.45831	28896.5	1591.41	6193.67	4724.27	655.53	25188	48.0533	0.1635	327
286000	286	4.43465	28749.8	2114.62	6258.06	4665.48	787.988	25543.7	53.6454	0.165	330
287000	287	4.52112	29330.8	2438.01	9147.6	4644.19	728.071	25521	23.8064	0.1665	333
288000	288	4.52241	29359.5	976.797	5853.21	4265.67	733.487	25585.2	46.6042	0.167	334
289000	289	4.3871	28500.8	1037.61	6034.3	4617.38	691.103	25290.4	374.99	0.1675	335
290000	290	4.45303	28929.1	802.032	5901.09	4636.03	741.793	25618.6	37.9704	0.1675	335
291000	291	4.39655	28575.4	731.844	6269.48	4431.01	726.069	25639	0	0.1675	335
292000	292	4.2936	27906.3	2620.24	6617.44	4240.03	785.406	25442.7	15.4353	0.1695	339
293000	293	4.38884	28525.3	764.359	6384.32	4600.71	702.705	25383.7	46.8627	0.1695	339
294000	294	4.38816	28547.2	1263.72	6084.32	4361.93	779.743	25753.2	-0.0175277	0.17	340
