step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
342000	342	4.5854	27512.4	6744.94	4592.25	1654.85	1304.84	21095.3	543
343000	343	7.84671	47080.3	14616.7	12643	1760.09	7093.93	23810.9	544
344000	344	4.63331	27799.9	7034.33	4701.15	1563.65	2011.65	21571.7	545
345000	345	4.56789	27407.3	6669.75	4412.64	1562.68	1197.17	21206.8	545
346000	346	4.53074	27184.4	6581.46	4549.54	1718.53	1955.39	21309.8	546
347000	347	4.57129	27427.7	6738.51	4557.15	1631.91	1772.13	21117.7	547
348000	348	4.48982	26938.9	6752.13	4509.4	1648.27	2587.77	20948.4	550
349000	349	4.48918	26935.1	6862.09	4461.01	1666.61	1676.78	21121.5	551
350000	350	4.51893	27113.6	6911.74	4705.83	1687.24	1265.36	21305.5	551
351000	351	4.43779	26626.7	6767.35	4516.41	1691.63	1271.07	21332.1	551
352000	352	4.54803	27288.2	7029.34	4737.07	1699.32	1628.41	20696.1	552
353000	353	4.57359	27441.6	6925.62	4729.59	1579.21	1547.63	21079.4	553
354000	354	4.58586	27515.2	6819.94	4808.97	1775.91	1212.37	21061.8	553
355000	355	5.18626	31117.6	6870.92	4721.47	1629.08	1438.61	21363.9	554
356000	356	4.63382	27802.9	6801.74	4664.24	1632.86	2119.11	21239.1	555
357000	357	4.56891	27413.5	6736.6	4519.8	1730.58	2227.41	21558	557
358000	358	4.5947	27568.2	6804.7	4620.26	1752.78	2113.3	21129.1	559
359000	359	4.50001	27000.1	7002.74	4437.95	1611.55	2126.5	20856.1	561
360000	360	4.64812	27888.7	7028.82	4716.71	1738.12	2227.65	21340	563
361000	361	4.52652	27159.1	6839.88	4494.58	1744.23	1880.79	20796.8	565
362000	362	4.60723	27643.4	7144.82	4556.9	1608.39	1559.92	21018.8	566
363000	363	4.4927	26956.2	6750.78	4557.25	1735.46	2893.49	20868	569
364000	364	4.43637	26618.2	7094.46	4542.86	1769.84	1323.94	20390.7	569
365000	365	4.48268	26896.1	6901.77	4601.98	1705.36	1594.62	21226.8	570
366000	366	4.49918	26995.1	6517.94	4429.62	1683.95	2270.75	20737.1	573
367000	367	4.45411	26724.7	6543.9	4841.78	1735.38	2670.54	20581	575
368000	368	4.48896	26933.8	6747.45	4710.75	1682.3	1655.13	20545.6	576
369000	369	4.5131	27078.6	6307.89	4337.94	1603.78	2248.49	20623.9	578
370000	370	4.51425	27085.5	6597.47	4905.4	1655.92	3639.84	20833.3	582
371000	371	4.5345	27207	7077.53	4523.16	1753.83	1823.54	20939.6	583
372000	372	4.68553	28113.2	7059.39	5150.62	1688.77	1430.17	20963.8	583
373000	373	4.51321	27079.3	6706.6	4501.77	1659.64	2652.24	21261.6	585
374000	374	4.51505	27090.3	6687.16	4721.6	1673.85	1335.43	20634.2	585
375000	375	4.5361	27216.6	6816.96	4395.54	1705.57	2001.65	21070.4	586
376000	376	4.44455	26667.3	6840.35	4484.97	1698.26	1479.79	21080	586
377000	377	4.63145	27788.7	6762.05	4482.68	1764.06	1463.66	21128.7	586
378000	378	4.647	27882	6587.43	4500.57	1636.1	1778.23	21033.2	588
379000	379	4.63387	27803.2	6549.09	4456.24	1696.48	1566.25	21070.7	589
380000	380	4.74846	28490.8	7122.83	4619.45	1752.56	2232.75	21048.6	591
381000	381	4.68173	28090.4	6867.82	4543.86	1759.46	2726.41	21173.7	593
382000	382	4.59815	27588.9	7110.52	4448.35	1692.68	1521.89	20846.5	593
383000	383	4.53675	27220.5	6696.57	4859.97	1708.06	1702.82	20988.6	594
384000	384	4.57746	27464.8	7014.85	4501.89	1789.83	1950.62	21044.3	595
385000	385	4.63707	27822.4	6772.04	4640.04	1599.59	1350.61	20758.9	595
386000	386	4.52964	27177.8	6757.46	4329.12	1658.15	1511.8	20818.1	595
387000	387	4.60003	27600.2	6803.98	4531.47	1608.96	1359.34	21057.5	595
388000	388	4.52469	27148.1	6706.51	4462.7	1702.71	2020.64	21067.1	596
389000	389	4.52691	27161.5	6817.57	4700.17	1892.2	1499.53	21150.9	596
390000	390	4.47722	26863.3	6932.05	4526.06	1692.04	1745.91	20894.1	597
391000	391	4.62439	27746.3	6770.27	4579.23	1640.28	2948.34	21016.8	600
392000	392	4.53182	27190.9	6813.91	4723.42	1617.51	3057.92	21116	603
393000	393	4.52127	27127.6	6780.8	4643.74	1683.91	1865.44	21150.9	604
394000	394	4.60745	27644.7	6763.87	4711.77	1662.32	1487.23	20858.5	604
395000	395	4.59144	27548.6	6914.55	4667.74	1711.24	1488.14	21610.9	604
396000	396	4.50699	27041.9	6834.84	4800.11	1793.12	1685.32	21132.9	605
397000	397	4.61736	27704.1	6762.51	4488.19	1801.75	2194.18	21075.7	607
398000	398	4.45917	26755	6952.82	4415.58	1796.83	1446.67	20934.3	607
399000	399	4.53571	27214.3	6999.54	4594.17	1885.73	2090.23	20849	608
400000	400	4.48057	26883.4	6550.07	4438.08	1722.18	2819.23	20966.3	612
401000	401	4.47353	26841.2	7008.2	4487.81	1766.66	2668.05	21048.7	614
402000	402	4.71506	28290.4	6939.06	4589.33	1857.6	2107.41	20973.7	615
403000	403	4.63863	27831.8	6751.16	4663.94	1884.17	1850.6	20981.6	616
404000	404	4.62172	27730.3	6873.08	4652.37	1812.86	2030.7	21043.4	617
405000	405	4.63079	27784.8	7090.68	4624.94	1905.08	2484.75	20762.6	619
406000	406	4.46999	26819.9	6469.95	4714.96	1871.54	2312.92	21010.1	621
407000	407	4.67962	28077.7	6993.61	4590.54	1794.64	1491.19	20700	621
408000	408	4.61702	27702.1	7160.78	4468.63	1809.52	1908.15	20643.7	622
409000	409	4.59505	27570.3	7054.01	4811.42	1834.69	2566.67	20599	624
410000	410	4.75025	28501.5	7212.24	4968.97	1785.04	2502.39	20822.1	626
411000	411	4.53148	27188.9	6884.4	4673.43	1723.47	1449.22	20493.6	626
412000	412	4.45709	26742.5	6769.19	4892.5	1909.11	1782.18	20800.7	627
413000	413	4.61648	27698.9	6888.46	4382.28	1866.52	1665.11	20924.9	627
414000	414	4.55929	27355.7	6823.75	4658.16	1876.3	1806.5	21183.5	629
415000	415	4.68657	28119.4	6814.93	4518.63	1824.02	1639.25	21020.4	629
416000	416	4.49792	26987.5	6850.09	4339.59	1885.15	2223.83	21149.2	630
417000	417	4.45182	26710.9	6852.15	4491.88	1885.31	2257.19	20662.9	632
418000	418	4.55994	27359.6	7162.06	4728.05	2021.47	1358.55	20654.3	632
419000	419	4.63241	27794.4	6656.83	4724.62	1808.39	1528.6	20740.5	632
420000	420	4.64599	27875.9	6902.2	4742.41	1822.23	2432.1	20768	634
421000	421	4.54698	27281.9	6915.54	4650.68	1783.93	2384.11	20769.1	636
422000	422	4.63109	27786.5	6944.61	4527.19	1977.16	2759.66	20817.1	638
423000	423	4.42617	26557	6454.55	4545.78	1913.98	2563.22	20683.5	640
424000	424	4.6439	27863.4	7008.11	4776.57	1807.58	1639.89	20961.8	640
425000	425	4.52872	27172.3	7143.99	4725.17	1836.55	1445.23	20824.9	640
426000	426	4.6487	27892.2	6800.3	4881.84	1975.17	1493.46	20562.6	640
427000	427	4.63873	27832.4	6847.31	4866.52	2000.35	1518.87	20511.4	640
428000	428	4.45251	26715	7201.45	4268.46	1970.96	1568.9	20894.9	640
429000	429	4.49955	26997.3	6896.86	4401.61	2040.24	2281.27	20732.6	641
430000	430	4.62702	27762.1	6584.61	4781.21	1948.37	1590.45	21386.4	641
431000	431	4.57	27420	7679.58	4808.87	1978.09	1815.73	21050.4	642
432000	432	4.48298	26897.9	6921.74	4853.7	1903.78	1518.43	20461.8	642
433000	433	4.55629	27337.7	7211.78	4807.26	1947.32	1393.03	20508.7	642
434000	434	4.51715	27102.9	7353.29	4764.31	1846.35	1522.41	20462.3	642
435000	435	4.58611	27516.7	6788.62	4772.27	1837.39	2239.98	20273.4	644
436000	436	4.61211	27672.7	6852.38	4668.17	1907.89	1484.13	21000.2	644
437000	437	4.51502	27090.1	6662.04	4614.94	1996.36	2506.42	21060.5	646
438000	438	4.47468	26848.1	6749.62	4585.34	1930.5	1463.26	21168	646
439000	439	4.65682	27940.9	6633.72	4715.58	1867.03	2339.49	20944.1	647
440000	440	4.54614	27276.9	6920.45	4499.51	1852.65	1766.1	20799.4	648
441000	441	4.63253	27795.2	6851.96	4729.06	2026.74	1554.07	20913.7	648
442000	442	4.66971	28018.3	7143.58	4607.44	1901.14	1549.5	20729.8	648
443000	443	4.60545	27632.7	6955.53	4790.16	1902.04	1683.33	20569.7	648
444000	444	4.55751	27345	7126.66	4691.02	1900.37	2017.8	20744.5	649
445000	445	4.61949	27717	6480.07	4554.76	2028.45	2047.87	20831.4	650
446000	446	4.48434	26906	7185.5	4589.25	2089.89	2092.77	21165.7	651
447000	447	4.54289	27257.3	6723.74	4477.22	1893.13	2274.78	20599.4	653
448000	448	4.59243	27554.6	6867.73	4622.33	1901.3	1611.67	21103.3	653
449000	449	4.58416	27505	6974.67	4706.42	1955.18	2453.09	21064.1	655
450000	450	4.69003	28140.2	7037.14	4808.6	1920.44	1820.64	20603.6	656
451000	451	4.49283	26957	6704.04	4619.81	1906.21	1739.72	20667.3	657
452000	452	4.48269	26896.1	6939.61	4555.76	1913.97	1949.49	20461.4	658
453000	453	4.61745	27704.7	6841.75	4490.93	1860.93	2340.79	20709.5	660
454000	454	4.63783	27827	6915.28	4594.88	1978.76	3081.16	20435.5	663
455000	455	4.67657	28059.4	7132.6	4670.15	1963.18	2356.82	20318.4	666
456000	456	4.60042	27602.5	6955.97	4506.28	1850.57	1343.4	20501.1	666
457000	457	4.57769	27466.2	7056.43	4449.09	2006.52	2190.84	20622.6	667
458000	458	4.66205	27972.3	7034.55	4310.94	2071.25	2387.34	20405.3	669
459000	459	4.57555	27453.3	7049.3	4514	2056.91	1505.82	20751.8	669
460000	460	4.54886	27293.1	7068.48	4684.52	2013.59	2163.48	20788.4	670
461000	461	4.66049	27962.9	7010.66	5054.82	2080.13	1781.3	20625.5	670
462000	462	4.5933	27559.8	6906.64	4548.51	2022.47	1506.88	20450.8	670
463000	463	4.59903	27594.2	7164.74	4751.84	2063.95	1944.09	20663.9	670
464000	464	4.59246	27554.7	7040.02	4793.46	1873.82	2191.82	20034.9	671
465000	465	4.66015	27960.9	7053.77	4482.99	1909.25	2135.24	20546.2	672
466000	466	4.60658	27639.5	7057.27	4466.76	2097.13	1432.95	20332.5	672
467000	467	4.51793	27107.6	6961.68	4455.42	1997.77	1704.51	20535.3	672
468000	468	4.56973	27418.4	6891.65	4632.35	2017.01	1539.34	20614.1	672
469000	469	4.58445	27506.7	6984.47	4326.76	2049.17	1648.33	20800.8	672
470000	470	4.4874	26924.4	7334.35	4579.18	2053.18	1532.21	20603.1	672
471000	471	4.53625	27217.5	6638.55	4079.56	1958.98	1569.66	20455	672
472000	472	4.5745	27447	6851.85	4513.56	1884.23	1568.46	20899.6	672
473000	473	4.63423	27805.4	6989.4	4535	2043.66	1716.37	20857	672
474000	474	4.64664	27879.8	6973.86	4432.82	1915.19	2491.98	20753.8	674
475000	475	4.49202	26952.1	6899.85	4659.56	2047.22	3608.15	20914.6	678
476000	476	4.62788	27767.3	6803.17	4699.43	2009.49	1879.68	20697.9	679
477000	477	4.58553	27513.2	6999.55	4485.33	1977.87	2216.24	20354.8	680
478000	478	4.64028	27841.7	6927.28	4812.68	2033.9	2278.35	20495.6	682
479000	479	4.61303	27678.2	7125.98	4772.4	2088.84	2050.24	20583	683
480000	480	4.60199	27611.9	6934.99	4592.88	2051.48	1486.9	20800.1	683
481000	481	4.71334	28280	7202.47	4426.22	2035.36	1570.4	20803.3	683
482000	482	4.48751	26925	6636.6	4545.76	1984.98	3136.58	20963.2	686
483000	483	4.73353	28401.2	7824.57	4924.91	1990.62	2275.88	20671.3	687
484000	484	4.61703	27702.2	6912.07	4624.49	2113.07	1845.22	20663.9	688
485000	485	4.62926	27775.5	7079.66	4540.84	2043.38	2809.14	20462.6	691
486000	486	4.67316	28039	7175.9	4870.98	2061.46	1668.09	20790.8	691
487000	487	4.53589	27215.3	7260.99	4995.68	2032.02	2747.86	20499.6	693
488000	488	4.64667	27880	7080.5	4640.71	1970.71	2148.33	20731.1	694
489000	489	4.54205	27252.3	7104.99	4714.41	2134.06	2862.24	20641.9	696
490000	490	4.64806	27888.4	7157.58	4644.4	2204.21	1725.67	20700.3	696
491000	491	4.58506	27510.4	7371.38	4462.3	2154.81	1985.38	20316.3	697
492000	492	4.61706	27702.3	6665.32	5170.5	2189.12	2613.02	20567.1	699
493000	493	4.61544	27692.6	7143.69	4872.47	2076.25	2366.32	20721.5	701
494000	494	4.59722	27583.3	6992.68	4615	2225.35	1604.51	20882.3	701
495000	495	4.65875	27952.5	7125.08	4770.96	2116.19	2590.75	20829.1	703
496000	496	4.62506	27750.4	7438.21	4845.35	2150.18	2320.07	20621	705
497000	497	4.50651	27039.1	7272.33	4743.94	2014.49	2188.8	20539	706
498000	498	4.67077	28024.6	6789.46	4730.68	2138.87	2722.62	21022.1	708
499000	499	4.58801	27528.1	7207.65	4782.32	2161.4	2251.2	20577.7	709
500000	500	4.53659	27219.6	6971.59	4642.75	2348.99	2102.59	20784.3	710
501000	501	4.62518	27751.1	7022.25	4502.29	2135.12	1625.93	20587.7	710
502000	502	4.69858	28191.5	7112.83	4535.36	2182.76	3127.72	20264	713
503000	503	4.69121	28147.3	7076.88	4709.84	2169.93	2829.29	20862.6	715
504000	504	4.5858	27514.8	7200.42	4806.17	2241.78	2292.65	20684.2	716
505000	505	4.58284	27497.1	7551.74	4653.02	2152.76	2101.89	20512	717
506000	506	4.58977	27538.6	7167.61	4534.89	2075.48	2364.61	20545.2	719
507000	507	4.59703	27582.2	7093.76	4683.88	2137.34	1677.3	20409.9	719
508000	508	4.59854	27591.2	7035.16	4756.72	2189.91	1789.99	20610.7	720
509000	509	4.68818	28129.1	7221.21	4398.65	2158.2	2108.52	20349	721
510000	510	4.61871	27712.2	7135.48	5048.64	2144.28	2977.04	20499.5	723
511000	511	4.55437	27326.2	7027.53	4602.84	2190.96	2475.41	20512.7	725
512000	512	4.44207	26652.4	6857.51	4784.82	2351.53	2789.56	20402.6	727
513000	513	4.67069	28024.1	7249.39	4782.37	2299.37	1658.49	20524.2	727
514000	514	4.64189	27851.3	7234.37	4551.97	2173.98	1924.91	21031	727
515000	515	4.65496	27929.8	6751.01	4593.78	2169.65	1686.19	20477.7	727
516000	516	4.61572	27694.3	7233.56	4754.46	2193.73	2505.54	20651	728
517000	517	4.64032	27841.9	6862.4	4482.2	2051.51	1880.07	20125.8	728
518000	518	4.63499	27809.9	6943.75	4723.77	2249.32	2280.02	20419.7	729
519000	519	4.59308	27558.5	6908.78	4742.61	2285.27	2456.28	20546.4	731
520000	520	4.60871	27652.3	7354.19	4866.39	2330.99	3103.84	20531.6	734
521000	521	4.53965	27237.9	7480.83	4512.83	2238.62	2649.61	20069.6	736
522000	522	4.57596	27455.8	7131.76	4679.15	2144.58	2370.67	20095.7	737
523000	523	4.55134	27308	7494.77	4473.71	2257.19	2321.64	20499.9	738
524000	524	4.55996	27359.7	7158.21	4775.18	2078.36	2482.63	20100.9	739
525000	525	4.64008	27840.5	7013.09	4724.81	2131.44	1718.1	20321.9	739
526000	526	4.74402	28464.1	6994.81	4448.04	2159.82	1817.84	20436	739
527000	527	4.55169	27310.1	7105.42	4717.38	2256.01	2388.39	20194	741
528000	528	4.66167	27970	6917.35	4573.48	2226.51	1887.09	20347.2	741
529000	529	4.58494	27509.6	6856.52	4793.87	2274.44	2208.56	20059	742
530000	530	4.66039	27962.3	7405.91	4580.64	2068.39	1865.06	20273.7	742
531000	531	4.71597	28295.8	7334.12	4844.44	2156.58	2775.74	20626.8	744
532000	532	4.59986	27599.2	7310.18	4511.4	2086.61	2038.81	20207	745
533000	533	4.67366	28042	6998.69	4467.83	2185.09	2144.05	19877	746
534000	534	4.66844	28010.7	7275.27	5056.44	2241.96	2932.81	20247.4	748
535000	535	4.67537	28052.2	7313.58	5009.71	2121.62	1805.84	20275.1	748
536000	536	4.52989	27179.3	7251.51	4711.28	2263.99	1831.24	20134.5	748
537000	537	4.65573	27934.4	7453.15	4515.23	2152.22	1688.2	20401.9	748
538000	538	4.53441	27206.5	6981.4	4732.97	2174.84	2384.38	20697.8	749
539000	539	4.55025	27301.5	7079.71	4792.73	2229.94	2567.04	20304.9	751
540000	540	4.58601	27516.1	6857.22	4814.84	2121.22	1787.69	20353.4	751
541000	541	4.55012	27300.7	7094.66	4757	2249.97	2269.16	20398	752
542000	542	4.73294	28397.6	7354.18	4690.6	2162.19	1834.92	20866	752
543000	543	4.70641	28238.5	7015.78	4772.13	2260.62	1747.86	20272.1	752
544000	544	4.75312	28518.7	7190.02	4640.32	2103.69	3198	20550.7	755
545000	545	4.60659	27639.5	7290.23	4790.5	2091.08	3129.57	20695.7	757
546000	546	4.61391	27683.4	7086.82	4716.35	2189.86	2044.7	20188.8	758
547000	547	4.61714	27702.8	7317.72	4643.99	2221.61	2536.78	20454.7	760
548000	548	4.63491	27809.5	6991.41	4650.97	2241.72	2530.17	20486.7	761
549000	549	4.66949	28016.9	7261.34	4703.02	2171.17	2002.79	20618.8	762
550000	550	4.649	27894	7377.56	4762.56	2183.1	2352.31	20465.1	763
551000	551	4.53657	27219.4	7197.29	4771.82	2360.44	1936.64	20299.6	763
552000	552	4.5763	27457.8	7148.3	4644.04	2182.97	2784.26	20464.1	765
553000	553	4.60353	27621.2	7340.97	4575.46	2215.69	2343.27	20372.3	766
554000	554	4.55407	27324.4	7406.11	4810.84	2296.98	1777.72	20299.4	767
555000	555	4.6451	27870.6	7364.05	4331.1	2346.95	1957.23	20591.5	767
556000	556	4.53732	27223.9	7064.84	4826.67	2188.73	2408.94	20338.7	768
557000	557	4.55952	27357.1	6998.66	4458.15	2225.68	1814.33	19933.8	768
558000	558	4.67175	28030.5	7408.02	4962.89	2180.8	2252.77	19991.5	769
559000	559	4.56561	27393.7	6966.65	4963.05	2267.91	1977.19	20017.3	770
560000	560	4.71138	28268.3	7189.95	4563.61	2201.41	1775.11	20219	770
561000	561	4.55803	27348.2	7259.13	4537.09	2241.37	2176.77	20570.3	771
562000	562	4.63546	27812.8	7500.85	4534.64	2339.46	2481.09	20480.5	772
563000	563	4.71323	28279.4	7000.26	4696.54	2248.71	2190.73	20519.8	773
564000	564	4.60651	27639.1	7051.85	4406.36	2255.37	2388.07	20524.8	774
565000	565	4.80447	28826.8	8444.64	6764.14	2267.74	2559.31	20524.2	775
566000	566	4.69248	28154.9	7029.21	4814.37	2405.81	1822.65	20063.7	776
567000	567	4.62847	27770.8	7112.04	4898.85	2195.53	1781.88	20389.5	776
568000	568	4.63999	27839.9	7454.13	4763.55	2167.13	2520.19	20374.8	777
569000	569	4.97348	29840.9	7016.42	4846.38	2312.46	2688.54	19871.7	779
570000	570	4.67836	28070.1	7083.02	4690.87	2305.48	2204.05	20002.7	780
571000	571	4.67015	28020.9	7267.58	4629.58	2264.29	2249.56	20272.3	781
572000	572	4.61065	27663.9	7491.23	4569.21	2396.34	1837.09	20992	781
573000	573	4.73831	28429.9	7383.88	4736.87	2299.08	2607.74	20288.9	782
574000	574	4.6655	27993	7103.91	4765.01	2406.72	1918.79	20956.9	782
575000	575	4.66629	27997.7	7245.49	4689.06	2192.94	2869.76	20723.2	784
576000	576	4.74907	28494.4	7233.09	5087.24	2349.52	1996.45	20387.3	784
577000	577	4.5013	27007.8	7235.48	4758.95	2191.44	1915.02	20263.3	784
578000	578	4.63949	27836.9	7062.31	4756.04	2326.79	1809.72	20686.9	784
579000	579	4.70547	28232.8	7381.66	4623.03	2313.22	2092.52	20326.7	784
580000	580	4.55497	27329.8	7103.65	4718.38	2449.52	2033.88	20469.7	784
581000	581	4.62999	27779.9	7201.24	4976.24	2239.36	2169.8	20520.2	785
582000	582	4.5597	27358.2	7177.81	4604.75	2329.65	3037.71	20471.1	787
583000	583	4.58499	27509.9	7479.86	4782.79	2357.91	1937.18	20122.3	787
584000	584	4.61681	27700.8	7793.09	4772.41	2297.74	2219.89	20392.2	788
585000	585	4.67141	28028.4	7352.57	4528.56	2352.42	2073.93	20250.6	789
586000	586	4.55846	27350.7	7073.63	4646.94	2254.78	3167.43	20292.9	792
587000	587	4.62129	27727.7	7257.08	4703.89	2383.67	2356.16	20380.3	793
588000	588	4.65245	27914.7	7137.96	4785.13	2441.59	2621.61	20281.8	794
589000	589	4.66595	27995.7	7651.62	4722.26	2385.37	2142.32	20386.6	795
590000	590	4.68893	28133.6	7337.79	4902.48	2509.85	2457.46	19840.3	797
591000	591	4.71943	28316.6	7219.33	4842.18	2428.78	2280.23	20114.6	798
592000	592	4.56918	27415.1	7110.9	4609.81	2264.94	2642.63	20327.3	800
593000	593	4.54694	27281.6	7282.27	4715.01	2282.54	2087.49	20692.7	800
594000	594	4.60747	27644.8	7029.05	4527.26	2393.13	2602.57	20612.2	802
595000	595	4.61034	27662	7144.58	4423.1	2469.98	2226.54	20596.1	803
596000	596	4.63059	27783.5	7220.88	4929.03	2483.64	2403.56	20275.9	804
597000	597	4.69748	28184.9	7342.92	4773.91	2395.32	2357.35	20180.4	805
598000	598	4.73772	28426.3	7108.59	4510.44	2232.28	1926	20295.2	805
599000	599	4.66141	27968.5	7328.26	4785.78	2345.62	1742.78	20189	805
600000	600	4.65338	27920.3	7179.82	4673.75	2427.22	1897.57	20439.4	805
601000	601	4.72439	28346.3	7259.8	4659.46	2396.28	1867.46	20248.4	805
602000	602	4.67608	28056.5	7336.89	4459.56	2289.12	1905.21	20260.4	805
603000	603	4.68872	28132.3	7085.5	4575.98	2448.03	3256.16	20380	807
604000	604	4.68446	28106.8	7110.45	4506.82	2240.89	2665.42	20521.5	808
605000	605	4.73242	28394.5	7386	4723.46	2252.91	2506.48	20304.2	809
606000	606	4.58494	27509.7	6920.59	4572.84	2411.46	1973.63	20104.8	810
607000	607	5.25067	31504	8139.41	5661.74	2295.63	4320.44	21033.2	812
608000	608	4.66953	28017.2	7004.08	4639.63	2471.38	2416.62	20340	813
609000	609	4.6358	27814.8	6752.83	4567.89	2343.88	2321.99	20598.4	814
610000	610	4.56467	27388	7193.51	4554.08	2642.14	2901.74	20518.8	816
611000	611	4.68134	28088.1	7346.41	4499.43	2548.85	3262.51	20469.9	819
612000	612	4.74027	28441.6	7294.63	4793.67	2631.25	1850.87	20477	819
613000	613	4.77901	28674.1	7041.17	4691.28	2495.57	2623.1	20248.2	820
614000	614	4.64625	27877.5	7065.21	4766.11	2412.66	2145.68	20458.8	820
615000	615	4.62902	27774.1	7343.98	4614.87	2473.52	2161.13	20335	821
616000	616	4.7214	28328.4	7016.62	5044.52	2573.15	3085.21	20421.3	823
617000	617	4.70493	28229.6	7222.8	4760.73	2549.78	2067.64	19903.1	823
618000	618	4.59451	27567	7275.43	4820.9	2527.21	3131.86	20302	825
619000	619	4.61382	27682.9	7276.13	4634.61	2632.79	1961.98	20646.9	825
620000	620	4.62509	27750.5	7623.08	4753.88	2537.37	1988.79	20353.8	825
621000	621	4.57196	27431.8	7061.69	4785.1	2521.46	1948.31	20332.9	825
622000	622	4.70654	28239.2	7349.36	4552.6	2426.9	2291.56	20225.1	826
623000	623	4.54931	27295.9	7367.03	4748.81	2394.32	2362.22	20118.9	827
624000	624	4.63562	27813.7	7576.53	4966.8	2539.06	2667.4	20536	829
625000	625	4.73877	28432.6	7347.07	5011.32	2504.47	2234.29	19843.5	830
626000	626	4.70556	28233.4	7574.99	4778.85	2633.19	2212.01	20116.8	831
627000	627	4.82832	28969.9	7281.13	4750.35	2583.52	2082.24	20860.1	831
628000	628	4.72083	28325	7492.3	4450.7	2381.34	2010.39	20405.5	831
629000	629	4.64906	27894.3	7514.82	4838.86	2535.65	2178.32	20554.2	832
630000	630	4.66565	27993.9	7431.54	4645.78	2617.16	1895.92	19961.1	832
631000	631	4.73446	28406.7	6821.42	4760.7	2561.61	3063.94	20191.5	834
632000	632	4.6513	27907.8	7579.99	4619.77	2617.16	2162.98	20178.3	834
633000	633	4.53845	27230.7	7283.69	4523.68	2654.89	1946.15	20209.2	834
634000	634	4.65771	27946.2	7080.1	4855.1	2639.27	2422.61	20198.8	835
635000	635	4.63091	27785.5	7182.19	4758.9	2555.1	3097.83	20097.4	837
636000	636	4.65027	27901.6	7170.9	4233.98	2656.03	2484.26	20090.1	838
637000	637	4.64028	27841.7	7094.68	4717.23	2492.41	1939.07	20234.4	838
638000	638	4.48328	26899.7	7243.89	4577.68	2666.2	2063.92	20331.7	838
639000	639	4.71711	28302.7	7061.77	5046.56	2471.13	2108.89	20109.4	838
640000	640	4.62645	27758.7	7222.01	4790.84	2556.64	2513.07	20151.5	839
641000	641	4.60921	27655.3	7268.14	4599.8	2509.39	2292.96	20032.2	840
642000	642	4.64671	27880.3	7596.55	4333.99	2547.6	2550.97	20204.3	842
643000	643	4.67335	28040.1	7308.64	4665.66	2701.82	2427.07	20405.3	843
644000	644	4.77891	28673.5	7072.7	4710.33	2586.74	2027.9	20108.6	843
645000	645	4.69561	28173.7	7682.94	4493.89	2774.14	2562.51	20342.3	844
646000	646	4.69211	28152.6	7129.67	4655.32	2625.15	2097.81	20121	844
647000	647	4.67759	28065.5	7232.61	4644.56	2624.45	2000.34	20469.2	844
648000	648	4.62942	27776.5	7430.88	4529.32	2680.3	1969.5	20227.2	844
649000	649	4.5743	27445.8	6746.22	4715.84	2453.06	2459.98	19960.9	845
650000	650	4.70848	28250.9	7070.34	4707.41	2495.31	2491.85	20196.9	846
651000	651	4.67111	28026.7	7255.32	4535.86	2482.8	2326.27	19978.8	847
652000	652	4.61263	27675.8	7375.21	4552.4	2539.67	2578.62	19781.6	848
653000	653	4.62142	27728.5	7575.69	4573.07	2562.86	2489.75	20061.1	849
654000	654	4.70634	28238.1	7043.95	5102.56	2611.14	2582.91	20137.9	850
655000	655	4.70216	28213	7035.73	4700.72	2662.32	2108.95	20120.3	850
656000	656	4.63449	27806.9	7363.42	4654.46	2618.55	3843.2	20240.8	853
657000	657	4.68007	28080.4	7495.55	4764.75	2479.12	2058.62	20065	853
658000	658	4.71077	28264.6	7326.74	4883.8	2475.65	2370.46	19805.2	854
659000	659	4.75432	28525.9	7044.76	4677.59	2659.7	1940.11	20109.5	854
660000	660	4.5743	27445.8	7417.39	4426.66	2592.75	2108.57	19991.3	854
661000	661	4.60538	27632.3	7314.01	4852.71	2591.42	1963.23	19978.7	854
662000	662	4.64266	27856	7222.73	4573.02	2516.53	1963.37	20276.8	854
663000	663	4.74221	28453.3	7553.78	5054.03	2668.45	2515.29	20579.5	855
664000	664	4.77163	28629.8	7545.75	4854.91	2650.98	2630.19	20202.3	856
665000	665	4.72443	28346.6	7127.99	4653.61	2567.8	2101.01	20457.4	856
666000	666	4.73189	28391.3	7314.19	4576.82	2559.83	2546.45	19750.9	857
667000	667	4.75703	28542.2	6885.04	4656.27	2583.44	2420.61	20289.5	858
668000	668	4.70209	28212.6	7437.02	4839.67	2795.94	2203.8	20226.6	858
669000	669	4.68616	28117	7118.41	4948.64	2714	2644.94	20048.2	859
670000	670	4.7124	28274.4	7531.21	4526.86	2657.52	2502.89	20191.7	860
671000	671	4.59728	27583.7	7394.32	4767.59	2696.05	2740.57	20296	861
672000	672	4.55941	27356.5	7312.13	4547.37	2731.25	2891.74	20460.4	863
673000	673	4.57779	27466.7	7328.43	4934.9	2484.92	2011.2	20102	863
674000	674	4.69592	28175.5	7268.44	4616.66	2633.19	3235.24	20282.4	865
675000	675	4.69106	28146.4	7140.33	4771.74	2611.98	1915.85	20221.3	865
676000	676	4.64655	27879.3	7330.93	4753.3	2797.27	2344.84	20688.3	866
