step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
331000	331	4.87073	29224.4	7928.85	5107.44	4248.76	4948.19	20820.2	1330
332000	332	5.11094	30665.6	7967.59	4964.53	4562.41	4251.45	21043.8	1331
333000	333	4.95369	29722.2	7921.54	5109.65	4423.77	4227.64	21102.8	1333
334000	334	4.80516	28831	8189.84	4767.21	4614.35	3487.06	20879	1333
335000	335	4.91153	29469.2	7797.21	5254.78	4498.04	4371.12	20978.6	1335
336000	336	4.82782	28966.9	8145.12	5016.43	4419.14	3352.37	20957.6	1335
337000	337	4.82304	28938.3	8217.59	4948.98	4317.68	3343.41	21076.6	1336
338000	338	4.8411	29046.6	8154.43	5173.83	4338.39	4693.62	20829.8	1339
339000	339	4.95356	29721.3	7920.38	5237.31	4209.87	4821.53	20808.2	1342
340000	340	4.95799	29747.9	8012.63	5080.47	4289.43	3383.97	20924.8	1342
341000	341	4.83149	28988.9	8001.52	5291.42	4364.92	3694.01	20866.1	1343
342000	342	4.90669	29440.1	8048.8	4945.87	4439.6	3843.47	20977.9	1345
343000	343	4.91727	29503.6	8125.44	4979.29	4463.67	4250.82	20773.7	1347
344000	344	4.86686	29201.1	8006.11	4910.8	4327.97	3437.9	21132.4	1348
345000	345	4.80067	28804	7982.23	4921.05	4247.21	3881.82	21334.9	1350
346000	346	4.93101	29586.1	8163.18	4997.29	4366.94	3584.01	20837.9	1350
347000	347	4.8526	29115.6	8066.83	4912.8	4415.37	4374.65	21169.8	1352
348000	348	4.91521	29491.3	8270.65	5108.91	4305.43	3527.39	21052.4	1353
349000	349	4.86604	29196.2	7748.2	4930.04	4342.34	4301.17	20990.7	1355
350000	350	4.92676	29560.6	7929.53	5477.27	4349.79	3110.53	20970.5	1355
351000	351	4.84443	29066.6	7734.95	4913.65	4526.11	3254.1	21301.9	1356
352000	352	4.95433	29726	8093.94	4848.79	4449.55	3561.77	21399.4	1357
353000	353	4.91684	29501	7978.28	4874.07	4480.15	4024.54	21184.5	1358
354000	354	4.86234	29174	7838.4	4886.21	4442.07	4711.46	20739.3	1361
355000	355	4.83225	28993.5	8124.6	5206.38	4581.19	3868.73	21268.8	1362
356000	356	4.89494	29369.6	7957.61	4903.69	4506.29	3833.03	21071.9	1363
357000	357	4.82102	28926.1	7926.19	4988.48	4657.43	4047.53	21025.4	1365
358000	358	5.0721	30432.6	7769.5	5005.7	4415.33	3691.24	21039.3	1365
359000	359	4.90885	29453.1	7820.21	5091.12	4523.14	3778.1	21137.6	1366
360000	360	4.90558	29433.5	8039.37	4854.7	4238.31	4420.81	20818.6	1368
361000	361	4.8518	29110.8	7929.67	4864.99	4288.22	3606.41	21241.6	1369
362000	362	4.93615	29616.9	7692.81	4666.52	4274.19	3373.97	21207.6	1369
363000	363	4.97983	29879	8165.71	4874.61	4365.22	3404.48	20940.3	1369
364000	364	4.94158	29649.5	7901.32	4829.45	4442.27	5640.64	21141.5	1373
365000	365	4.93268	29596.1	7729.73	5054.68	4738.62	5027.16	20619	1376
366000	366	4.85711	29142.6	7983.19	4708.82	4326.27	3504.09	20736.6	1376
367000	367	4.92012	29520.7	7727.61	5182.65	4416.81	3795.83	20956.3	1377
368000	368	4.86316	29179	8332.87	4954.85	4336.48	3279.71	21353.9	1377
369000	369	4.86744	29204.6	7800.56	5031.57	4390.88	4372.36	21049.5	1379
370000	370	4.76176	28570.6	7956.44	5298.19	4287.37	3275.53	21155.9	1379
371000	371	4.86477	29188.6	7990.56	4809.87	4314.3	4133.1	20812	1381
372000	372	4.92582	29554.9	8119.1	5088.57	4394.06	4041.75	21071	1382
373000	373	4.98242	29894.5	8089.12	4920.27	4108.16	4037.11	21095.1	1384
374000	374	4.89252	29355.1	7987.83	4990.44	4512.18	3418.88	21152.6	1384
375000	375	5.03345	30200.7	8016.1	5042.78	4360.65	3440.11	20963.4	1385
376000	376	4.9372	29623.2	8004.85	4786.89	4397.29	3533.16	21419.8	1386
377000	377	4.75107	28506.4	8104.86	5177.52	4423.91	3417.49	20998.9	1386
378000	378	4.8368	29020.8	7803.97	4883.68	4523.23	4096.77	21163.4	1387
379000	379	4.86024	29161.4	7931.5	4814.24	4446.81	3617.61	21009.3	1388
380000	380	4.94098	29645.9	7919.33	5176.19	4678.46	3790.97	21033.2	1389
381000	381	4.83961	29037.7	8182.55	5080.48	4615.14	3527.89	21331.3	1389
382000	382	4.82403	28944.2	7930.74	5049.34	4623.66	3548.28	20807.2	1389
383000	383	5.00971	30058.3	8123.09	5194.28	4544.26	3819.63	20986.6	1390
384000	384	4.83888	29033.3	7969.22	5065.2	4457.26	3554.93	21324.4	1390
385000	385	4.89003	29340.2	7852.24	4815.37	4487.31	3341.03	21077.4	1390
386000	386	4.96861	29811.7	7816.15	5191.61	4412.05	3541.63	21217.7	1390
387000	387	4.83307	28998.4	7796.4	5093.81	4450.98	4450.88	21114.1	1392
388000	388	4.927	29562	7774.36	5279.31	4357.92	3986.24	21368.6	1393
389000	389	4.87721	29263.3	7989.92	4921.53	4345.28	3488.97	21528.8	1393
390000	390	4.8508	29104.8	8103.34	5012.03	4421.62	5411.5	21381	1397
391000	391	4.84313	29058.8	8042.68	4840.84	4383.99	3298.36	21163	1397
392000	392	4.82979	28978.7	8042.02	5078.48	4470.39	3530	21123.4	1397
393000	393	4.924	29544	8090.79	4901.45	4394.18	3696.95	21249.2	1397
394000	394	4.95127	29707.6	8060.5	5091.42	4358.71	4348.09	20912.3	1399
395000	395	4.85284	29117.1	7933.61	5280.56	4196.83	3349.67	20878.4	1399
396000	396	5.28777	31726.6	7956.43	5189.09	4509.28	3683.76	21196.5	1399
397000	397	4.76041	28562.5	7875.98	4954.05	4419.41	3247.35	21508.8	1399
398000	398	4.80561	28833.7	8378.25	5118.1	4602.15	4495.12	21334.3	1401
399000	399	4.9311	29586.6	7569.71	5099.7	4551.5	5371.97	21055.2	1405
400000	400	4.86437	29186.2	7974.11	5092.27	4566.53	3698.87	21067.3	1406
401000	401	4.82399	28944	8010.76	5082.88	4556.87	3419.77	21180.8	1406
402000	402	4.82369	28942.1	7938.95	5029.46	4725.93	4432.62	21095.7	1408
403000	403	4.86415	29184.9	8314.99	5141.74	4848	4374.14	21097.1	1410
404000	404	5.00598	30035.9	8098.21	5058.43	4612.89	4264.33	20821.1	1411
405000	405	5.07039	30422.3	8087.57	5848.07	4718.46	5992.47	21187.5	1416
406000	406	4.96252	29775.1	8163.26	5036.52	4564.18	3432.88	21208.9	1416
407000	407	4.90893	29453.6	8060.4	4982.99	4471.74	3846.38	21444.3	1417
408000	408	5.00272	30016.3	8252.58	5024.69	4630.09	4298.9	21499.2	1418
409000	409	4.81422	28885.3	7877.42	4918.51	4477.45	5210.99	21321.2	1421
410000	410	4.95082	29704.9	7914.21	5036.88	4679.87	5496.12	21426.5	1426
411000	411	4.88361	29301.7	8079.87	5051.77	4512.29	4971.52	21652.7	1429
412000	412	4.88213	29292.8	7939.13	4766.97	4517.25	4594.13	21448	1431
413000	413	4.84862	29091.7	7988.21	5501.29	4653.65	3501	21405.6	1431
414000	414	4.95589	29735.3	7584.51	5070.82	4551.47	4371.31	21459.3	1433
415000	415	4.90102	29406.1	7713.19	4923.04	4448.11	3814.09	21194.1	1434
416000	416	4.90237	29414.2	7964.4	5233.67	4563.37	4725.27	21035.2	1436
417000	417	5.79467	34768	7999.65	4893.13	4572.13	3425.99	21322.2	1436
418000	418	4.93453	29607.2	7797.08	4942.29	4688.45	5130.54	21331.3	1439
419000	419	4.98811	29928.7	8034.39	5288.81	4796.76	4522.72	21744.9	1442
420000	420	4.91457	29487.4	8195.41	4980.06	4756.69	4205.83	21534	1444
421000	421	4.99978	29998.7	8062.06	4717.03	4861.12	3719.4	21509.2	1444
422000	422	4.99035	29942.1	8194.26	5140.03	4347.96	4076.84	21464.2	1445
423000	423	4.81046	28862.8	8274.05	5183.55	4539.01	4727.93	21445.8	1447
424000	424	4.91366	29482	8461.37	4813.53	4784.07	3718.9	21591.7	1447
425000	425	5.20409	31224.6	8136.36	5358.39	4615.45	5389.41	21264.1	1449
426000	426	4.90003	29400.2	7793.15	4987.11	4723.47	4594.12	21517.9	1451
427000	427	4.90068	29404.1	8250.44	4784.78	4790.53	3609.45	21590.4	1451
428000	428	4.90274	29416.5	7760.73	5035.99	4516.55	3837.63	21595.7	1451
429000	429	4.87831	29269.9	7880.33	4882.87	4788.19	3664.96	21300	1452
430000	430	4.92326	29539.6	7907.9	5077.14	4640.09	4205.16	21319.9	1453
431000	431	4.97338	29840.3	7980.05	5156.09	4696.83	3951.44	21349.9	1454
432000	432	4.91971	29518.2	7785	5240.02	4669.72	4573.43	21304.2	1456
433000	433	4.81303	28878.2	7892.52	5155.31	4737.68	3817.34	21540.9	1457
434000	434	4.85502	29130.1	8047.07	5211.74	4518.55	3946.92	21613.2	1458
435000	435	4.86695	29201.7	7981.27	4925.54	4694.7	3788.22	21599.6	1459
436000	436	4.85067	29104	8228.63	4832	4519.29	3784.26	21260.6	1460
437000	437	4.72304	28338.2	8061.96	5016.73	4632.07	3552.33	21870.6	1460
438000	438	4.8853	29311.8	7775.39	4945.71	4576.76	3662.41	21709.6	1460
439000	439	4.75257	28515.4	7708.85	5007.38	4535.51	4490.4	21329	1462
440000	440	4.81539	28892.4	7782.35	5017.38	4608.23	4194.88	21533.4	1464
441000	441	4.93068	29584.1	8092.29	5017.37	4645.8	3944.92	21598.7	1465
442000	442	4.86113	29166.8	7914.79	5018.88	4662.14	4109.35	21410.4	1466
443000	443	4.86899	29214	8254.41	5037.56	4720.72	4160.46	21673	1467
444000	444	4.84587	29075.2	7969.74	5083.51	4673.02	3770.84	21616.6	1467
445000	445	4.87318	29239.1	8019.38	5057.6	4668.62	3718.4	21563.7	1467
446000	446	4.88364	29301.8	7868.79	5025.75	4685.18	3727.82	21798.4	1467
447000	447	4.8742	29245.2	7899.71	5020.21	4908.74	4735.66	21059.3	1469
448000	448	4.90022	29401.3	7693.24	5018.31	4986.9	3456.55	21288.7	1469
449000	449	5.00242	30014.5	7921.07	5023.24	4826.23	4004.76	21420.3	1471
450000	450	4.84706	29082.3	8025.73	4985.39	4765.56	4541.26	21284.8	1473
451000	451	4.79988	28799.3	7996.51	5276.76	4732.2	4313.9	21521.1	1474
452000	452	4.83378	29002.7	7675.52	5102.94	4719.58	3658.3	21717.2	1474
453000	453	4.92396	29543.7	7859.51	4920.63	4639.2	3411.68	21411.3	1474
454000	454	4.82731	28963.9	8032.14	4996.26	4689.6	4071.67	21275.2	1475
455000	455	4.92843	29570.6	7971.18	5197.17	4618.26	4785.75	21677.1	1478
456000	456	4.88262	29295.7	7969.44	5130.92	4697.71	4255.98	21455.3	1479
457000	457	4.79815	28788.9	7911.8	4921.29	4827.18	4197.48	21728.1	1481
458000	458	4.8593	29155.8	7507.97	5144.05	4718.33	4231.13	21187	1482
459000	459	4.88709	29322.5	7757.03	5171.35	4681.42	3801.16	21540.3	1482
460000	460	4.93215	29592.9	7985.62	5107.62	4639.38	3694.17	21143.2	1482
461000	461	4.85592	29135.5	7715.73	5068.21	4853.05	4381.37	21893.9	1484
462000	462	4.89347	29360.8	7813.67	4903.15	4491.42	3545.61	21040.8	1484
463000	463	4.9446	29667.6	7728.37	4660.08	4625.31	4671.43	21627.7	1486
464000	464	4.95203	29712.2	8102.47	4887.58	4773.7	3622.56	21858.9	1486
465000	465	5.13748	30824.9	8074.59	5233.58	4653.33	4131.39	21470.7	1487
466000	466	4.80406	28824.4	7711.99	4954.33	4722.33	3760.31	21741.8	1487
467000	467	4.97827	29869.6	7915.5	5095.88	4710.44	4518.74	21911.7	1488
468000	468	4.91437	29486.2	8272.73	4793.5	4788.15	3966.76	21496.8	1489
469000	469	5.24713	31482.8	8344.83	5448.62	4869.94	4430.82	21492.1	1490
470000	470	4.8143	28885.8	7736.99	5107.78	4648.61	3722.35	21217.3	1490
471000	471	4.89596	29375.8	7715.6	5380.99	4666.78	3499.32	21491.3	1490
472000	472	4.93058	29583.5	8087.62	4807.54	4513.64	4818.86	21850	1493
473000	473	4.97314	29838.9	7890.8	5168.22	4779.45	3630.3	21570.7	1493
474000	474	4.80109	28806.5	8108.92	5126.75	4746.11	4306.35	21623.4	1494
475000	475	5.89861	35391.7	8173.75	6085.46	4719.16	4270.4	21621.7	1494
476000	476	4.89283	29357	7845.65	4903.8	4882.52	3671.68	21638.6	1494
477000	477	4.93197	29591.8	7655.92	5150.05	4784.8	4493.59	21201.7	1496
478000	478	4.78987	28739.2	8112.33	5211.31	4589.6	3648.58	21600.5	1496
479000	479	4.9469	29681.4	7750.91	4971.41	4786.47	4424.37	21686.6	1497
480000	480	4.93153	29589.2	8512.57	5110.82	4666.42	3554.18	21570.5	1497
481000	481	4.87796	29267.7	7810.86	5034.55	4638.47	4315.26	21424.4	1498
482000	482	4.98751	29925.1	8031.79	4937.72	4668.69	4750.88	21702.1	1501
483000	483	4.89472	29368.3	7805.46	5089.55	4701.86	3643.56	21717.9	1501
484000	484	4.89293	29357.6	8175.21	5041.95	4937.31	4600.17	22008.1	1503
485000	485	4.85966	29157.9	8039.35	4981.66	4670.08	3774.83	21774.1	1504
486000	486	4.99468	29968.1	7960.47	5073.22	4636.45	4249.81	21305.9	1505
487000	487	4.82767	28966	7840.93	4946.19	4573.71	3737.12	21793.6	1505
488000	488	4.87735	29264.1	8004.73	4757.96	4859.5	3845.38	21610.7	1505
489000	489	4.88884	29333.1	8197.9	5270.17	4678.34	3693.27	21640.8	1505
490000	490	4.92937	29576.2	8341.65	5264.86	4999.95	3639.36	21714	1506
491000	491	4.80089	28805.3	7743.25	5018.52	4956.69	3738.81	21483	1506
492000	492	4.99078	29944.7	8077.69	5128.08	4620.77	3724.14	21470.7	1506
493000	493	4.8731	29238.6	8415.03	4891.71	4654.21	5141.39	21669.1	1508
494000	494	4.9329	29597.4	8137.37	5067.45	4950.15	4139.21	21681	1509
495000	495	4.95559	29733.5	7910.51	4875.19	4766.93	4525.93	21738.1	1510
496000	496	4.95713	29742.8	8041.2	4722.32	4639.46	3537.57	21719.3	1510
497000	497	4.79367	28762	7807.84	4996.27	4783.42	4458.08	21606.1	1513
498000	498	4.91017	29461	7959.84	5352.19	4852.14	3723.16	21732.7	1513
499000	499	4.95775	29746.5	8124.41	4954.43	4618.37	4363.26	22168.1	1514
500000	500	4.84064	29043.9	7912.51	4890.56	4818.58	4053.44	21694.8	1515
501000	501	4.97659	29859.6	7862.64	5385.64	4862.62	4018.51	22096.6	1515
502000	502	4.88049	29283	8289.45	5007.99	4767.5	5226.21	21826.5	1518
503000	503	4.80996	28859.8	7691.57	4965.4	5077.01	4981.49	21910.3	1523
504000	504	4.89699	29382	7780.61	4846.24	4732.72	3639.98	21829.9	1523
505000	505	4.99636	29978.2	7842.48	5120.5	4735.54	3909.58	21962.7	1524
506000	506	5.00782	30046.9	7727.83	5116.58	5031.53	3721.53	21783.5	1524
507000	507	4.85349	29120.9	8174.21	4957.61	4931.46	3847	21884	1524
508000	508	4.81854	28911.2	8611.31	4867.83	4785.91	4477.62	21535.7	1526
509000	509	4.90307	29418.4	7830.65	5215.41	4740.65	4712.74	21623	1528
510000	510	5.00909	30054.6	7929.67	5032.65	4821.61	4766.13	21547.2	1530
511000	511	4.99692	29981.5	8496.67	4912.69	4987.4	3490.84	21626.9	1530
512000	512	4.99969	29998.1	8072.1	5008.01	4958.27	4600.7	21748.6	1531
513000	513	4.8454	29072.4	8262.58	4942.31	5016.1	3812.84	21723.7	1531
514000	514	4.93817	29629	7974.32	5089.26	4715.43	4922.15	21809.3	1533
515000	515	4.98777	29926.6	7919.35	5056.4	4999.87	4095.18	21603.3	1534
516000	516	4.93557	29613.4	7803.1	5185.47	4896.92	3730.41	22046.8	1534
517000	517	5.07244	30434.6	8343.81	5148.68	4695.57	4752.86	21844.3	1537
518000	518	4.9197	29518.2	7900.72	5127.18	4946.39	5063.65	22050.4	1540
519000	519	4.81463	28887.8	7890.21	4966.13	4958.92	4327.93	21961	1541
520000	520	4.96504	29790.3	8002.56	5294.62	4768.4	3842.43	21581.4	1541
521000	521	5.26936	31616.1	8984.48	6288.36	5053.74	4358.64	22272.5	1541
522000	522	4.94131	29647.8	8082.26	5112.38	4818.44	4179.47	21823.7	1542
523000	523	4.87072	29224.3	8242.88	5032.1	5043.1	3944.85	21731.9	1542
524000	524	4.7957	28774.2	8062.46	5192.37	4949.57	3615.35	22255.8	1542
525000	525	4.90293	29417.6	8552	5055.09	4703.86	4419.84	21415.2	1543
526000	526	4.92411	29544.7	7856.2	4979.84	4945.13	3926.24	21555.7	1543
527000	527	4.94478	29668.7	8131.7	5088.78	4929.74	4435.91	21881.7	1544
528000	528	5.06367	30382	7739.67	5269.97	5287.3	4926.73	21511.6	1546
529000	529	4.91936	29516.2	7533.28	5285.94	4900.32	3497.93	21886	1546
530000	530	4.92036	29522.2	7873.02	5069.05	4860.15	4728.27	21495.9	1547
531000	531	4.83075	28984.5	8040.22	5332.09	5064.03	4584.78	21811.2	1549
532000	532	4.86975	29218.5	7813.53	5202.32	5343.74	3631.21	21737.7	1549
533000	533	4.94594	29675.6	7987.67	4881.45	5027.74	5340.85	21647.4	1552
534000	534	4.99948	29996.9	8248.19	4888.84	4697.7	3681.56	22014.9	1552
535000	535	5.01897	30113.8	8220.56	5223.35	4757.72	3663.13	21818.8	1552
536000	536	4.9189	29513.4	8195.43	5272.02	4872.91	5224.88	21900.5	1555
537000	537	4.97287	29837.2	7852.78	4832.86	4928.78	3889.49	22027.1	1555
538000	538	4.72599	28355.9	7483.92	5157.06	4847.81	4352.53	21674.9	1557
539000	539	4.93174	29590.5	8136.64	4843.08	4783.4	4156.16	21781.8	1558
540000	540	4.77314	28638.8	8144.8	5181.52	4793.01	3885.55	21892.1	1558
541000	541	4.92587	29555.2	7892.47	5019.64	4893.03	4775.49	22217	1560
542000	542	4.93768	29626.1	8080.28	4973.55	4843.64	4085.32	21952.3	1561
543000	543	4.85031	29101.9	7964.29	5210.45	4944.99	3740.61	22038.4	1561
544000	544	4.8432	29059.2	8132.1	5141.33	5194.39	4156.04	21921.8	1562
545000	545	4.99967	29998	8054.09	5215.96	4813.72	3894.77	22141.5	1562
546000	546	4.88108	29286.5	7765.17	4958.44	4955.96	4216.48	22074.4	1563
547000	547	4.98095	29885.7	8234.96	4868.86	5135.49	4388.37	22185.4	1564
548000	548	4.85957	29157.4	8226.33	4664.4	5118.51	3714.34	22176.3	1564
549000	549	4.99279	29956.8	8164.51	5077.3	5023.97	3692.45	22090.6	1564
550000	550	4.91357	29481.4	7952.5	5021.06	4912.08	4126.4	22066.6	1565
551000	551	4.93866	29631.9	7911.3	5094.17	5264.8	4848.59	21881.6	1568
552000	552	4.85766	29146	8054.46	5181.66	5168.41	3827.38	22243.7	1568
553000	553	4.94063	29643.8	7839.66	5279.94	5085.2	4705.71	21998	1570
554000	554	4.96349	29780.9	7701.36	5063.97	5161.99	4917.4	21964.1	1573
555000	555	4.98103	29886.2	7947.39	5038.42	5008.84	4535.14	21608.3	1574
556000	556	4.9276	29565.6	7942.41	4996.95	5155.99	3826.18	21665	1574
557000	557	4.94136	29648.2	8196.16	4959.73	5342.31	3721.66	21664.2	1574
558000	558	4.95754	29745.2	7937.82	4835.15	5017.26	4378.52	22081.6	1576
559000	559	4.9047	29428.2	7513.35	4907.84	5234.42	5481.42	21960.2	1579
560000	560	4.86597	29195.8	7890.75	5119.18	5031.92	3910.18	21892	1579
561000	561	4.86619	29197.2	7593.97	5168.77	5017.14	3771.69	22092.3	1579
562000	562	4.84277	29056.6	8182	5055.32	4929.73	4272.24	21751.9	1580
563000	563	4.91022	29461.3	7712.89	5233.94	4875.33	3819.47	21982.9	1580
564000	564	4.92492	29549.5	8024.75	5145.8	4873.36	3722.36	22150.9	1580
565000	565	4.87449	29246.9	7951.2	4940.4	4944.15	3727.61	21884.7	1580
566000	566	4.96611	29796.6	7655.79	5021.02	5034.33	5081.97	22019.8	1582
567000	567	4.94819	29689.1	8072.01	4963.94	5069.27	4553.26	22268.4	1583
568000	568	5.09132	30547.9	7878.66	5146.7	5239.6	4895.76	21968.3	1585
569000	569	4.85941	29156.4	7817.99	5035.42	5179.84	3701.68	22277.2	1585
570000	570	4.9151	29490.6	7940.89	5184.88	5351.41	4011.59	21990.3	1585
571000	571	5.02932	30175.9	8067.24	5092.04	5402.71	4525.12	22219.1	1586
572000	572	4.9575	29745	7906.27	5160.06	5235.47	3748.44	22013.3	1586
573000	573	5.80452	34827.1	7731.58	5206.17	4999.84	4164.1	22133.2	1586
574000	574	4.84239	29054.4	7648.62	4933.34	5493.96	4200.79	22173.8	1587
575000	575	5.01787	30107.2	7641.84	4949.22	5078.54	3635.85	22274.4	1587
576000	576	4.86864	29211.8	7965.72	5246.08	5088.18	4582.61	22254.1	1588
577000	577	4.90339	29420.4	8180.57	4923.28	5106.47	4664.4	22178.2	1589
578000	578	4.89776	29386.6	8253.08	5052.78	5089.63	4524.8	22634.2	1591
579000	579	4.91491	29489.5	8023.83	5057.67	5169.25	3829.65	22202	1591
580000	580	4.85334	29120.1	8202.51	5041.27	5251.37	4398.39	22291.4	1592
581000	581	4.85515	29130.9	7795.64	4859.51	4951.94	3837.49	22267	1593
582000	582	4.89778	29386.7	7777.35	5020.57	5141.52	4138.43	22209.1	1594
583000	583	4.85529	29131.8	7642.1	4688.57	5188.14	4240.35	21943.2	1594
584000	584	4.76318	28579.1	7788.7	4953.21	5352.71	4519.03	21842	1596
585000	585	4.94136	29648.2	7611.55	5057.08	5373.13	3644.87	22491.1	1596
586000	586	4.97305	29838.3	8194.31	5298.25	5259.85	4092.87	22704.1	1596
587000	587	4.92773	29566.4	7844.61	5284.89	5063.29	3640.47	22387.2	1596
588000	588	4.91314	29478.9	8034.62	4938.83	5046.41	4140.93	22460.5	1596
589000	589	4.83208	28992.5	7736.78	5035.86	5208.39	3820.24	22498.4	1596
590000	590	4.96611	29796.7	8093.03	5027.08	5087.71	3977.91	22064.8	1596
591000	591	4.93949	29636.9	8143.74	5179.32	5227.04	3884.48	22194.5	1596
592000	592	4.84624	29077.4	8158.71	5257.63	5202.09	3853.43	22365.1	1596
593000	593	4.94544	29672.7	7967.63	5094.21	5108.25	3922.26	22490.2	1596
594000	594	4.89476	29368.6	7970.74	5152.65	5304.39	3935.27	22029.6	1596
595000	595	4.93546	29612.7	7766.13	4899.25	5290.95	5289.64	22351.3	1598
596000	596	4.92978	29578.7	8330.17	5093.43	5235.49	3815.67	22160.4	1598
597000	597	4.99641	29978.5	7600.84	5084.88	5185.35	3974.52	22281.7	1598
598000	598	4.87166	29229.9	7757.01	4835.58	5061.31	4035.38	22451.1	1598
599000	599	4.93178	29590.7	7733.08	5050.04	5208.57	3653.67	22001.3	1598
600000	600	4.80118	28807.1	8045.19	5101.54	5080.79	3793.23	22095.6	1599
601000	601	4.88338	29300.3	7935.81	5030.73	5184.74	4164.51	22016.8	1600
602000	602	5.8659	35195.4	7971.24	7511.2	5101.73	4407.1	22180.6	1600
603000	603	4.98837	29930.2	7686.29	4882.97	5011.73	4210.12	22198.5	1601
604000	604	4.89196	29351.7	8051.46	5002.23	5096.47	4112.63	22135.8	1601
605000	605	4.91461	29487.6	7984.12	5019.46	5031.37	3995.72	22292.7	1601
606000	606	5.00933	30056	8244.44	4749.27	5071.13	4152	22213.1	1601
607000	607	4.90442	29426.5	7768.6	5007.1	5068.29	4345.04	22284.8	1602
608000	608	4.94878	29692.7	8027.72	5067.9	5282.34	3708.44	22057.6	1602
609000	609	4.88688	29321.3	8014.8	5166.46	4985.99	3974.99	22064	1603
610000	610	4.81275	28876.5	7649.65	4841.57	4963.8	4313.64	22105.7	1604
611000	611	4.98904	29934.2	7851.26	4938.44	4981.37	3826.34	22464.8	1604
612000	612	4.90348	29420.9	7743.16	4884.7	5287.62	4611.3	22041.6	1605
613000	613	4.91939	29516.3	7376.17	4952.15	5184.45	3826.71	22480.3	1605
614000	614	4.86696	29201.8	8298.44	4951.33	5147.14	4436.31	22109.3	1606
615000	615	4.93625	29617.5	8221.05	5090.16	5093.93	3973.21	21901.1	1606
616000	616	4.92229	29533.8	8032.07	4926.08	5414.6	4383.85	22163.9	1607
617000	617	4.90119	29407.1	8171.2	5054.84	5252.45	4002.7	22393.5	1607
618000	618	4.81997	28919.8	8229.71	5356.77	5149.27	3960.02	22335.2	1607
619000	619	4.85043	29102.6	7894.3	4745.17	5285.36	4463.74	22440.2	1608
620000	620	4.996	29976	8131.8	4998.94	5204.02	3972.78	22477.3	1608
621000	621	4.85742	29144.5	7949.19	4688.3	5224.1	3837.26	22139.3	1608
622000	622	4.85526	29131.6	8238.05	5017.71	5060.98	4334.06	21951.8	1609
623000	623	4.88215	29292.9	7820.6	5033.47	4905.02	3824.17	22109	1609
624000	624	4.95471	29728.2	7963.66	4870.05	5097.95	4179.24	22277.7	1610
625000	625	4.97045	29822.7	7500.37	4930.1	5068.59	3887.52	22015.7	1610
626000	626	5.01762	30105.7	8388.69	5021.39	5239.34	4765.97	21916.1	1611
627000	627	4.91105	29466.3	7789.77	5305.79	5294.91	3922.6	22161.1	1611
628000	628	5.01103	30066.2	7867.92	5013.11	5297.27	3914.37	21977.8	1611
629000	629	4.89589	29375.4	7762.84	4942.84	5105.96	3903.42	22022.6	1611
630000	630	4.96461	29787.6	8150.9	5223.97	5281.22	4560.6	22277.5	1612
631000	631	5.04851	30291	7680.68	4855.81	5187.57	3822.39	22124.1	1612
632000	632	4.90954	29457.2	7658.09	5226.26	5052.81	4656.54	22475.4	1613
633000	633	4.9845	29907	7805.16	5289.48	5274.89	4480.61	22354.9	1614
634000	634	4.87345	29240.7	7549.63	4711.64	5287.83	4675.68	22508.5	1615
635000	635	4.85959	29157.5	8184.84	4950.29	5186.08	3929.99	22341.5	1615
636000	636	4.88945	29336.7	7698.79	4687.44	5333.63	4141.52	22237.4	1616
637000	637	4.84115	29046.9	8152.76	5095.01	5272.38	3966.21	22203.3	1616
638000	638	4.95227	29713.6	7717.99	5274.59	5255.19	3934.73	22390.4	1616
639000	639	5.01834	30110	8243.68	5275.02	5305.08	4023.03	22160.7	1616
640000	640	4.88863	29331.8	8064.76	4704.42	5122.81	3890.12	21863.3	1616
641000	641	5.03667	30220	7752.38	5085.69	5313.3	4026.36	22273.7	1616
642000	642	4.74574	28474.4	7936.58	5204.25	5300.73	3909.72	22598	1616
643000	643	4.93208	29592.5	8224.08	5290.95	5434.7	4023.27	22181.3	1616
644000	644	4.92047	29522.8	7833.1	5167.17	5393.18	3573.91	22541.6	1616
645000	645	5.07904	30474.2	8063.37	5063.05	5340.31	4001.64	22307.5	1616
646000	646	4.95249	29714.9	8356.86	5155.48	5367.9	4065.19	22646.2	1616
647000	647	4.91115	29466.9	7904.01	4725.31	5322.02	3742.78	22047.2	1616
648000	648	5.10098	30605.9	8215.56	5215.11	5236.11	4047.92	22515.5	1616
649000	649	4.9513	29707.8	7756.41	5213.48	5272.86	3892.77	22325.9	1616
650000	650	4.88637	29318.2	7759.72	5053.56	5335.35	4724.15	22160.7	1617
651000	651	4.94202	29652.1	8017.47	5047.1	5304.86	3855.63	22275.3	1617
652000	652	4.90504	29430.2	7943.56	5095.11	5308.48	4146.17	22033.2	1618
653000	653	4.97427	29845.6	7875	5005.62	5288.09	4142.92	22228.8	1618
654000	654	5.03302	30198.1	7928.52	4803.2	5237.2	4727.69	22317.6	1620
655000	655	4.96835	29810.1	8332.6	5136.43	4990.62	3853.74	22550.8	1620
656000	656	4.95497	29729.8	7963.33	5077.84	5025.4	4622.8	22276.5	1622
657000	657	5.10225	30613.5	7977.05	4862.55	5386.89	4215.36	22256.9	1622
