step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
255000	255	4.41145	26468.7	0	5620.87	4535.63	0	25710.9	0	0	0	-nan
256000	256	4.47341	26840.4	0	5028.32	4798.34	0	25427.8	0	0	0	-nan
257000	257	4.38909	26334.5	0	5050.09	4600.26	0	25206.9	0	0	0	-nan
258000	258	4.3416	26049.6	0	5328.22	4406.54	0	25289.9	0	0	0	-nan
259000	259	4.56786	27407.1	0	5338.89	4349.57	0	25496.1	0	0	0	-nan
260000	260	4.4608	26764.8	0	5450.81	4296.3	0	24999.1	0	0	0	-nan
261000	261	4.4726	26835.6	0	5134.07	4361.65	0	25662	0	0	0	-nan
262000	262	4.30611	25836.7	0	5273.72	4178.72	0	25463.2	0	0	0	-nan
263000	263	4.48682	26920.9	0	4973.59	4490.63	0	25338.7	0	0	0	-nan
264000	264	4.41827	26509.6	0	5197.65	4521.72	0	25765.1	0	0	0	-nan
265000	265	4.44505	26670.3	0	5173.42	4392.44	0	25535	0	0	0	-nan
266000	266	4.46484	26789	0	5188.71	4391.57	0	25859	0	0	0	-nan
267000	267	4.48148	26888.9	0	5153.47	4499.59	0	25611.9	0	0	0	-nan
268000	268	4.38292	26297.5	0	5402.09	4467.32	0	25768.6	0	0	0	-nan
269000	269	4.43809	26628.5	0	5087.35	4421.27	0	25392.7	0	0	0	-nan
270000	270	4.3284	25970.4	0	5011.48	4320.22	0	25361.9	0	0	0	-nan
271000	271	4.3679	26207.4	0	5138.23	4207.72	0	25507.7	0	0	0	-nan
272000	272	4.39892	26393.5	0	4768.94	4417.69	0	25649.1	0	0	0	-nan
273000	273	4.45126	26707.6	0	5396.97	4389.22	0	25672.6	0	0	0	-nan
274000	274	4.41727	26503.6	0	5254.76	4327.01	0	25644	0	0	0	-nan
275000	275	4.3711	26226.6	0	5374.22	4268.1	0	25542.4	0	0	0	-nan
276000	276	4.46052	26763.1	0	5209.62	4407.7	0	25239.6	0	0	0	-nan
277000	277	4.54106	27246.3	0	5057.33	4309.99	0	25693.5	0	0	0	-nan
278000	278	4.39148	26348.9	0	5002.96	4470.42	0	25458.6	0	0	0	-nan
