# cr len_gsub pn pdi
1.587000000000000000e+03 4.180000000000000000e+02 4.784688995215311103e+00 1.977558000000015026e+00
1.588000000000000000e+03 4.170000000000000000e+02 4.796163069544364888e+00 1.973869500000014821e+00
1.589000000000000000e+03 4.160000000000000000e+02 4.807692307692307487e+00 1.970176000000015026e+00
1.590000000000000000e+03 4.150000000000000000e+02 4.819277108433735357e+00 1.969175000000014997e+00
1.591000000000000000e+03 4.140000000000000000e+02 4.830917874396135403e+00 1.970640000000014824e+00
1.592000000000000000e+03 4.130000000000000000e+02 4.842615012106537442e+00 1.967945000000014488e+00
1.593000000000000000e+03 4.120000000000000000e+02 4.854368932038834572e+00 1.973068000000015143e+00
1.594000000000000000e+03 4.110000000000000000e+02 4.866180048661800761e+00 1.969512000000014806e+00
1.596000000000000000e+03 4.090000000000000000e+02 4.889975550122249714e+00 1.974038500000014240e+00
1.597000000000000000e+03 4.080000000000000000e+02 4.901960784313725839e+00 1.971456000000013864e+00
1.598000000000000000e+03 4.070000000000000000e+02 4.914004914004913793e+00 1.966827500000013940e+00
1.601000000000000000e+03 4.040000000000000000e+02 4.950495049504950451e+00 1.971116000000013857e+00
1.604000000000000000e+03 4.010000000000000000e+02 4.987531172069825658e+00 1.985150500000013807e+00
1.606000000000000000e+03 3.990000000000000000e+02 5.012531328320801727e+00 1.976247000000013632e+00
1.607000000000000000e+03 3.980000000000000000e+02 5.025125628140703959e+00 1.973284000000013361e+00
1.608000000000000000e+03 3.970000000000000000e+02 5.037783375314861090e+00 1.971303500000013642e+00
1.609000000000000000e+03 3.960000000000000000e+02 5.050505050505050164e+00 1.969110000000013461e+00
1.612000000000000000e+03 3.930000000000000000e+02 5.089058524173028175e+00 1.968930000000013392e+00
1.613000000000000000e+03 3.920000000000000000e+02 5.102040816326530503e+00 1.965096000000013499e+00
1.614000000000000000e+03 3.910000000000000000e+02 5.115089514066496257e+00 1.961060500000013196e+00
1.615000000000000000e+03 3.900000000000000000e+02 5.128205128205128638e+00 1.960725000000012486e+00
1.616000000000000000e+03 3.890000000000000000e+02 5.141388174807198119e+00 1.957837000000012484e+00
1.617000000000000000e+03 3.880000000000000000e+02 5.154639175257732298e+00 1.956878000000012552e+00
1.618000000000000000e+03 3.870000000000000000e+02 5.167958656330749356e+00 1.958220000000012506e+00
1.619000000000000000e+03 3.860000000000000000e+02 5.181347150259067114e+00 1.958950000000012404e+00
1.620000000000000000e+03 3.850000000000000000e+02 5.194805194805194759e+00 1.962345000000012218e+00
1.622000000000000000e+03 3.830000000000000000e+02 5.221932114882506859e+00 1.974173500000012016e+00
1.624000000000000000e+03 3.810000000000000000e+02 5.249343832020997525e+00 1.966912500000012054e+00
1.626000000000000000e+03 3.790000000000000000e+02 5.277044854881266289e+00 1.958861500000011802e+00
1.627000000000000000e+03 3.780000000000000000e+02 5.291005291005291156e+00 1.961064000000011687e+00
1.629000000000000000e+03 3.760000000000000000e+02 5.319148936170212671e+00 1.954824000000011441e+00
1.630000000000000000e+03 3.750000000000000000e+02 5.333333333333333037e+00 1.951687500000011566e+00
1.631000000000000000e+03 3.740000000000000000e+02 5.347593582887700592e+00 1.947605000000011133e+00
1.632000000000000000e+03 3.730000000000000000e+02 5.361930294906166239e+00 1.948925000000011121e+00
1.633000000000000000e+03 3.720000000000000000e+02 5.376344086021505042e+00 1.945002000000011222e+00
1.635000000000000000e+03 3.700000000000000000e+02 5.405405405405405261e+00 1.937875000000010450e+00
1.636000000000000000e+03 3.690000000000000000e+02 5.420054200542005596e+00 1.933744500000009969e+00
1.637000000000000000e+03 3.680000000000000000e+02 5.434782608695652328e+00 1.931264000000010084e+00
1.639000000000000000e+03 3.660000000000000000e+02 5.464480874316939740e+00 1.939434000000009872e+00
1.640000000000000000e+03 3.650000000000000000e+02 5.479452054794520244e+00 1.942895000000009587e+00
1.641000000000000000e+03 3.640000000000000000e+02 5.494505494505494525e+00 1.938846000000009395e+00
1.642000000000000000e+03 3.630000000000000000e+02 5.509641873278236623e+00 1.951669500000009716e+00
1.644000000000000000e+03 3.610000000000000000e+02 5.540166204986149978e+00 1.957522500000009824e+00
1.645000000000000000e+03 3.600000000000000000e+02 5.555555555555555358e+00 1.954440000000010169e+00
1.646000000000000000e+03 3.590000000000000000e+02 5.571030640668523937e+00 1.949370000000009595e+00
1.648000000000000000e+03 3.570000000000000000e+02 5.602240896358543054e+00 1.947970500000010041e+00
1.649000000000000000e+03 3.560000000000000000e+02 5.617977528089888040e+00 1.942870000000009423e+00
1.650000000000000000e+03 3.550000000000000000e+02 5.633802816901408050e+00 1.945932500000009835e+00
1.651000000000000000e+03 3.540000000000000000e+02 5.649717514124294127e+00 1.950363000000009617e+00
1.652000000000000000e+03 3.530000000000000000e+02 5.665722379603399084e+00 1.970269500000010110e+00
1.653000000000000000e+03 3.520000000000000000e+02 5.681818181818181657e+00 1.974192000000009939e+00
1.655000000000000000e+03 3.500000000000000000e+02 5.714285714285714413e+00 1.969975000000009580e+00
1.656000000000000000e+03 3.490000000000000000e+02 5.730659025787965710e+00 1.966789500000009516e+00
1.657000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 1.968114000000009689e+00
1.659000000000000000e+03 3.460000000000000000e+02 5.780346820809248776e+00 1.960090000000009214e+00
1.661000000000000000e+03 3.440000000000000000e+02 5.813953488372092693e+00 1.968196000000009604e+00
1.663000000000000000e+03 3.420000000000000000e+02 5.847953216374269125e+00 1.963593000000009470e+00
1.665000000000000000e+03 3.400000000000000000e+02 5.882352941176471006e+00 1.992230000000009049e+00
1.666000000000000000e+03 3.390000000000000000e+02 5.899705014749262233e+00 1.990438500000009547e+00
1.668000000000000000e+03 3.370000000000000000e+02 5.934718100890207459e+00 1.988805500000009108e+00
1.670000000000000000e+03 3.350000000000000000e+02 5.970149253731343642e+00 1.978677500000008971e+00
1.671000000000000000e+03 3.350000000000000000e+02 5.970149253731343642e+00 1.978677500000008971e+00
1.672000000000000000e+03 3.340000000000000000e+02 5.988023952095808511e+00 1.996819000000009003e+00
1.673000000000000000e+03 3.330000000000000000e+02 6.006006006006005649e+00 1.996168500000009338e+00
1.676000000000000000e+03 3.300000000000000000e+02 6.060606060606060552e+00 2.018775000000009090e+00
1.677000000000000000e+03 3.290000000000000000e+02 6.079027355623100703e+00 2.019237500000009344e+00
1.680000000000000000e+03 3.260000000000000000e+02 6.134969325153374342e+00 2.015169000000008648e+00
1.681000000000000000e+03 3.250000000000000000e+02 6.153846153846154188e+00 2.012887500000008600e+00
1.682000000000000000e+03 3.240000000000000000e+02 6.172839506172839386e+00 2.011554000000008724e+00
1.684000000000000000e+03 3.220000000000000000e+02 6.211180124223602661e+00 2.002035000000008225e+00
1.685000000000000000e+03 3.210000000000000000e+02 6.230529595015576128e+00 2.003682000000007957e+00
1.686000000000000000e+03 3.200000000000000000e+02 6.250000000000000000e+00 1.998240000000008010e+00
1.687000000000000000e+03 3.190000000000000000e+02 6.269592476489028066e+00 1.992155000000008114e+00
1.689000000000000000e+03 3.170000000000000000e+02 6.309148264984226984e+00 2.003757000000008226e+00
1.691000000000000000e+03 3.160000000000000000e+02 6.329113924050632889e+00 1.997752000000008188e+00
1.693000000000000000e+03 3.140000000000000000e+02 6.369426751592357050e+00 1.999238000000008064e+00
1.694000000000000000e+03 3.130000000000000000e+02 6.389776357827476438e+00 1.997566000000007724e+00
1.695000000000000000e+03 3.120000000000000000e+02 6.410256410256410575e+00 1.991964000000008062e+00
1.696000000000000000e+03 3.110000000000000000e+02 6.430868167202572039e+00 1.998641500000008175e+00
1.697000000000000000e+03 3.100000000000000000e+02 6.451612903225806051e+00 2.008490000000008546e+00
1.699000000000000000e+03 3.080000000000000000e+02 6.493506493506493449e+00 2.005388000000008386e+00
1.700000000000000000e+03 3.070000000000000000e+02 6.514657980456026287e+00 2.011157000000008299e+00
1.701000000000000000e+03 3.060000000000000000e+02 6.535947712418300526e+00 2.009502000000008337e+00
1.702000000000000000e+03 3.050000000000000000e+02 6.557377049180328044e+00 2.010712500000007896e+00
1.703000000000000000e+03 3.040000000000000000e+02 6.578947368421052211e+00 2.009440000000008553e+00
1.705000000000000000e+03 3.020000000000000000e+02 6.622516556291390799e+00 1.998938000000007875e+00
1.706000000000000000e+03 3.010000000000000000e+02 6.644518272425249172e+00 1.993673500000008092e+00
1.707000000000000000e+03 3.000000000000000000e+02 6.666666666666666963e+00 1.990650000000008024e+00
1.708000000000000000e+03 2.990000000000000000e+02 6.688963210702341122e+00 1.985210500000007983e+00
1.709000000000000000e+03 2.980000000000000000e+02 6.711409395973154446e+00 1.980359000000007974e+00
1.710000000000000000e+03 2.970000000000000000e+02 6.734006734006734440e+00 1.974901500000007637e+00
1.712000000000000000e+03 2.950000000000000000e+02 6.779661016949152241e+00 1.978417500000007712e+00
1.714000000000000000e+03 2.930000000000000000e+02 6.825938566552901321e+00 1.967788000000007198e+00
1.715000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 1.968080000000007601e+00
1.716000000000000000e+03 2.910000000000000000e+02 6.872852233676975509e+00 1.969197000000007414e+00
1.717000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 1.985630000000007556e+00
1.719000000000000000e+03 2.880000000000000000e+02 6.944444444444444642e+00 1.990512000000006942e+00
1.720000000000000000e+03 2.870000000000000000e+02 6.968641114982577989e+00 1.993645500000007065e+00
1.721000000000000000e+03 2.860000000000000000e+02 6.993006993006993355e+00 1.988701000000006713e+00
1.722000000000000000e+03 2.850000000000000000e+02 7.017543859649122417e+00 2.009107500000006929e+00
1.723000000000000000e+03 2.840000000000000000e+02 7.042253521126760951e+00 2.008448000000006672e+00
1.724000000000000000e+03 2.830000000000000000e+02 7.067137809187278741e+00 2.008451000000006648e+00
1.726000000000000000e+03 2.810000000000000000e+02 7.117437722419929003e+00 2.035283000000007281e+00
1.727000000000000000e+03 2.800000000000000000e+02 7.142857142857143238e+00 2.028600000000007508e+00
1.728000000000000000e+03 2.790000000000000000e+02 7.168458781362007315e+00 2.041303500000007709e+00
1.729000000000000000e+03 2.780000000000000000e+02 7.194244604316546443e+00 2.036211000000007765e+00
1.730000000000000000e+03 2.770000000000000000e+02 7.220216606498194523e+00 2.035673000000007615e+00
1.732000000000000000e+03 2.750000000000000000e+02 7.272727272727272485e+00 2.032662500000007366e+00
1.733000000000000000e+03 2.740000000000000000e+02 7.299270072992700698e+00 2.037327000000007438e+00
1.734000000000000000e+03 2.730000000000000000e+02 7.326007326007325737e+00 2.038081500000007651e+00
1.736000000000000000e+03 2.710000000000000000e+02 7.380073800738007783e+00 2.048624500000007398e+00
1.737000000000000000e+03 2.700000000000000000e+02 7.407407407407407440e+00 2.066580000000007633e+00
1.738000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 2.059329500000007585e+00
1.739000000000000000e+03 2.680000000000000000e+02 7.462686567164179330e+00 2.052076000000007117e+00
1.740000000000000000e+03 2.670000000000000000e+02 7.490636704119849831e+00 2.046555000000007229e+00
1.742000000000000000e+03 2.650000000000000000e+02 7.547169811320754818e+00 2.045137500000006714e+00
1.744000000000000000e+03 2.630000000000000000e+02 7.604562737642585724e+00 2.076253500000006635e+00
1.746000000000000000e+03 2.610000000000000000e+02 7.662835249042145414e+00 2.078082000000006868e+00
1.747000000000000000e+03 2.600000000000000000e+02 7.692307692307692513e+00 2.072850000000006521e+00
1.748000000000000000e+03 2.590000000000000000e+02 7.722007722007721675e+00 2.067208500000006666e+00
1.749000000000000000e+03 2.580000000000000000e+02 7.751937984496123590e+00 2.070578999999996839e+00
1.752000000000000000e+03 2.550000000000000000e+02 7.843137254901960453e+00 2.048797499999995608e+00
1.753000000000000000e+03 2.540000000000000000e+02 7.874015748031496287e+00 2.040889999999995652e+00
1.754000000000000000e+03 2.530000000000000000e+02 7.905138339920948276e+00 2.033613999999995148e+00
1.755000000000000000e+03 2.520000000000000000e+02 7.936507936507936734e+00 2.028221999999993752e+00
1.756000000000000000e+03 2.520000000000000000e+02 7.936507936507936734e+00 2.028221999999993752e+00
1.757000000000000000e+03 2.510000000000000000e+02 7.968127490039840666e+00 2.040253499999992837e+00
1.758000000000000000e+03 2.500000000000000000e+02 8.000000000000000000e+00 2.034374999999993161e+00
1.759000000000000000e+03 2.490000000000000000e+02 8.032128514056225299e+00 2.026361999999993113e+00
1.761000000000000000e+03 2.470000000000000000e+02 8.097165991902834037e+00 2.017989999999992179e+00
1.763000000000000000e+03 2.460000000000000000e+02 8.130081300813008838e+00 2.012156999999991758e+00
1.764000000000000000e+03 2.450000000000000000e+02 8.163265306122449161e+00 2.004712499999992126e+00
1.765000000000000000e+03 2.440000000000000000e+02 8.196721311475409166e+00 1.997261999999992099e+00
1.766000000000000000e+03 2.430000000000000000e+02 8.230452674897119181e+00 1.990534499999992102e+00
1.767000000000000000e+03 2.420000000000000000e+02 8.264462809917354491e+00 1.986214999999992736e+00
1.768000000000000000e+03 2.410000000000000000e+02 8.298755186721992416e+00 1.978248499999992749e+00
1.769000000000000000e+03 2.400000000000000000e+02 8.333333333333333925e+00 1.995239999999992131e+00
1.770000000000000000e+03 2.390000000000000000e+02 8.368200836820083310e+00 2.022059499999992127e+00
1.772000000000000000e+03 2.370000000000000000e+02 8.438818565400843852e+00 2.005849499999992513e+00
1.773000000000000000e+03 2.360000000000000000e+02 8.474576271186441190e+00 2.029835999999991536e+00
1.774000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 2.061184999999991163e+00
1.775000000000000000e+03 2.340000000000000000e+02 8.547008547008546842e+00 2.056508999999991261e+00
1.777000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 2.045195999999990910e+00
1.778000000000000000e+03 2.310000000000000000e+02 8.658008658008657932e+00 2.078422499999990958e+00
1.779000000000000000e+03 2.300000000000000000e+02 8.695652173913043015e+00 2.107374999999990450e+00
1.781000000000000000e+03 2.280000000000000000e+02 8.771929824561404132e+00 2.092127999999990884e+00
1.782000000000000000e+03 2.270000000000000000e+02 8.810572687224668798e+00 2.088513499999991918e+00
1.783000000000000000e+03 2.260000000000000000e+02 8.849557522123893349e+00 2.083945999999991638e+00
1.785000000000000000e+03 2.240000000000000000e+02 8.928571428571428825e+00 2.121055999999990949e+00
1.786000000000000000e+03 2.230000000000000000e+02 8.968609865470851261e+00 2.125858999999991283e+00
1.787000000000000000e+03 2.220000000000000000e+02 9.009009009009009361e+00 2.117879999999991547e+00
1.788000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 2.110660499999991391e+00
1.789000000000000000e+03 2.200000000000000000e+02 9.090909090909091717e+00 2.103309999999991131e+00
1.790000000000000000e+03 2.190000000000000000e+02 9.132420091324201294e+00 2.095282499999991721e+00
1.791000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 2.098249999999991289e+00
1.792000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 2.089709999999991741e+00
1.793000000000000000e+03 2.160000000000000000e+02 9.259259259259259522e+00 2.080295999999992151e+00
1.794000000000000000e+03 2.150000000000000000e+02 9.302325581395349374e+00 2.078727499999991846e+00
1.795000000000000000e+03 2.140000000000000000e+02 9.345794392523364635e+00 2.092170999999991565e+00
1.796000000000000000e+03 2.130000000000000000e+02 9.389671361502347935e+00 2.084737499999991694e+00
1.797000000000000000e+03 2.120000000000000000e+02 9.433962264150943966e+00 2.078447999999991858e+00
1.798000000000000000e+03 2.110000000000000000e+02 9.478672985781990690e+00 2.108100999999992009e+00
1.799000000000000000e+03 2.100000000000000000e+02 9.523809523809523725e+00 2.114279999999992388e+00
1.800000000000000000e+03 2.090000000000000000e+02 9.569377990430622205e+00 2.104943499999992529e+00
1.801000000000000000e+03 2.080000000000000000e+02 9.615384615384614975e+00 2.099031999999992681e+00
1.802000000000000000e+03 2.070000000000000000e+02 9.661835748792270806e+00 2.091424499999992470e+00
1.803000000000000000e+03 2.060000000000000000e+02 9.708737864077669144e+00 2.085028999999992916e+00
1.804000000000000000e+03 2.050000000000000000e+02 9.756097560975609539e+00 2.080134999999992296e+00
1.805000000000000000e+03 2.040000000000000000e+02 9.803921568627451677e+00 2.095793999999992163e+00
1.806000000000000000e+03 2.030000000000000000e+02 9.852216748768473309e+00 2.086941499999992455e+00
1.807000000000000000e+03 2.020000000000000000e+02 9.900990099009900902e+00 2.077872999999992309e+00
1.808000000000000000e+03 2.010000000000000000e+02 9.950248756218904589e+00 2.074822499999992687e+00
1.809000000000000000e+03 2.000000000000000000e+02 1.000000000000000000e+01 2.067299999999992810e+00
1.811000000000000000e+03 1.990000000000000000e+02 1.005025125628140792e+01 2.061142499999993216e+00
1.812000000000000000e+03 1.980000000000000000e+02 1.010101010101010033e+01 2.052665999999993662e+00
1.813000000000000000e+03 1.970000000000000000e+02 1.015228426395939110e+01 2.050966999999993767e+00
1.814000000000000000e+03 1.960000000000000000e+02 1.020408163265306101e+01 2.041927999999993748e+00
1.815000000000000000e+03 1.950000000000000000e+02 1.025641025641025728e+01 2.037749999999993289e+00
1.816000000000000000e+03 1.940000000000000000e+02 1.030927835051546460e+01 2.046311999999994136e+00
1.817000000000000000e+03 1.930000000000000000e+02 1.036269430051813423e+01 2.045799999999994068e+00
1.818000000000000000e+03 1.920000000000000000e+02 1.041666666666666607e+01 2.042879999999994478e+00
1.819000000000000000e+03 1.910000000000000000e+02 1.047120418848167489e+01 2.034149999999994574e+00
1.820000000000000000e+03 1.900000000000000000e+02 1.052631578947368496e+01 2.024734999999994400e+00
1.821000000000000000e+03 1.890000000000000000e+02 1.058201058201058231e+01 2.015117999999994858e+00
1.822000000000000000e+03 1.880000000000000000e+02 1.063829787234042534e+01 2.005019999999994695e+00
1.823000000000000000e+03 1.870000000000000000e+02 1.069518716577540118e+01 2.037551999999994923e+00
1.825000000000000000e+03 1.850000000000000000e+02 1.081081081081081052e+01 2.036849999999994942e+00
1.826000000000000000e+03 1.840000000000000000e+02 1.086956521739130466e+01 2.029795999999994827e+00
1.827000000000000000e+03 1.830000000000000000e+02 1.092896174863387948e+01 2.023888499999994650e+00
1.829000000000000000e+03 1.810000000000000000e+02 1.104972375690607755e+01 2.015796999999994732e+00
1.830000000000000000e+03 1.800000000000000000e+02 1.111111111111111072e+01 2.008259999999995049e+00
1.831000000000000000e+03 1.790000000000000000e+02 1.117318435754189920e+01 1.997281999999995117e+00
1.833000000000000000e+03 1.770000000000000000e+02 1.129943502824858825e+01 1.997533499999995188e+00
1.834000000000000000e+03 1.760000000000000000e+02 1.136363636363636331e+01 1.987391999999995607e+00
1.835000000000000000e+03 1.750000000000000000e+02 1.142857142857142883e+01 1.977762499999995649e+00
1.837000000000000000e+03 1.730000000000000000e+02 1.156069364161849755e+01 2.004291499999995452e+00
1.838000000000000000e+03 1.720000000000000000e+02 1.162790697674418539e+01 1.994253999999995752e+00
1.839000000000000000e+03 1.710000000000000000e+02 1.169590643274853825e+01 1.983941999999995653e+00
1.840000000000000000e+03 1.700000000000000000e+02 1.176470588235294201e+01 1.976419999999995625e+00
1.842000000000000000e+03 1.680000000000000000e+02 1.190476190476190510e+01 2.000291999999995518e+00
1.843000000000000000e+03 1.670000000000000000e+02 1.197604790419161702e+01 2.098605499999995683e+00
1.844000000000000000e+03 1.660000000000000000e+02 1.204819277108433795e+01 2.093010999999996180e+00
1.845000000000000000e+03 1.650000000000000000e+02 1.212121212121212110e+01 2.081227499999996233e+00
1.846000000000000000e+03 1.640000000000000000e+02 1.219512195121951237e+01 2.140773999999996402e+00
1.848000000000000000e+03 1.620000000000000000e+02 1.234567901234567877e+01 2.137508999999996551e+00
1.849000000000000000e+03 1.610000000000000000e+02 1.242236024844720532e+01 2.136147999999996383e+00
1.850000000000000000e+03 1.600000000000000000e+02 1.250000000000000000e+01 2.134639999999996540e+00
