# cr len_gsub pn pdi
1.305000000000000000e+03 6.960000000000000000e+02 2.873563218390804419e+00 1.856927999999977263e+00
1.306000000000000000e+03 6.950000000000000000e+02 2.877697841726618577e+00 1.854954999999977483e+00
1.307000000000000000e+03 6.940000000000000000e+02 2.881844380403458139e+00 1.856449999999977951e+00
1.309000000000000000e+03 6.920000000000000000e+02 2.890173410404624388e+00 1.854559999999978226e+00
1.312000000000000000e+03 6.890000000000000000e+02 2.902757619738751682e+00 1.863744999999977559e+00
1.314000000000000000e+03 6.870000000000000000e+02 2.911208151382823850e+00 1.866235499999977065e+00
1.317000000000000000e+03 6.840000000000000000e+02 2.923976608187134563e+00 1.861847999999977521e+00
1.319000000000000000e+03 6.820000000000000000e+02 2.932551319648093902e+00 1.866292999999977553e+00
1.322000000000000000e+03 6.790000000000000000e+02 2.945508100147275599e+00 1.869626499999977653e+00
1.324000000000000000e+03 6.770000000000000000e+02 2.954209748892171472e+00 1.873258999999978247e+00
1.325000000000000000e+03 6.760000000000000000e+02 2.958579881656804744e+00 1.877251999999978160e+00
1.326000000000000000e+03 6.750000000000000000e+02 2.962962962962962798e+00 1.875824999999978537e+00
1.328000000000000000e+03 6.730000000000000000e+02 2.971768202080237842e+00 1.872958999999978724e+00
1.329000000000000000e+03 6.720000000000000000e+02 2.976190476190476275e+00 1.870511999999978858e+00
1.331000000000000000e+03 6.700000000000000000e+02 2.985074626865671821e+00 1.871309999999978935e+00
1.332000000000000000e+03 6.690000000000000000e+02 2.989536621823617235e+00 1.870523999999979203e+00
1.333000000000000000e+03 6.680000000000000000e+02 2.994011976047904255e+00 1.872737999999978697e+00
1.335000000000000000e+03 6.660000000000000000e+02 3.003003003003002824e+00 1.878119999999978917e+00
1.337000000000000000e+03 6.640000000000000000e+02 3.012048192771084487e+00 1.876463999999978371e+00
1.341000000000000000e+03 6.600000000000000000e+02 3.030303030303030276e+00 1.872419999999978657e+00
1.343000000000000000e+03 6.580000000000000000e+02 3.039513677811550352e+00 1.870035999999978937e+00
1.345000000000000000e+03 6.560000000000000000e+02 3.048780487804878092e+00 1.866975999999979319e+00
1.346000000000000000e+03 6.550000000000000000e+02 3.053435114503816994e+00 1.869042499999979068e+00
1.348000000000000000e+03 6.530000000000000000e+02 3.062787136294027768e+00 1.866600499999978791e+00
1.349000000000000000e+03 6.520000000000000000e+02 3.067484662576687171e+00 1.874173999999978690e+00
1.351000000000000000e+03 6.500000000000000000e+02 3.076923076923077094e+00 1.869399999999979078e+00
1.352000000000000000e+03 6.490000000000000000e+02 3.081664098613251301e+00 1.867821999999979221e+00
1.355000000000000000e+03 6.460000000000000000e+02 3.095975232198142635e+00 1.869846999999979165e+00
1.356000000000000000e+03 6.450000000000000000e+02 3.100775193798449791e+00 1.867597499999979371e+00
1.357000000000000000e+03 6.440000000000000000e+02 3.105590062111801331e+00 1.865345999999979743e+00
1.358000000000000000e+03 6.430000000000000000e+02 3.110419906687402758e+00 1.864378499999979955e+00
1.359000000000000000e+03 6.420000000000000000e+02 3.115264797507788064e+00 1.862762999999980185e+00
1.361000000000000000e+03 6.400000000000000000e+02 3.125000000000000000e+00 1.865919999999980039e+00
1.364000000000000000e+03 6.370000000000000000e+02 3.139717425431711284e+00 1.860676999999980374e+00
1.365000000000000000e+03 6.360000000000000000e+02 3.144654088050314655e+00 1.860299999999980303e+00
1.367000000000000000e+03 6.340000000000000000e+02 3.154574132492113492e+00 1.857302999999980608e+00
1.371000000000000000e+03 6.300000000000000000e+02 3.174603174603174427e+00 1.848734999999981365e+00
1.373000000000000000e+03 6.280000000000000000e+02 3.184713375796178525e+00 1.859821999999981212e+00
1.374000000000000000e+03 6.270000000000000000e+02 3.189792663476874068e+00 1.859995499999981483e+00
1.376000000000000000e+03 6.250000000000000000e+02 3.200000000000000178e+00 1.879062499999980984e+00
1.378000000000000000e+03 6.230000000000000000e+02 3.210272873194221610e+00 1.876164499999981139e+00
1.379000000000000000e+03 6.220000000000000000e+02 3.215434083601286019e+00 1.875018999999981562e+00
1.380000000000000000e+03 6.210000000000000000e+02 3.220611916264090269e+00 1.872625499999981624e+00
1.383000000000000000e+03 6.180000000000000000e+02 3.236245954692556825e+00 1.877174999999981386e+00
1.384000000000000000e+03 6.170000000000000000e+02 3.241491085899513624e+00 1.876605499999981275e+00
1.386000000000000000e+03 6.150000000000000000e+02 3.252032520325203180e+00 1.871444999999981595e+00
1.387000000000000000e+03 6.140000000000000000e+02 3.257328990228013144e+00 1.868708999999981524e+00
1.388000000000000000e+03 6.130000000000000000e+02 3.262642740619902337e+00 1.866584999999981509e+00
1.392000000000000000e+03 6.090000000000000000e+02 3.284072249589490955e+00 1.870238999999981999e+00
1.394000000000000000e+03 6.070000000000000000e+02 3.294892915980230708e+00 1.867435499999982040e+00
1.395000000000000000e+03 6.060000000000000000e+02 3.300330033003300301e+00 1.865570999999982327e+00
1.397000000000000000e+03 6.040000000000000000e+02 3.311258278145695400e+00 1.891727999999982091e+00
1.399000000000000000e+03 6.020000000000000000e+02 3.322259136212624586e+00 1.886667999999982026e+00
1.401000000000000000e+03 6.000000000000000000e+02 3.333333333333333481e+00 1.884299999999981878e+00
1.402000000000000000e+03 5.990000000000000000e+02 3.338898163606009994e+00 1.884753499999981985e+00
1.404000000000000000e+03 5.970000000000000000e+02 3.350083752093802492e+00 1.883833499999982175e+00
1.406000000000000000e+03 5.950000000000000000e+02 3.361344537815126099e+00 1.880199999999982552e+00
1.407000000000000000e+03 5.940000000000000000e+02 3.367003367003367220e+00 1.883276999999982548e+00
1.408000000000000000e+03 5.930000000000000000e+02 3.372681281618886917e+00 1.880995999999982793e+00
1.409000000000000000e+03 5.920000000000000000e+02 3.378378378378378510e+00 1.878415999999982766e+00
1.410000000000000000e+03 5.910000000000000000e+02 3.384094754653130366e+00 1.881743999999982764e+00
1.411000000000000000e+03 5.900000000000000000e+02 3.389830508474576121e+00 1.888884999999982828e+00
1.412000000000000000e+03 5.890000000000000000e+02 3.395585738539898202e+00 1.887744999999982687e+00
1.413000000000000000e+03 5.880000000000000000e+02 3.401360544217686854e+00 1.885715999999983072e+00
1.415000000000000000e+03 5.860000000000000000e+02 3.412969283276450660e+00 1.880766999999983202e+00
1.416000000000000000e+03 5.850000000000000000e+02 3.418803418803418648e+00 1.883407499999983248e+00
1.419000000000000000e+03 5.820000000000000000e+02 3.436426116838487754e+00 1.888880999999983379e+00
1.420000000000000000e+03 5.810000000000000000e+02 3.442340791738382144e+00 1.886506999999983503e+00
1.421000000000000000e+03 5.800000000000000000e+02 3.448275862068965303e+00 1.886159999999983405e+00
1.422000000000000000e+03 5.790000000000000000e+02 3.454231433506044890e+00 1.883197499999983426e+00
1.423000000000000000e+03 5.780000000000000000e+02 3.460207612456747572e+00 1.893816999999983430e+00
1.424000000000000000e+03 5.770000000000000000e+02 3.466204506065857949e+00 1.895733499999983529e+00
1.429000000000000000e+03 5.720000000000000000e+02 3.496503496503496677e+00 1.890173999999983812e+00
1.431000000000000000e+03 5.710000000000000000e+02 3.502626970227670888e+00 1.887154999999984151e+00
1.434000000000000000e+03 5.680000000000000000e+02 3.521126760563380476e+00 1.879511999999984306e+00
1.435000000000000000e+03 5.670000000000000000e+02 3.527336860670193808e+00 1.879604999999984649e+00
1.436000000000000000e+03 5.660000000000000000e+02 3.533568904593639370e+00 1.886477999999984556e+00
1.438000000000000000e+03 5.640000000000000000e+02 3.546099290780141633e+00 1.882349999999985091e+00
1.439000000000000000e+03 5.630000000000000000e+02 3.552397868561278926e+00 1.885205499999984990e+00
1.440000000000000000e+03 5.620000000000000000e+02 3.558718861209964501e+00 1.882699999999984941e+00
1.442000000000000000e+03 5.600000000000000000e+02 3.571428571428571619e+00 1.891399999999984649e+00
1.444000000000000000e+03 5.580000000000000000e+02 3.584229390681003657e+00 1.886876999999984816e+00
1.446000000000000000e+03 5.560000000000000000e+02 3.597122302158273222e+00 1.895403999999984990e+00
1.449000000000000000e+03 5.530000000000000000e+02 3.616636528028933206e+00 1.903978999999984989e+00
1.451000000000000000e+03 5.510000000000000000e+02 3.629764065335753020e+00 1.911694499999984975e+00
1.452000000000000000e+03 5.500000000000000000e+02 3.636363636363636243e+00 1.909874999999984890e+00
1.453000000000000000e+03 5.490000000000000000e+02 3.642987249544626494e+00 1.914637499999985115e+00
1.454000000000000000e+03 5.480000000000000000e+02 3.649635036496350349e+00 1.914437999999984985e+00
1.456000000000000000e+03 5.460000000000000000e+02 3.663003663003662869e+00 1.911272999999985345e+00
1.459000000000000000e+03 5.430000000000000000e+02 3.683241252302025703e+00 1.930907999999984970e+00
1.460000000000000000e+03 5.420000000000000000e+02 3.690036900369003892e+00 1.928435999999984940e+00
1.461000000000000000e+03 5.410000000000000000e+02 3.696857670979667443e+00 1.926230499999984858e+00
1.463000000000000000e+03 5.390000000000000000e+02 3.710575139146567558e+00 1.920995999999985271e+00
1.465000000000000000e+03 5.370000000000000000e+02 3.724394785847299882e+00 1.917895499999984876e+00
1.466000000000000000e+03 5.360000000000000000e+02 3.731343283582089665e+00 1.914859999999985130e+00
1.468000000000000000e+03 5.340000000000000000e+02 3.745318352059924916e+00 1.923467999999985745e+00
1.469000000000000000e+03 5.330000000000000000e+02 3.752345215759850028e+00 1.921731499999985715e+00
1.470000000000000000e+03 5.320000000000000000e+02 3.759398496240601517e+00 1.934085999999985761e+00
1.471000000000000000e+03 5.310000000000000000e+02 3.766478342749528974e+00 1.932043499999986258e+00
1.472000000000000000e+03 5.300000000000000000e+02 3.773584905660377409e+00 1.928934999999986299e+00
1.475000000000000000e+03 5.270000000000000000e+02 3.795066413662238958e+00 1.926184999999986491e+00
1.476000000000000000e+03 5.260000000000000000e+02 3.802281368821292862e+00 1.930419999999986480e+00
1.478000000000000000e+03 5.240000000000000000e+02 3.816793893129771131e+00 1.938799999999986534e+00
1.479000000000000000e+03 5.230000000000000000e+02 3.824091778202676650e+00 1.937714999999986754e+00
1.482000000000000000e+03 5.200000000000000000e+02 3.846153846153846256e+00 1.927899999999987068e+00
1.485000000000000000e+03 5.170000000000000000e+02 3.868471953578336731e+00 1.922464499999987142e+00
1.486000000000000000e+03 5.160000000000000000e+02 3.875968992248061795e+00 1.926485999999987486e+00
1.487000000000000000e+03 5.150000000000000000e+02 3.883495145631068013e+00 1.927902499999987196e+00
1.488000000000000000e+03 5.140000000000000000e+02 3.891050583657587492e+00 1.926471999999987084e+00
1.490000000000000000e+03 5.120000000000000000e+02 3.906250000000000000e+00 1.932799999999987195e+00
1.491000000000000000e+03 5.110000000000000000e+02 3.913894324853228746e+00 1.930813499999987526e+00
1.492000000000000000e+03 5.100000000000000000e+02 3.921568627450980227e+00 1.930604999999987470e+00
1.493000000000000000e+03 5.090000000000000000e+02 3.929273084479371292e+00 1.927582999999987612e+00
1.495000000000000000e+03 5.070000000000000000e+02 3.944773175542406474e+00 1.921276499999987397e+00
1.496000000000000000e+03 5.060000000000000000e+02 3.952569169960474138e+00 1.929883999999987498e+00
1.497000000000000000e+03 5.050000000000000000e+02 3.960396039603960361e+00 1.926827499999987481e+00
1.498000000000000000e+03 5.040000000000000000e+02 3.968253968253968367e+00 1.926791999999987626e+00
1.499000000000000000e+03 5.030000000000000000e+02 3.976143141153081650e+00 1.923723499999987707e+00
1.501000000000000000e+03 5.010000000000000000e+02 3.992015968063872045e+00 1.922086499999987597e+00
1.502000000000000000e+03 5.000000000000000000e+02 4.000000000000000000e+00 1.920749999999987523e+00
1.503000000000000000e+03 5.000000000000000000e+02 4.000000000000000000e+00 1.920749999999987523e+00
1.506000000000000000e+03 4.970000000000000000e+02 4.024144869215291465e+00 1.925377999999988043e+00
1.508000000000000000e+03 4.950000000000000000e+02 4.040404040404040664e+00 1.922579999999987965e+00
1.510000000000000000e+03 4.930000000000000000e+02 4.056795131845841951e+00 1.924178999999987871e+00
1.512000000000000000e+03 4.910000000000000000e+02 4.073319755600814496e+00 1.926683999999988295e+00
1.513000000000000000e+03 4.900000000000000000e+02 4.081632653061224580e+00 1.923739999999988237e+00
1.515000000000000000e+03 4.880000000000000000e+02 4.098360655737704583e+00 1.924427999999988259e+00
1.516000000000000000e+03 4.870000000000000000e+02 4.106776180698151535e+00 1.922675999999988283e+00
1.518000000000000000e+03 4.850000000000000000e+02 4.123711340206185127e+00 1.916477499999988510e+00
1.520000000000000000e+03 4.830000000000000000e+02 4.140786749482401774e+00 1.913162999999988401e+00
1.522000000000000000e+03 4.810000000000000000e+02 4.158004158004158235e+00 1.918949499999988095e+00
1.523000000000000000e+03 4.800000000000000000e+02 4.166666666666666963e+00 1.916159999999988095e+00
1.525000000000000000e+03 4.780000000000000000e+02 4.184100418410041655e+00 1.913911999999992286e+00
1.527000000000000000e+03 4.760000000000000000e+02 4.201680672268907735e+00 1.913520000000000998e+00
1.528000000000000000e+03 4.750000000000000000e+02 4.210526315789473450e+00 1.913775000000001780e+00
1.529000000000000000e+03 4.740000000000000000e+02 4.219409282700421926e+00 1.910931000000001934e+00
1.531000000000000000e+03 4.720000000000000000e+02 4.237288135593220595e+00 1.905228000000002586e+00
1.532000000000000000e+03 4.710000000000000000e+02 4.246284501061571071e+00 1.909198500000005350e+00
1.533000000000000000e+03 4.700000000000000000e+02 4.255319148936170137e+00 1.906555000000005329e+00
1.535000000000000000e+03 4.680000000000000000e+02 4.273504273504273421e+00 1.901718000000005127e+00
1.537000000000000000e+03 4.660000000000000000e+02 4.291845493562231439e+00 1.899416000000006211e+00
1.540000000000000000e+03 4.630000000000000000e+02 4.319654427645787997e+00 1.901309500000006203e+00
1.541000000000000000e+03 4.620000000000000000e+02 4.329004329004328966e+00 1.899975000000006409e+00
1.543000000000000000e+03 4.600000000000000000e+02 4.347826086956521507e+00 1.898190000000008260e+00
1.544000000000000000e+03 4.590000000000000000e+02 4.357298474945533684e+00 1.894522500000007881e+00
1.545000000000000000e+03 4.580000000000000000e+02 4.366812227074236219e+00 1.890624000000007632e+00
1.549000000000000000e+03 4.540000000000000000e+02 4.405286343612334399e+00 1.890229000000010151e+00
1.550000000000000000e+03 4.530000000000000000e+02 4.415011037527594162e+00 1.890595500000009865e+00
1.551000000000000000e+03 4.520000000000000000e+02 4.424778761061946675e+00 1.888230000000010289e+00
1.553000000000000000e+03 4.500000000000000000e+02 4.444444444444444642e+00 1.885725000000009643e+00
1.555000000000000000e+03 4.480000000000000000e+02 4.464285714285714413e+00 1.881824000000011043e+00
1.557000000000000000e+03 4.460000000000000000e+02 4.484304932735425631e+00 1.885465000000011715e+00
1.558000000000000000e+03 4.450000000000000000e+02 4.494382022471910432e+00 1.883240000000011793e+00
1.559000000000000000e+03 4.440000000000000000e+02 4.504504504504504681e+00 1.882560000000011780e+00
1.560000000000000000e+03 4.430000000000000000e+02 4.514672686230248644e+00 1.879649000000011894e+00
1.561000000000000000e+03 4.420000000000000000e+02 4.524886877828054210e+00 1.895296000000013192e+00
1.563000000000000000e+03 4.400000000000000000e+02 4.545454545454545858e+00 1.913780000000014248e+00
1.564000000000000000e+03 4.390000000000000000e+02 4.555808656036446358e+00 1.909869500000014098e+00
1.565000000000000000e+03 4.380000000000000000e+02 4.566210045662100647e+00 1.906395000000014051e+00
1.566000000000000000e+03 4.370000000000000000e+02 4.576659038901602194e+00 1.905975500000013589e+00
1.567000000000000000e+03 4.360000000000000000e+02 4.587155963302752326e+00 1.903140000000013599e+00
1.568000000000000000e+03 4.350000000000000000e+02 4.597701149425287070e+00 1.900515000000013943e+00
1.569000000000000000e+03 4.340000000000000000e+02 4.608294930875575623e+00 1.902656000000013892e+00
1.571000000000000000e+03 4.320000000000000000e+02 4.629629629629629761e+00 1.903392000000013518e+00
1.572000000000000000e+03 4.310000000000000000e+02 4.640371229698375899e+00 1.902434000000013725e+00
1.573000000000000000e+03 4.300000000000000000e+02 4.651162790697674687e+00 1.909630000000013483e+00
1.574000000000000000e+03 4.290000000000000000e+02 4.662004662004662237e+00 1.905618000000013357e+00
1.575000000000000000e+03 4.280000000000000000e+02 4.672897196261682318e+00 1.902460000000012919e+00
1.577000000000000000e+03 4.260000000000000000e+02 4.694835680751173967e+00 1.917000000000013804e+00
1.578000000000000000e+03 4.250000000000000000e+02 4.705882352941176627e+00 1.913137500000013480e+00
1.579000000000000000e+03 4.240000000000000000e+02 4.716981132075471983e+00 1.909484000000013282e+00
1.582000000000000000e+03 4.210000000000000000e+02 4.750593824228028339e+00 1.914918500000014179e+00
1.584000000000000000e+03 4.190000000000000000e+02 4.773269689737469790e+00 1.912106500000014364e+00
1.585000000000000000e+03 4.180000000000000000e+02 4.784688995215311103e+00 1.910678000000014309e+00
1.586000000000000000e+03 4.170000000000000000e+02 4.796163069544364888e+00 1.907983500000014265e+00
1.587000000000000000e+03 4.160000000000000000e+02 4.807692307692307487e+00 1.904032000000014158e+00
1.588000000000000000e+03 4.150000000000000000e+02 4.819277108433735357e+00 1.901115000000013655e+00
1.589000000000000000e+03 4.140000000000000000e+02 4.830917874396135403e+00 1.919718000000014468e+00
1.590000000000000000e+03 4.130000000000000000e+02 4.842615012106537442e+00 1.915907000000014460e+00
1.591000000000000000e+03 4.120000000000000000e+02 4.854368932038834572e+00 1.912916000000014272e+00
1.592000000000000000e+03 4.110000000000000000e+02 4.866180048661800761e+00 1.909095000000013975e+00
1.593000000000000000e+03 4.100000000000000000e+02 4.878048780487804770e+00 1.906500000000014072e+00
1.594000000000000000e+03 4.090000000000000000e+02 4.889975550122249714e+00 1.912893000000013943e+00
1.596000000000000000e+03 4.070000000000000000e+02 4.914004914004913793e+00 1.915952500000013936e+00
1.597000000000000000e+03 4.060000000000000000e+02 4.926108374384236654e+00 1.930733000000013799e+00
1.598000000000000000e+03 4.050000000000000000e+02 4.938271604938271331e+00 1.926382500000013653e+00
1.599000000000000000e+03 4.040000000000000000e+02 4.950495049504950451e+00 1.923242000000013885e+00
1.600000000000000000e+03 4.030000000000000000e+02 4.962779156327543184e+00 1.924123500000014308e+00
1.602000000000000000e+03 4.010000000000000000e+02 4.987531172069825658e+00 1.921592000000013734e+00
1.603000000000000000e+03 4.000000000000000000e+02 5.000000000000000000e+00 1.919200000000013562e+00
1.604000000000000000e+03 3.990000000000000000e+02 5.012531328320801727e+00 1.931958000000013831e+00
1.607000000000000000e+03 3.960000000000000000e+02 5.050505050505050164e+00 1.925352000000013275e+00
1.608000000000000000e+03 3.960000000000000000e+02 5.050505050505050164e+00 1.925352000000013275e+00
1.611000000000000000e+03 3.930000000000000000e+02 5.089058524173028175e+00 1.957140000000012980e+00
1.612000000000000000e+03 3.920000000000000000e+02 5.102040816326530503e+00 1.956276000000013227e+00
1.613000000000000000e+03 3.910000000000000000e+02 5.115089514066496257e+00 1.951481000000013122e+00
1.614000000000000000e+03 3.900000000000000000e+02 5.128205128205128638e+00 1.947660000000012603e+00
1.615000000000000000e+03 3.890000000000000000e+02 5.141388174807198119e+00 1.950446000000012781e+00
1.618000000000000000e+03 3.860000000000000000e+02 5.181347150259067114e+00 1.959915000000012730e+00
1.619000000000000000e+03 3.850000000000000000e+02 5.194805194805194759e+00 1.989872500000013034e+00
1.621000000000000000e+03 3.830000000000000000e+02 5.221932114882506859e+00 1.981833500000012460e+00
1.622000000000000000e+03 3.820000000000000000e+02 5.235602094240837445e+00 1.977805000000012470e+00
1.623000000000000000e+03 3.810000000000000000e+02 5.249343832020997525e+00 1.973199000000012138e+00
1.625000000000000000e+03 3.790000000000000000e+02 5.277044854881266289e+00 1.963978000000011992e+00
1.627000000000000000e+03 3.770000000000000000e+02 5.305039787798408568e+00 1.957761000000011853e+00
1.629000000000000000e+03 3.750000000000000000e+02 5.333333333333333037e+00 1.954500000000011894e+00
1.630000000000000000e+03 3.740000000000000000e+02 5.347593582887700592e+00 1.957516000000011580e+00
1.631000000000000000e+03 3.730000000000000000e+02 5.361930294906166239e+00 1.956944500000011633e+00
1.633000000000000000e+03 3.710000000000000000e+02 5.390835579514824616e+00 1.952758500000011388e+00
1.634000000000000000e+03 3.700000000000000000e+02 5.405405405405405261e+00 1.948605000000011023e+00
1.638000000000000000e+03 3.660000000000000000e+02 5.464480874316939740e+00 1.995432000000009864e+00
1.640000000000000000e+03 3.640000000000000000e+02 5.494505494505494525e+00 1.985256000000009680e+00
1.642000000000000000e+03 3.620000000000000000e+02 5.524861878453038777e+00 1.976339000000009394e+00
1.643000000000000000e+03 3.610000000000000000e+02 5.540166204986149978e+00 1.972684500000009278e+00
1.646000000000000000e+03 3.580000000000000000e+02 5.586592178770949602e+00 1.960587000000008739e+00
1.647000000000000000e+03 3.570000000000000000e+02 5.602240896358543054e+00 1.956895500000009225e+00
1.648000000000000000e+03 3.560000000000000000e+02 5.617977528089888040e+00 1.953194000000008534e+00
1.649000000000000000e+03 3.550000000000000000e+02 5.633802816901408050e+00 1.957292500000008539e+00
1.650000000000000000e+03 3.540000000000000000e+02 5.649717514124294127e+00 1.954257000000008127e+00
1.651000000000000000e+03 3.530000000000000000e+02 5.665722379603399084e+00 1.954031500000008581e+00
1.653000000000000000e+03 3.510000000000000000e+02 5.698005698005697894e+00 1.945242000000008131e+00
1.654000000000000000e+03 3.500000000000000000e+02 5.714285714285714413e+00 1.940575000000007710e+00
1.655000000000000000e+03 3.490000000000000000e+02 5.730659025787965710e+00 1.937299000000007876e+00
1.656000000000000000e+03 3.480000000000000000e+02 5.747126436781608838e+00 1.941144000000007974e+00
1.657000000000000000e+03 3.470000000000000000e+02 5.763688760806916278e+00 1.937301000000007489e+00
1.658000000000000000e+03 3.460000000000000000e+02 5.780346820809248776e+00 1.971162000000007408e+00
1.659000000000000000e+03 3.450000000000000000e+02 5.797101449275362306e+00 1.966155000000007202e+00
1.660000000000000000e+03 3.440000000000000000e+02 5.813953488372092693e+00 1.965272000000007235e+00
1.661000000000000000e+03 3.430000000000000000e+02 5.830903790087463179e+00 1.961445500000007058e+00
1.664000000000000000e+03 3.400000000000000000e+02 5.882352941176471006e+00 1.965370000000006723e+00
1.665000000000000000e+03 3.390000000000000000e+02 5.899705014749262233e+00 1.964335500000007118e+00
1.666000000000000000e+03 3.380000000000000000e+02 5.917159763313609488e+00 1.958879000000006698e+00
1.667000000000000000e+03 3.370000000000000000e+02 5.934718100890207459e+00 1.955611000000006872e+00
1.668000000000000000e+03 3.360000000000000000e+02 5.952380952380952550e+00 1.958376000000006778e+00
1.669000000000000000e+03 3.350000000000000000e+02 5.970149253731343642e+00 1.952882500000006738e+00
1.670000000000000000e+03 3.340000000000000000e+02 5.988023952095808511e+00 1.951061000000007040e+00
1.671000000000000000e+03 3.330000000000000000e+02 6.006006006006005649e+00 1.950048000000007109e+00
1.672000000000000000e+03 3.320000000000000000e+02 6.024096385542168974e+00 1.944856000000006802e+00
1.673000000000000000e+03 3.310000000000000000e+02 6.042296072507553184e+00 1.939494500000006560e+00
1.674000000000000000e+03 3.300000000000000000e+02 6.060606060606060552e+00 1.935285000000006361e+00
1.675000000000000000e+03 3.290000000000000000e+02 6.079027355623100703e+00 1.931065500000006097e+00
1.676000000000000000e+03 3.280000000000000000e+02 6.097560975609756184e+00 1.926672000000006379e+00
1.677000000000000000e+03 3.270000000000000000e+02 6.116207951070336435e+00 1.945977000000006507e+00
1.678000000000000000e+03 3.260000000000000000e+02 6.134969325153374342e+00 1.943938000000006383e+00
1.679000000000000000e+03 3.250000000000000000e+02 6.153846153846154188e+00 1.940412500000006313e+00
1.680000000000000000e+03 3.240000000000000000e+02 6.172839506172839386e+00 1.935090000000006416e+00
1.681000000000000000e+03 3.230000000000000000e+02 6.191950464396285270e+00 1.931055500000006253e+00
1.682000000000000000e+03 3.220000000000000000e+02 6.211180124223602661e+00 1.925721000000006233e+00
1.683000000000000000e+03 3.210000000000000000e+02 6.230529595015576128e+00 1.922950500000006002e+00
1.684000000000000000e+03 3.200000000000000000e+02 6.250000000000000000e+00 1.939840000000005782e+00
1.685000000000000000e+03 3.190000000000000000e+02 6.269592476489028066e+00 1.934256500000005596e+00
1.686000000000000000e+03 3.180000000000000000e+02 6.289308176100629311e+00 1.928988000000005254e+00
1.687000000000000000e+03 3.170000000000000000e+02 6.309148264984226984e+00 1.924507000000005297e+00
1.689000000000000000e+03 3.150000000000000000e+02 6.349206349206348854e+00 1.929532500000005646e+00
1.690000000000000000e+03 3.140000000000000000e+02 6.369426751592357050e+00 1.926233000000005413e+00
1.691000000000000000e+03 3.130000000000000000e+02 6.389776357827476438e+00 1.924011000000005689e+00
1.692000000000000000e+03 3.120000000000000000e+02 6.410256410256410575e+00 1.919112000000005702e+00
1.694000000000000000e+03 3.110000000000000000e+02 6.430868167202572039e+00 1.916693000000005975e+00
1.695000000000000000e+03 3.100000000000000000e+02 6.451612903225806051e+00 1.911925000000005648e+00
1.696000000000000000e+03 3.090000000000000000e+02 6.472491909385113651e+00 1.941292500000005194e+00
1.697000000000000000e+03 3.080000000000000000e+02 6.493506493506493449e+00 1.944250000000005807e+00
1.698000000000000000e+03 3.070000000000000000e+02 6.514657980456026287e+00 1.939472500000005706e+00
1.699000000000000000e+03 3.060000000000000000e+02 6.535947712418300526e+00 1.934379000000005622e+00
1.700000000000000000e+03 3.050000000000000000e+02 6.557377049180328044e+00 1.932632500000005304e+00
1.701000000000000000e+03 3.040000000000000000e+02 6.578947368421052211e+00 1.934504000000005552e+00
1.702000000000000000e+03 3.030000000000000000e+02 6.600660066006600601e+00 1.931776500000005559e+00
1.704000000000000000e+03 3.010000000000000000e+02 6.644518272425249172e+00 1.937988500000005443e+00
1.705000000000000000e+03 3.000000000000000000e+02 6.666666666666666963e+00 1.948950000000005733e+00
1.707000000000000000e+03 2.980000000000000000e+02 6.711409395973154446e+00 1.938192000000005688e+00
1.708000000000000000e+03 2.970000000000000000e+02 6.734006734006734440e+00 1.951290000000005520e+00
1.709000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 1.945608000000005333e+00
1.710000000000000000e+03 2.950000000000000000e+02 6.779661016949152241e+00 1.951425000000005072e+00
1.713000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 1.935376000000004648e+00
1.715000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 1.937635000000005103e+00
1.716000000000000000e+03 2.890000000000000000e+02 6.920415224913495145e+00 1.933988000000004925e+00
1.717000000000000000e+03 2.880000000000000000e+02 6.944444444444444642e+00 1.927728000000004771e+00
1.719000000000000000e+03 2.860000000000000000e+02 6.993006993006993355e+00 1.920490000000004915e+00
1.720000000000000000e+03 2.850000000000000000e+02 7.017543859649122417e+00 1.936575000000004820e+00
1.722000000000000000e+03 2.830000000000000000e+02 7.067137809187278741e+00 1.969255500000004711e+00
1.723000000000000000e+03 2.820000000000000000e+02 7.092198581560283266e+00 1.969065000000004506e+00
1.724000000000000000e+03 2.810000000000000000e+02 7.117437722419929003e+00 1.962925500000004098e+00
1.726000000000000000e+03 2.790000000000000000e+02 7.168458781362007315e+00 1.958022000000004148e+00
1.727000000000000000e+03 2.780000000000000000e+02 7.194244604316546443e+00 1.959761000000004305e+00
1.729000000000000000e+03 2.760000000000000000e+02 7.246376811594203105e+00 1.949250000000004368e+00
1.730000000000000000e+03 2.750000000000000000e+02 7.272727272727272485e+00 1.942875000000004571e+00
1.731000000000000000e+03 2.740000000000000000e+02 7.299270072992700698e+00 1.936084000000004357e+00
1.732000000000000000e+03 2.730000000000000000e+02 7.326007326007325737e+00 1.930656000000004147e+00
1.734000000000000000e+03 2.710000000000000000e+02 7.380073800738007783e+00 1.917731500000003475e+00
1.735000000000000000e+03 2.700000000000000000e+02 7.407407407407407440e+00 1.922805000000003428e+00
1.736000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 1.930478500000003539e+00
1.737000000000000000e+03 2.680000000000000000e+02 7.462686567164179330e+00 1.936166000000003384e+00
