step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0
192000	192	4.52301	33006.7	6417.38	10842.5	4676.54	2490.21	25835.7	116.184	0.439	878
193000	193	4.49247	32810.7	3362.45	7882.27	4865.78	2587.45	25264.6	50.4179	0.4405	881
194000	194	4.57319	33455.2	3296.68	8408.43	4735.62	2673.76	25640.2	537.648	0.443	886
195000	195	4.50543	32979.7	3084.47	7522.22	4768.03	2661.01	25530.7	75.3421	0.444	888
196000	196	4.4914	32917.4	4387.99	8071.98	4455.8	2669.27	25279.9	12.9359	0.446	892
197000	197	4.63546	33987.2	4716.39	7419.33	4478.94	2679.98	26071	154.759	0.4495	899
198000	198	4.54325	33338.4	4625.44	8282.02	4703.7	2723.27	25665.1	124.109	0.452	904
199000	199	5.4113	39765	4401.74	9245.57	9027.93	2764.47	25857	20.5986	0.453	906
200000	200	4.48563	32996.3	4566.75	7046.87	4601.62	2728.43	25653.2	50.3397	0.456	912
201000	201	4.53198	33350.8	4033.95	8024.59	4560.91	2713.71	25346.1	30.5196	0.4585	917
202000	202	4.51455	33249.6	5567.94	9120.99	4679.35	2680.64	25181	46.9118	0.4625	925
203000	203	4.53083	33410.3	4248.82	7672.74	4634.37	2602.49	25546.5	59.2508	0.465	930
204000	204	4.51782	33361.8	3218.55	7588.29	4693.78	2796.57	25374	51.3175	0.466	932
205000	205	4.52321	33428.8	3024.95	9872.77	4403.96	2719.47	25470.7	30.7506	0.4675	935
206000	206	4.58491	33919.1	2461.13	7715.89	4747.28	2800.65	25385.5	18.9178	0.468	936
207000	207	4.536	33570.9	3559.91	8652.7	4545.34	2768.69	25321.2	0.885615	0.4695	939
208000	208	4.61128	34141.9	3333.35	7507.07	4457.31	2717.3	25410	51.6064	0.471	942
209000	209	4.54714	33687.5	3547.07	7369.19	4353.8	2809.23	25260.7	42.3523	0.4725	945
210000	210	4.69211	34782.6	4826.95	8902.58	4515.3	2844.76	25496.2	24.9718	0.475	950
211000	211	4.56226	33840.5	4284	8265.86	4755.94	2920.44	25699.2	35.6164	0.478	956
212000	212	4.52739	33609.1	4290.41	7396.84	4736.95	2735.32	25460.4	47.955	0.4805	961
213000	213	4.53231	33679.6	4734.89	9039.55	4730.23	2832.62	26046.4	67.4003	0.484	968
214000	214	4.57442	34033.7	4190.27	7994.79	4652.11	2983.38	26209.6	62.7571	0.486	972
215000	215	4.60509	34303.3	3122.41	9455.11	4523.55	2977.19	25760.6	230.235	0.487	974
216000	216	4.51116	33624	3075.53	7747.78	4554.11	2954.64	25757.8	26.5276	0.488	976
217000	217	4.50969	33633.3	4298.27	7179.04	4799	2894.29	25667.5	13.2063	0.4905	981
218000	218	4.56042	34032.1	2788.63	7415.51	4534.92	2896.92	25686.3	35.7035	0.491	982
219000	219	4.50916	33683.4	3858.85	7395.25	4746.03	2878.83	25691.3	52.1004	0.493	986
220000	220	4.53026	33854.6	4715.96	7410.31	4600.7	2862.85	25139.8	63.5629	0.4955	991
221000	221	4.56087	34110.7	2839.21	7166.15	4727.23	2961	25208.2	49.1992	0.496	992
222000	222	4.63245	34680.8	3477.59	7219.67	4509.74	2994.43	26030.5	9.03415	0.4975	995
223000	223	4.62143	34605.3	3332.06	7416.58	4532.01	2846.08	25673.6	10.5766	0.4985	997
224000	224	4.53701	33986.7	2983.45	8161.87	4843.1	2917.09	25907.4	23.2988	0.4995	999
225000	225	4.56273	34193.1	3278.64	7628.35	4826.57	2940.57	25965.4	10.2958	0.501	1002
226000	226	4.53548	34002.5	4226.25	7218.49	4476.69	2808.85	25744	1088.83	0.503	1006
227000	227	4.4858	33643.5	4422.25	8518.31	4693.21	3093.24	25515.3	384.503	0.5055	1011
228000	228	4.46997	33558.3	3008.05	7383.22	4617.43	2961.1	25196.5	22.3361	0.5065	1013
229000	229	4.64209	34885.3	4877.33	7601.03	4638.67	2894.58	25551.1	9.76	0.509	1018
230000	230	4.65667	35008.8	3739.02	7332.94	4836.87	2936.94	25226.1	466.996	0.51	1020
231000	231	4.53438	34116.7	3591.26	7188.79	4645.66	2919.8	25555.3	-2.49094	0.5115	1023
232000	232	4.53978	34170.9	2902.69	7502.27	4586.03	2936.12	25538.3	11.307	0.512	1024
233000	233	4.61084	34726.6	3585.59	9427.78	4775.62	2920.58	26004	322.089	0.513	1026
234000	234	4.51384	34009.5	2961.49	7071.52	4493.52	3042	25639	626.231	0.5135	1027
235000	235	4.58631	34569.3	3892.29	7734.78	4863.89	3143.94	25064.8	12.1944	0.515	1030
236000	236	4.5393	34221.8	4740.44	7653.68	4586.08	3156.94	25887.9	52.4243	0.5175	1035
237000	237	4.50029	33941.2	3156.65	7522.2	4980.66	3100.91	25998	29.5463	0.518	1036
238000	238	4.53558	34234.6	5168.8	9037.57	4671	3296.17	25743.5	174.508	0.5205	1041
239000	239	4.48823	33890.7	4484.29	8159.95	4816.57	3170.64	25582.1	47.993	0.523	1046
240000	240	4.55216	34414.3	4483.01	7480.53	4609.46	3231.46	25894.4	74.6538	0.526	1052
241000	241	4.55321	34449.6	3815.29	9023.43	4754.04	3216.48	25701.1	50.1339	0.528	1056
242000	242	4.60814	34913.6	2630.29	7126.11	4690.16	3170.03	25419.8	28.5553	0.5285	1057
243000	243	4.65193	35273.3	2735.63	7290.53	4734.58	3169.72	24739.7	9.09079	0.5285	1057
244000	244	4.45575	33799.1	2624.98	7507.29	4734.37	3262.54	25143.7	0.0774291	0.529	1058
245000	245	4.51381	34239.5	3755.12	7256.22	4860.85	3140.01	25950.6	24.7379	0.5305	1061
246000	246	4.54743	34501.4	2903.71	7454.79	4618.07	3173.96	25316.7	1.25419	0.5315	1063
247000	247	4.57293	34715.4	3039.73	7428.29	4680.55	3023.34	25094.4	7.70714	0.532	1064
248000	248	4.52097	34334.5	4239.64	7626.51	4711.92	3191.67	25717.5	2.57075	0.534	1068
249000	249	4.63155	35181.2	3386.46	7834.6	4871.92	3213.99	26011.3	24.6395	0.535	1070
250000	250	4.63198	35212.3	3662.2	7692.28	4615.65	3201.42	25456.4	33.0896	0.5365	1073
251000	251	4.49592	34184.8	4081.37	8522.68	4395.87	3091.36	25156.7	27.2868	0.538	1076
252000	252	4.47359	34041.8	3834.9	7843.98	4723.34	3055.47	25705.2	71.3965	0.539	1078
253000	253	4.59497	34986.1	2496.15	7464.24	4791.71	3268.86	25485.2	22.2203	0.5395	1079
254000	254	4.52917	34498.7	3160.74	7429.83	4585.22	3103.82	25813.7	60.8371	0.5405	1081
255000	255	4.56801	34801.4	4347.61	7469.38	4666.9	3067.43	25267.2	28.4526	0.5425	1085
256000	256	4.57105	34838.3	3214.13	7578.91	4495.13	3209.03	25424.7	42.1562	0.5435	1087
257000	257	4.56094	34781.7	3036.41	7591.28	4871.56	3184.4	25580.8	20.1589	0.5445	1089
258000	258	4.59947	35089.4	3381.04	8274.75	4988.98	3254.28	25774.5	6.8038	0.5455	1091
259000	259	4.53042	34569.4	3043.65	7056.2	4846.89	3258.78	25535.6	21.0175	0.5465	1093
260000	260	4.54251	34675.2	3859.56	7772.73	4753.19	3278.38	25681.1	393.625	0.5485	1097
261000	261	4.52755	34581.4	3986.87	8460.63	4699.35	3170.74	25323.2	32.1862	0.55	1100
262000	262	4.54626	34751.6	3426.82	7709.98	4770.24	3156.7	25872.4	11.3264	0.551	1102
263000	263	4.47869	34255.2	3193.47	7337.58	4767.57	3203.27	25401.9	2.137	0.5515	1103
264000	264	4.45729	34098.3	3275.29	7538.34	4860.48	3066.48	25875.1	18.6865	0.5525	1105
265000	265	4.60655	35254	4865.08	7615.39	4710.72	3276.03	26132.1	11.926	0.555	1110
266000	266	4.60149	35229	3307.47	7678.04	4643.79	3129.35	25852.5	50.7836	0.556	1112
267000	267	4.55324	34893.8	3220.26	7834.42	4751.37	3085.4	25704.8	38.3234	0.5565	1113
268000	268	4.5297	34720.1	4339.63	9678.24	4928.55	3079.15	25208.2	4.88571	0.5585	1117
269000	269	4.60093	35273.1	4556.41	8000.62	4441.21	3298.46	25599.7	30.9028	0.5605	1121
270000	270	4.60015	35287.7	3761.78	7558.47	4903.3	3150.68	25229.4	44.4768	0.5615	1123
271000	271	4.57612	35137.8	3128.68	7623.4	4830.84	3335.67	25080.5	125.314	0.5625	1125
272000	272	4.6781	35934.8	3811.28	7911.69	4659.96	3244.38	25730.8	22.3755	0.564	1128
273000	273	4.55716	35026.3	3350.68	7780.61	4723.71	3240.86	25713.5	20.3863	0.565	1130
274000	274	4.57108	35140.2	3311.5	7543	4992.92	3242.35	25576.1	31.3414	0.566	1132
275000	275	4.40623	33892.7	3008.27	7275.93	5046.59	3432.13	25950.6	89.148	0.567	1134
276000	276	4.53832	34929.2	3447.45	7874.03	4859.66	3218.4	25844.9	26.7508	0.568	1136
277000	277	4.56317	35127.3	4461.26	7578.25	4498.99	3305.52	26188	34.0618	0.57	1140
278000	278	4.55516	35093	3470.64	7014.28	4808.85	3305.32	26076.8	17.7885	0.571	1142
