step	time	T	Ekin	chem_fpl_reaction_1	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	lj-tab	tab-dynamic_0	cr_3	count_0	res_fpl_0
185000	185	4.42498	26549.9	0	5066.06	4218.97	0	25995.7	0	0	0	-nan
186000	186	4.52556	27153.3	0	5045.97	4348.17	0	25556.2	0	0	0	-nan
187000	187	4.45533	26732	0	5396.8	4318.2	0	25836.2	0	0	0	-nan
188000	188	4.60665	27639.9	0	5385.8	4230.58	0	25686.4	0	0	0	-nan
189000	189	4.40379	26422.7	0	5205.45	4373.88	0	26025.5	0	0	0	-nan
190000	190	4.34957	26097.4	0	5437.06	4256.5	0	26013.9	0	0	0	-nan
191000	191	4.45474	26728.4	0	5420.43	4384.27	0	25547.1	0	0	0	-nan
192000	192	4.37417	26245	0	5395.96	4456.4	0	25818.2	0	0	0	-nan
193000	193	4.49598	26975.9	0	5104.59	4405.58	0	25664.2	0	0	0	-nan
194000	194	4.46207	26772.4	0	5166.7	4342.39	0	25722.9	0	0	0	-nan
195000	195	4.50732	27043.9	0	5435.42	4598.67	0	25875.4	0	0	0	-nan
196000	196	4.47075	26824.5	0	5258.58	4224.04	0	25563.2	0	0	0	-nan
197000	197	4.45501	26730.1	0	5223.96	4413.32	0	25901.4	0	0	0	-nan
198000	198	4.42659	26559.6	0	5165.32	4328.03	0	25646.3	0	0	0	-nan
199000	199	4.50974	27058.4	0	5285.71	4539.34	0	25267	0	0	0	-nan
200000	200	4.39378	26362.7	0	5105.8	4489.84	0	25920.6	0	0	0	-nan
201000	201	4.48713	26922.8	0	4934.63	4279.96	0	25348.2	0	0	0	-nan
202000	202	4.50196	27011.8	0	5016.09	4410.38	0	25697.4	0	0	0	-nan
203000	203	4.3579	26147.4	0	5341.51	4574.73	0	25114.7	0	0	0	-nan
204000	204	4.46524	26791.5	0	5237.37	4527.98	0	25534	0	0	0	-nan
205000	205	4.42984	26579	0	4849.44	4548.34	0	25298.7	0	0	0	-nan
206000	206	4.4839	26903.4	0	5103.19	4484.44	0	25775.9	0	0	0	-nan
207000	207	4.36936	26216.1	0	5405.3	4430.24	0	25714	0	0	0	-nan
208000	208	4.30623	25837.4	0	5125.52	4419.61	0	25526.5	0	0	0	-nan
209000	209	4.46781	26806.9	0	5349.39	4480.14	0	25293.7	0	0	0	-nan
210000	210	4.50768	27046.1	0	5187.21	4659.53	0	25794.1	0	0	0	-nan
211000	211	4.44729	26683.7	0	5077.63	4407.56	0	25109.6	0	0	0	-nan
212000	212	4.47801	26868.1	0	5386.11	4523.41	0	25480.2	0	0	0	-nan
213000	213	4.34607	26076.4	0	5298.14	4697.02	0	25843	0	0	0	-nan
214000	214	4.44993	26699.6	0	5170.15	4290.75	0	25441.6	0	0	0	-nan
215000	215	4.3999	26399.4	0	5193.23	4458.7	0	25528.7	0	0	0	-nan
216000	216	4.43586	26615.1	0	5313.47	4172.1	0	25361.8	0	0	0	-nan
217000	217	4.38714	26322.9	0	5169.98	4334.22	0	25796.2	0	0	0	-nan
218000	218	4.31666	25899.9	0	5143.21	4387.93	0	25313.4	0	0	0	-nan
219000	219	4.39457	26367.4	0	5237.84	4471.55	0	25620.5	0	0	0	-nan
220000	220	4.40309	26418.5	0	5015.4	4339.69	0	25791.6	0	0	0	-nan
221000	221	4.38418	26305.1	0	5122.58	4604.83	0	25517.7	0	0	0	-nan
222000	222	4.49099	26945.9	0	5140.75	4430.77	0	25966.3	0	0	0	-nan
223000	223	4.40471	26428.3	0	5385.94	4429.5	0	25556.7	0	0	0	-nan
224000	224	4.37974	26278.5	0	5069.18	4246.66	0	25682.9	0	0	0	-nan
225000	225	4.45389	26723.4	0	5207.93	4313.11	0	25767.4	0	0	0	-nan
226000	226	4.46069	26764.1	0	5355.98	4381.57	0	25682.6	0	0	0	-nan
227000	227	4.42423	26545.4	0	5328.5	4381.48	0	25481.8	0	0	0	-nan
228000	228	4.45841	26750.5	0	5133.27	4634.99	0	25444.9	0	0	0	-nan
229000	229	4.39886	26393.1	0	5252.72	4546.66	0	25743.8	0	0	0	-nan
230000	230	4.40361	26421.6	0	4960.39	4401.19	0	25399.7	0	0	0	-nan
231000	231	4.39956	26397.4	0	5173.96	4757.01	0	25723.7	0	0	0	-nan
232000	232	4.42383	26543	0	4969.72	4456.17	0	25473.9	0	0	0	-nan
233000	233	4.3687	26212.2	0	5054.39	4246.55	0	25682.8	0	0	0	-nan
234000	234	4.46252	26775.1	0	5216.4	4617.32	0	25383.3	0	0	0	-nan
235000	235	4.4506	26703.6	0	5278.75	4348.13	0	25579.6	0	0	0	-nan
236000	236	4.49829	26989.7	0	5194.86	4370.63	0	25449.1	0	0	0	-nan
237000	237	4.52037	27122.2	0	5290.28	4412.58	0	25465.3	0	0	0	-nan
238000	238	4.39295	26357.7	0	5451.65	4391.72	0	25563.7	0	0	0	-nan
239000	239	4.39676	26380.6	0	5173.15	4394.85	0	25409.4	0	0	0	-nan
240000	240	4.50463	27027.8	0	5419.26	4251.01	0	25864.1	0	0	0	-nan
241000	241	4.44815	26688.9	0	5182.67	4535.17	0	25808.8	0	0	0	-nan
242000	242	4.33554	26013.2	0	5243.78	4205.65	0	25881.4	0	0	0	-nan
243000	243	4.40385	26423.1	0	5227.62	4356.87	0	25674.8	0	0	0	-nan
244000	244	4.45841	26750.4	0	5334.27	4475.2	0	26115.9	0	0	0	-nan
245000	245	4.35457	26127.4	0	5332.79	4737.77	0	25858.5	0	0	0	-nan
246000	246	4.45071	26704.3	0	5169.14	4369.3	0	25700	0	0	0	-nan
247000	247	4.36405	26184.3	0	5443.46	4433.02	0	26011.7	0	0	0	-nan
248000	248	4.44697	26681.8	0	5164.28	4412.04	0	25490.9	0	0	0	-nan
249000	249	4.38672	26320.3	0	5318.01	4478.94	0	25672.1	0	0	0	-nan
250000	250	4.42809	26568.5	0	5300.1	4414.89	0	25681.4	0	0	0	-nan
