# mol_id D +/-
3.860000000000000000e+02 -2.563999999999999960e-02 7.575999999999999401e-02
3.870000000000000000e+02 3.790000000000000313e-02 1.151999999999999968e-01
3.880000000000000000e+02 5.649999999999999641e-03 1.287000000000000088e-01
3.890000000000000000e+02 1.060000000000000005e-02 2.129999999999999949e-02
3.900000000000000000e+02 1.110000000000000049e-02 1.909999999999999892e-02
3.910000000000000000e+02 1.549999999999999989e-01 4.019999999999999962e-02
3.920000000000000000e+02 6.880000000000000004e-02 5.290000000000000258e-02
3.930000000000000000e+02 2.468999999999999841e-03 8.172000000000000444e-03
3.940000000000000000e+02 4.205999999999999669e-03 7.427999999999999707e-03
3.950000000000000000e+02 2.800000000000000058e-02 8.000000000000000167e-03
3.960000000000000000e+02 3.549999999999999684e-02 3.339999999999999913e-02
3.970000000000000000e+02 1.005000000000000034e-04 4.207999999999999935e-03
3.980000000000000000e+02 7.749999999999999944e-02 4.130000000000000338e-02
3.990000000000000000e+02 5.840000000000000052e-02 1.849999999999999908e-02
4.000000000000000000e+02 1.971999999999999795e-03 5.213999999999999885e-04
4.010000000000000000e+02 4.560000000000000164e-02 4.009999999999999676e-02
4.020000000000000000e+02 7.905999999999999833e-03 7.516000000000000111e-03
4.030000000000000000e+02 9.900000000000000466e-02 1.299999999999999940e-03
4.040000000000000000e+02 4.800000000000000100e-02 6.100000000000000387e-03
4.050000000000000000e+02 2.009999999999999981e-02 4.410000000000000031e-02
4.060000000000000000e+02 3.050999999999999823e-01 4.489000000000000212e-01
4.070000000000000000e+02 4.250000000000000305e-02 5.870000000000000218e-02
4.080000000000000000e+02 7.489999999999999436e-02 2.469999999999999973e-02
4.090000000000000000e+02 5.809999999999999887e-02 7.910000000000000364e-02
4.100000000000000000e+02 1.394000000000000057e-03 1.313999999999999955e-04
4.110000000000000000e+02 4.606999999999999984e-03 6.806000000000000417e-03
4.120000000000000000e+02 1.194000000000000061e-01 6.350000000000000089e-02
4.130000000000000000e+02 1.590000000000000094e-02 2.690000000000000030e-02
4.140000000000000000e+02 4.511000000000000010e-01 1.135000000000000037e-01
4.150000000000000000e+02 2.366000000000000048e-03 2.092000000000000109e-02
4.160000000000000000e+02 -4.091000000000000018e-03 2.716000000000000011e-02
4.170000000000000000e+02 1.023000000000000020e-01 1.673999999999999932e-01
4.180000000000000000e+02 5.390000000000000346e-02 2.210000000000000159e-02
4.190000000000000000e+02 6.560000000000000553e-02 9.400000000000000369e-03
4.200000000000000000e+02 -5.446000000000000320e-03 4.270999999999999797e-02
4.210000000000000000e+02 2.829999999999999877e-02 5.799999999999999600e-03
4.220000000000000000e+02 6.428999999999999819e-03 2.723000000000000073e-02
4.230000000000000000e+02 -5.335999999999999598e-04 9.698999999999999289e-03
4.240000000000000000e+02 1.770000000000000046e-02 9.199999999999999845e-03
4.250000000000000000e+02 3.839999999999999664e-02 2.179999999999999993e-02
4.260000000000000000e+02 -2.460000000000000034e-02 1.638999999999999901e-01
4.270000000000000000e+02 -1.383000000000000006e-04 3.148000000000000190e-03
4.280000000000000000e+02 5.269999999999999685e-02 3.080000000000000099e-02
4.290000000000000000e+02 3.790000000000000313e-02 5.720000000000000084e-02
4.300000000000000000e+02 2.110000000000000070e-02 1.990000000000000102e-02
4.310000000000000000e+02 3.333000000000000025e-03 4.266999999999999960e-03
4.320000000000000000e+02 2.450000000000000094e-02 4.499999999999999660e-03
4.330000000000000000e+02 6.339999999999999802e-02 2.900000000000000147e-02
4.340000000000000000e+02 1.569999999999999868e-02 6.270000000000000573e-02
4.350000000000000000e+02 3.321000000000000167e-03 5.275000000000000175e-03
4.360000000000000000e+02 3.109999999999999917e-02 5.380000000000000060e-02
4.370000000000000000e+02 1.930000000000000118e-02 5.170000000000000290e-02
4.380000000000000000e+02 2.599999999999999881e-02 1.359999999999999924e-02
4.390000000000000000e+02 1.069999999999999944e-02 1.799999999999999951e-03
4.400000000000000000e+02 2.199999999999999872e-02 4.300000000000000003e-03
4.410000000000000000e+02 9.679999999999999716e-02 6.850000000000000533e-02
4.420000000000000000e+02 4.390000000000000152e-02 5.999999999999999474e-04
4.430000000000000000e+02 2.179999999999999993e-02 2.040000000000000147e-02
4.440000000000000000e+02 4.200000000000000261e-02 8.099999999999999561e-03
4.450000000000000000e+02 4.689999999999999725e-02 1.799999999999999864e-02
4.460000000000000000e+02 2.710000000000000187e-01 2.994999999999999885e-01
4.470000000000000000e+02 1.559999999999999928e-02 6.799999999999999621e-03
4.480000000000000000e+02 2.989999999999999949e-02 1.460000000000000013e-02
4.490000000000000000e+02 5.256000000000000255e-03 3.905000000000000051e-03
4.500000000000000000e+02 1.444000000000000006e-01 1.517999999999999905e-01
4.510000000000000000e+02 9.150999999999999412e-03 1.170999999999999992e-02
4.520000000000000000e+02 8.980000000000000482e-02 8.169999999999999485e-02
4.530000000000000000e+02 2.089999999999999844e-02 1.080000000000000057e-02
4.540000000000000000e+02 1.409999999999999969e-02 6.999999999999999929e-04
4.550000000000000000e+02 1.030000000000000013e-02 6.869999999999999718e-02
4.560000000000000000e+02 4.110000000000000155e-04 2.640999999999999945e-02
4.570000000000000000e+02 1.260000000000000009e-02 2.889999999999999861e-02
4.580000000000000000e+02 9.629999999999999671e-02 2.510000000000000078e-02
4.590000000000000000e+02 6.430999999999999651e-04 2.494000000000000123e-03
4.600000000000000000e+02 1.521000000000000000e-03 7.696999999999999675e-02
4.610000000000000000e+02 1.185999999999999971e-01 2.380000000000000171e-02
4.620000000000000000e+02 1.150999999999999896e-03 3.076999999999999874e-03
4.630000000000000000e+02 6.519999999999999407e-02 1.699999999999999905e-03
4.640000000000000000e+02 7.582000000000000198e-03 2.126000000000000112e-02
4.650000000000000000e+02 6.250000000000000000e-02 1.126999999999999946e-01
4.660000000000000000e+02 8.890000000000000679e-02 1.230000000000000017e-02
4.670000000000000000e+02 4.824000000000000163e-04 8.499999999999999526e-04
4.680000000000000000e+02 9.325999999999999221e-03 1.794000000000000022e-03
4.690000000000000000e+02 8.073000000000000531e-04 7.420999999999999862e-04
4.700000000000000000e+02 5.231000000000000406e-03 9.204999999999999641e-03
4.710000000000000000e+02 2.462000000000000213e-03 6.361000000000000335e-03
4.720000000000000000e+02 1.269999999999999948e-02 1.220000000000000077e-02
4.730000000000000000e+02 7.299999999999999545e-02 4.899999999999999842e-03
4.740000000000000000e+02 3.219999999999999946e-02 5.659999999999999754e-02
4.750000000000000000e+02 6.041999999999999628e-03 7.702999999999999778e-03
4.760000000000000000e+02 8.770000000000000018e-02 5.399999999999999939e-02
4.770000000000000000e+02 2.748000000000000009e-03 1.821000000000000049e-02
4.780000000000000000e+02 2.630000000000000046e-02 1.609999999999999973e-02
4.790000000000000000e+02 8.400000000000000522e-02 5.489999999999999741e-02
4.800000000000000000e+02 8.836999999999999370e-03 2.480000000000000000e-03
4.810000000000000000e+02 1.557999999999999923e-03 5.852000000000000257e-02
4.820000000000000000e+02 2.409999999999999989e-02 3.440000000000000002e-02
4.830000000000000000e+02 4.719999999999999890e-02 5.700000000000000205e-03
4.840000000000000000e+02 1.409999999999999969e-02 2.350000000000000006e-02
4.850000000000000000e+02 -3.286999999999999991e-03 1.657000000000000139e-02
4.860000000000000000e+02 4.606999999999999984e-01 2.179999999999999993e-01
4.870000000000000000e+02 1.340000000000000045e-02 7.400000000000000328e-03
4.880000000000000000e+02 1.665999999999999981e-01 4.150000000000000216e-02
4.890000000000000000e+02 1.446000000000000063e-01 1.970000000000000084e-01
4.900000000000000000e+02 7.744000000000000015e-03 9.646999999999999326e-03
4.910000000000000000e+02 6.388999999999999714e-03 3.683000000000000163e-02
4.920000000000000000e+02 1.140000000000000041e-02 4.970000000000000112e-02
4.930000000000000000e+02 1.019999999999999934e-01 4.209999999999999853e-02
4.940000000000000000e+02 7.668999999999999602e-03 2.136000000000000051e-02
4.950000000000000000e+02 2.606999999999999942e-03 1.226000000000000006e-01
4.960000000000000000e+02 1.409999999999999969e-02 1.559999999999999928e-02
4.970000000000000000e+02 -9.598000000000000195e-04 1.293000000000000052e-02
4.980000000000000000e+02 1.575000000000000011e-01 1.087000000000000050e-01
4.990000000000000000e+02 1.322999999999999957e-03 1.389000000000000044e-03
5.000000000000000000e+02 -2.304000000000000058e-03 5.655000000000000304e-03
5.010000000000000000e+02 1.096000000000000030e-01 1.550999999999999879e-01
5.020000000000000000e+02 6.042999999999999761e-03 3.013000000000000053e-02
5.030000000000000000e+02 1.679999999999999896e-02 1.640000000000000138e-02
5.040000000000000000e+02 8.385000000000000092e-03 4.067000000000000302e-03
5.050000000000000000e+02 8.160000000000000586e-02 3.450000000000000289e-02
5.060000000000000000e+02 1.250000000000000069e-02 4.179999999999999688e-02
5.070000000000000000e+02 1.146999999999999964e-01 2.100000000000000130e-02
5.080000000000000000e+02 1.239999999999999956e-02 2.359999999999999945e-02
5.090000000000000000e+02 1.930000000000000118e-02 1.000000000000000048e-04
5.100000000000000000e+02 -2.952000000000000197e-04 1.684000000000000080e-02
5.110000000000000000e+02 3.030000000000000054e-02 1.820000000000000090e-02
5.120000000000000000e+02 -7.622000000000000303e-03 1.097000000000000058e-01
5.130000000000000000e+02 3.679999999999999938e-02 5.619999999999999996e-02
5.140000000000000000e+02 1.262000000000000101e-03 1.026999999999999918e-03
5.150000000000000000e+02 -2.619999999999999933e-03 1.469000000000000037e-03
5.160000000000000000e+02 3.049999999999999933e-02 3.239999999999999825e-02
5.170000000000000000e+02 4.374000000000000284e-03 2.820999999999999897e-02
5.180000000000000000e+02 1.540000000000000049e-02 7.400000000000000328e-03
5.190000000000000000e+02 1.770000000000000046e-02 2.189999999999999933e-02
5.200000000000000000e+02 2.079000000000000015e-01 2.404999999999999916e-01
5.210000000000000000e+02 4.519999999999999712e-02 7.049999999999999323e-02
5.220000000000000000e+02 4.870000000000000023e-02 4.760000000000000342e-02
5.230000000000000000e+02 1.200000000000000025e-02 1.209999999999999964e-02
5.240000000000000000e+02 5.368999999999999641e-03 4.510999999999999732e-02
5.250000000000000000e+02 1.310000000000000053e-02 9.199999999999999845e-03
5.260000000000000000e+02 1.032000000000000001e-01 8.600000000000000006e-03
5.270000000000000000e+02 3.259999999999999704e-02 3.259999999999999704e-02
5.280000000000000000e+02 1.519999999999999997e-02 2.199999999999999872e-02
5.290000000000000000e+02 1.250000000000000069e-02 9.020000000000000240e-02
5.300000000000000000e+02 3.590000000000000135e-02 2.299999999999999961e-02
5.310000000000000000e+02 1.190000000000000085e-02 1.299999999999999940e-03
5.320000000000000000e+02 3.960000000000000325e-02 1.469999999999999953e-02
5.330000000000000000e+02 1.077999999999999965e-03 1.395000000000000059e-02
5.340000000000000000e+02 6.317999999999999831e-03 1.995999999999999858e-02
5.350000000000000000e+02 2.620000000000000107e-02 4.569999999999999757e-02
5.360000000000000000e+02 7.290000000000000646e-02 7.599999999999999985e-03
5.370000000000000000e+02 9.310000000000000220e-02 2.654000000000000248e-01
5.380000000000000000e+02 1.925000000000000044e-01 2.710000000000000187e-01
5.390000000000000000e+02 1.329999999999999932e-02 5.380000000000000060e-02
5.400000000000000000e+02 3.030000000000000141e-03 1.289000000000000042e-02
5.410000000000000000e+02 7.846999999999999809e-03 7.889000000000000179e-03
5.420000000000000000e+02 1.319999999999999993e-02 1.110000000000000049e-02
5.430000000000000000e+02 -1.582000000000000073e-02 1.025000000000000043e-02
5.440000000000000000e+02 -4.219000000000000094e-04 4.191000000000000281e-02
5.450000000000000000e+02 -3.039999999999999994e-02 6.090999999999999887e-02
5.460000000000000000e+02 7.649999999999999856e-02 1.820000000000000090e-02
5.470000000000000000e+02 6.049999999999999822e-02 1.660000000000000017e-02
5.480000000000000000e+02 6.690000000000000113e-02 7.969999999999999307e-02
5.490000000000000000e+02 1.299999999999999940e-02 2.060000000000000026e-02
5.500000000000000000e+02 2.319999999999999840e-02 3.070000000000000159e-02
5.510000000000000000e+02 3.250000000000000111e-02 2.429999999999999868e-02
5.520000000000000000e+02 2.630000000000000046e-02 8.600000000000000006e-03
5.530000000000000000e+02 -1.051000000000000068e-03 8.864999999999999616e-03
5.540000000000000000e+02 1.710000000000000062e-02 2.779999999999999832e-02
5.550000000000000000e+02 4.229999999999999732e-02 2.429999999999999868e-02
5.560000000000000000e+02 3.307000000000000044e-03 6.130999999999999948e-04
5.570000000000000000e+02 5.160000000000000003e-02 9.080000000000000571e-02
5.580000000000000000e+02 3.660000000000000059e-02 6.010000000000000064e-02
5.590000000000000000e+02 3.073999999999999910e-03 7.816999999999999296e-03
5.600000000000000000e+02 3.090000000000000038e-02 4.159999999999999809e-02
5.610000000000000000e+02 1.469999999999999953e-02 1.220000000000000077e-02
5.620000000000000000e+02 1.127999999999999975e-01 1.170999999999999958e-01
5.630000000000000000e+02 3.590000000000000135e-02 1.154000000000000026e-01
5.640000000000000000e+02 3.629999999999999893e-02 4.599999999999999922e-02
5.650000000000000000e+02 -3.124000000000000041e-03 1.316999999999999942e-02
5.660000000000000000e+02 -4.126999999999999592e-03 1.642000000000000057e-02
5.670000000000000000e+02 1.392999999999999978e-04 7.372999999999999780e-04
5.680000000000000000e+02 9.402999999999999900e-03 9.398999999999999369e-03
5.690000000000000000e+02 1.142999999999999988e-01 7.299999999999999545e-02
5.700000000000000000e+02 1.510000000000000057e-02 8.000000000000000383e-04
5.710000000000000000e+02 1.554000000000000097e-04 3.053999999999999857e-03
5.720000000000000000e+02 3.443999999999999839e-01 1.948000000000000009e-01
5.730000000000000000e+02 2.361999999999999950e-03 6.700000000000000400e-02
5.740000000000000000e+02 -1.755999999999999965e-03 2.000000000000000042e-02
5.750000000000000000e+02 1.309999999999999967e-03 4.283000000000000002e-02
5.760000000000000000e+02 3.924999999999999670e-03 9.217000000000000193e-02
5.770000000000000000e+02 4.245000000000000184e-05 1.210999999999999924e-02
5.780000000000000000e+02 2.549999999999999836e-02 2.469999999999999973e-02
5.790000000000000000e+02 4.514000000000000217e-04 1.216999999999999983e-03
5.800000000000000000e+02 6.990000000000000380e-02 1.089999999999999997e-01
5.810000000000000000e+02 8.469999999999999751e-02 8.709999999999999687e-02
5.820000000000000000e+02 7.900000000000000078e-02 3.169999999999999901e-02
5.830000000000000000e+02 -6.616000000000000353e-03 3.073000000000000176e-01
5.840000000000000000e+02 4.531999999999999570e-03 1.141000000000000087e-03
5.850000000000000000e+02 3.409999999999999837e-02 1.849999999999999908e-02
5.860000000000000000e+02 -8.406999999999999543e-03 5.072999999999999732e-02
5.870000000000000000e+02 1.949999999999999997e-02 2.819999999999999937e-02
5.880000000000000000e+02 1.615000000000000047e-01 6.819999999999999674e-02
5.890000000000000000e+02 1.729999999999999941e-02 6.199999999999999782e-03
5.900000000000000000e+02 7.086000000000000285e-03 1.460999999999999972e-02
5.910000000000000000e+02 3.749999999999999861e-02 5.990000000000000185e-02
5.920000000000000000e+02 2.589999999999999941e-02 5.700000000000000205e-03
5.930000000000000000e+02 3.479999999999999760e-02 1.275999999999999912e-01
5.940000000000000000e+02 -6.130000000000000466e-04 8.526999999999999857e-02
5.950000000000000000e+02 2.380000000000000171e-02 3.599999999999999901e-03
5.960000000000000000e+02 4.610000000000000209e-02 1.450000000000000074e-02
5.970000000000000000e+02 5.178000000000000094e-04 6.194999999999999986e-03
5.980000000000000000e+02 -2.180999999999999953e-02 6.714000000000000523e-02
5.990000000000000000e+02 9.090000000000000857e-03 1.348000000000000023e-03
6.000000000000000000e+02 4.959999999999999826e-02 3.420000000000000123e-02
6.010000000000000000e+02 3.910000000000000281e-02 9.349999999999999978e-02
6.020000000000000000e+02 4.977000000000000087e-04 1.788999999999999982e-05
6.030000000000000000e+02 -1.054000000000000076e-02 2.341000000000000025e-01
6.040000000000000000e+02 8.876000000000000209e-03 3.994999999999999940e-02
6.050000000000000000e+02 4.484000000000000138e-03 1.776999999999999934e-03
6.060000000000000000e+02 4.240000000000000019e-02 4.619999999999999801e-02
6.070000000000000000e+02 1.379999999999999977e-02 2.429999999999999868e-02
6.080000000000000000e+02 2.137000000000000011e-03 2.495999999999999955e-02
6.090000000000000000e+02 8.298999999999999520e-04 3.785000000000000170e-02
6.100000000000000000e+02 1.912999999999999987e-03 3.152999999999999987e-03
6.110000000000000000e+02 1.161999999999999977e-01 8.269999999999999574e-02
6.120000000000000000e+02 2.034999999999999865e-01 2.419999999999999929e-02
6.130000000000000000e+02 4.769999999999999934e-02 3.150000000000000022e-02
6.140000000000000000e+02 7.558999999999999964e-04 1.990000000000000015e-03
6.150000000000000000e+02 1.400000000000000029e-02 2.920000000000000026e-02
6.160000000000000000e+02 -1.871999999999999966e-03 1.152000000000000073e-02
6.170000000000000000e+02 -2.971000000000000116e-04 1.928999999999999942e-03
6.180000000000000000e+02 4.669999999999999846e-02 4.769999999999999934e-02
6.190000000000000000e+02 9.735000000000000597e-03 4.354000000000000231e-02
6.200000000000000000e+02 -3.533999999999999815e-03 1.477999999999999974e-02
6.210000000000000000e+02 2.696999999999999953e-01 1.453000000000000125e-01
6.220000000000000000e+02 3.339999999999999913e-02 3.590000000000000135e-02
6.230000000000000000e+02 5.108999999999999826e-03 1.727000000000000063e-02
6.240000000000000000e+02 3.726999999999999844e-03 1.145000000000000011e-02
6.250000000000000000e+02 8.472000000000000364e-03 7.746000000000000281e-03
6.260000000000000000e+02 4.041999999999999586e-03 1.915999999999999951e-03
6.270000000000000000e+02 1.804999999999999964e-03 5.509000000000000008e-03
6.280000000000000000e+02 -2.047999999999999907e-03 5.516000000000000070e-03
6.290000000000000000e+02 -2.927000000000000131e-04 8.865000000000000267e-04
6.300000000000000000e+02 2.750000000000000014e-02 2.089999999999999844e-02
6.310000000000000000e+02 2.809999999999999998e-02 1.559999999999999928e-02
6.320000000000000000e+02 -4.819999999999999632e-03 2.971000000000000030e-02
6.330000000000000000e+02 1.850000000000000082e-03 6.893999999999999954e-03
6.340000000000000000e+02 1.535999999999999865e-01 3.459999999999999881e-02
6.350000000000000000e+02 3.950000000000000386e-03 2.997000000000000098e-03
6.360000000000000000e+02 6.057999999999999800e-04 8.817999999999999667e-04
6.370000000000000000e+02 2.529999999999999957e-02 2.129999999999999949e-02
6.380000000000000000e+02 8.592000000000000678e-03 1.931000000000000077e-02
6.390000000000000000e+02 3.289999999999999869e-02 1.335999999999999965e-01
6.400000000000000000e+02 2.141999999999999807e-03 2.292000000000000200e-03
6.410000000000000000e+02 -1.186000000000000075e-02 1.600999999999999923e-01
6.420000000000000000e+02 2.419999999999999929e-02 1.247999999999999943e-01
6.430000000000000000e+02 6.969999999999999633e-03 1.254000000000000080e-02
6.440000000000000000e+02 3.139999999999999736e-02 4.660000000000000253e-02
6.450000000000000000e+02 1.140000000000000041e-02 6.899999999999999883e-03
6.460000000000000000e+02 4.920000000000000068e-02 2.980000000000000010e-02
6.470000000000000000e+02 1.590000000000000094e-02 6.300000000000000044e-03
6.480000000000000000e+02 1.080000000000000057e-02 1.370000000000000037e-02
6.490000000000000000e+02 3.470000000000000168e-02 1.355000000000000093e-01
6.500000000000000000e+02 2.371999999999999977e-03 4.112000000000000204e-03
6.510000000000000000e+02 6.160000000000000198e-02 2.290000000000000022e-02
6.520000000000000000e+02 1.099999999999999936e-02 6.899999999999999883e-03
6.530000000000000000e+02 2.419000000000000143e-03 4.191999999999999893e-02
6.540000000000000000e+02 2.999999999999999889e-02 1.679999999999999896e-02
6.550000000000000000e+02 6.410000000000000420e-02 6.090000000000000274e-02
6.560000000000000000e+02 3.989999999999999797e-02 6.899999999999999883e-03
6.570000000000000000e+02 1.510000000000000057e-02 7.799999999999999642e-03
6.580000000000000000e+02 3.269999999999999990e-02 8.740000000000000546e-02
6.590000000000000000e+02 5.093999999999999570e-03 3.220999999999999905e-03
6.600000000000000000e+02 -1.110000000000000049e-02 5.806000000000000050e-02
6.610000000000000000e+02 -9.929999999999999591e-03 2.546999999999999958e-02
6.620000000000000000e+02 7.943000000000000407e-03 7.881000000000000852e-03
6.630000000000000000e+02 7.960000000000000409e-02 8.300000000000000433e-02
6.640000000000000000e+02 2.089999999999999844e-02 5.879999999999999810e-02
6.650000000000000000e+02 9.114999999999999838e-04 4.721999999999999635e-03
6.660000000000000000e+02 2.769999999999999893e-02 7.580000000000000626e-02
6.670000000000000000e+02 6.950000000000000622e-02 6.679999999999999827e-02
6.680000000000000000e+02 2.819999999999999937e-02 3.389999999999999958e-02
6.690000000000000000e+02 6.744999999999999694e-04 1.064999999999999974e-03
6.700000000000000000e+02 9.317000000000000628e-03 5.414000000000000409e-03
6.710000000000000000e+02 8.750000000000000182e-04 1.104000000000000001e-04
6.720000000000000000e+02 1.302999999999999992e-01 8.450000000000000566e-02
6.730000000000000000e+02 1.988000000000000045e-01 5.090000000000000080e-02
6.740000000000000000e+02 3.301999999999999814e-03 7.532999999999999766e-03
6.750000000000000000e+02 -1.484000000000000076e-03 1.254000000000000080e-02
6.760000000000000000e+02 5.751000000000000036e-03 3.488000000000000215e-03
6.770000000000000000e+02 7.113999999999999664e-03 8.319000000000000006e-03
6.780000000000000000e+02 3.030000000000000054e-02 1.469999999999999953e-02
6.790000000000000000e+02 1.460000000000000013e-02 7.879999999999999505e-02
6.800000000000000000e+02 -3.377000000000000141e-02 2.654000000000000248e-01
6.810000000000000000e+02 3.099999999999999978e-02 3.200000000000000067e-02
6.820000000000000000e+02 -1.783999999999999996e-03 4.422999999999999848e-03
6.830000000000000000e+02 -1.763999999999999943e-03 3.155999999999999778e-02
6.840000000000000000e+02 4.780000000000000221e-02 2.249999999999999917e-02
6.850000000000000000e+02 2.629999999999999959e-03 1.224999999999999960e-03
6.860000000000000000e+02 1.859999999999999848e-02 3.670000000000000345e-02
6.870000000000000000e+02 8.212000000000000549e-03 1.248999999999999971e-01
6.880000000000000000e+02 2.730000000000000135e-02 5.750000000000000250e-02
6.890000000000000000e+02 2.049000000000000040e-03 1.358999999999999965e-03
6.900000000000000000e+02 1.210999999999999993e-01 1.074999999999999983e-01
6.910000000000000000e+02 5.190000000000000169e-02 1.839999999999999969e-02
6.920000000000000000e+02 3.520000000000000212e-02 1.050000000000000065e-02
6.930000000000000000e+02 2.570000000000000062e-02 8.300000000000000086e-03
6.940000000000000000e+02 1.007999999999999998e-03 6.424000000000000023e-04
6.950000000000000000e+02 1.329999999999999932e-02 6.729999999999999871e-02
6.960000000000000000e+02 3.396999999999999846e-03 3.241000000000000131e-02
6.970000000000000000e+02 1.423999999999999988e-01 4.989999999999999991e-02
6.980000000000000000e+02 4.690999999999999857e-03 1.150999999999999940e-01
6.990000000000000000e+02 7.580000000000000626e-02 6.189999999999999669e-02
7.000000000000000000e+02 1.430000000000000021e-02 1.469999999999999953e-02
7.010000000000000000e+02 -7.487999999999999864e-03 5.756000000000000005e-02
7.020000000000000000e+02 1.771999999999999964e-01 1.044999999999999957e-01
7.030000000000000000e+02 -2.083000000000000216e-03 5.419999999999999818e-02
7.040000000000000000e+02 2.620000000000000107e-02 3.440000000000000002e-02
7.050000000000000000e+02 2.450000000000000094e-02 1.297000000000000097e-01
7.060000000000000000e+02 -6.085000000000000131e-03 3.389999999999999958e-02
7.070000000000000000e+02 8.440000000000000280e-02 2.740000000000000074e-02
7.080000000000000000e+02 1.557999999999999940e-01 9.199999999999999845e-03
7.090000000000000000e+02 5.879999999999999810e-02 5.199999999999999761e-03
7.100000000000000000e+02 -4.544999999999999886e-04 7.907000000000000833e-03
7.110000000000000000e+02 8.660000000000000163e-04 1.044000000000000006e-03
7.120000000000000000e+02 4.700000000000000011e-02 9.799999999999999684e-03
7.130000000000000000e+02 3.470000000000000168e-02 6.769999999999999629e-02
7.140000000000000000e+02 2.560000000000000123e-02 4.080000000000000293e-02
7.150000000000000000e+02 2.929999999999999966e-02 1.980000000000000163e-02
7.160000000000000000e+02 4.193999999999999950e-01 1.477999999999999869e-01
7.170000000000000000e+02 4.449999999999999789e-02 6.539999999999999980e-02
7.180000000000000000e+02 1.409999999999999969e-02 2.200000000000000133e-03
7.190000000000000000e+02 1.909999999999999892e-02 1.590000000000000094e-02
7.200000000000000000e+02 4.889999999999999902e-02 3.500000000000000333e-02
7.210000000000000000e+02 -5.368999999999999641e-03 5.637000000000000344e-02
7.220000000000000000e+02 1.959999999999999937e-02 8.200000000000000691e-03
7.230000000000000000e+02 -4.394000000000000336e-03 2.729999999999999788e-03
7.240000000000000000e+02 1.313999999999999890e-01 2.000000000000000042e-02
7.250000000000000000e+02 -9.582999999999999505e-03 1.582999999999999963e-01
7.260000000000000000e+02 2.139999999999999888e-02 4.150000000000000216e-02
7.270000000000000000e+02 9.900000000000000466e-02 1.517000000000000015e-01
7.280000000000000000e+02 5.469999999999999862e-02 8.350000000000000477e-02
7.290000000000000000e+02 -1.026000000000000002e-03 1.818000000000000171e-02
7.300000000000000000e+02 1.060000000000000005e-02 1.799999999999999864e-02
7.310000000000000000e+02 3.810000000000000192e-02 1.650000000000000078e-02
7.320000000000000000e+02 -1.110000000000000011e-04 1.843999999999999936e-03
7.330000000000000000e+02 -5.988000000000000267e-03 4.760000000000000342e-02
7.340000000000000000e+02 1.849000000000000088e-01 1.103999999999999981e-01
7.350000000000000000e+02 2.800000000000000058e-02 1.426999999999999935e-01
7.360000000000000000e+02 1.119999999999999989e-02 7.300000000000000065e-03
7.370000000000000000e+02 7.370000000000000162e-02 5.559999999999999665e-02
7.380000000000000000e+02 6.260000000000000286e-02 6.800000000000000488e-02
7.390000000000000000e+02 4.696999999999999786e-04 7.466999999999999679e-03
7.400000000000000000e+02 -1.839000000000000010e-02 4.266999999999999960e-02
7.410000000000000000e+02 2.189999999999999933e-02 6.090000000000000274e-02
7.420000000000000000e+02 2.120000000000000009e-02 3.409999999999999837e-02
7.430000000000000000e+02 1.140999999999999931e-01 4.139999999999999930e-02
7.440000000000000000e+02 -1.540000000000000049e-02 1.579000000000000126e-01
7.450000000000000000e+02 3.939999999999999752e-02 7.570000000000000340e-02
7.460000000000000000e+02 3.699999999999999817e-02 1.821000000000000119e-01
7.470000000000000000e+02 -3.502000000000000013e-04 5.727999999999999585e-03
7.480000000000000000e+02 1.799999999999999864e-02 3.490000000000000047e-02
7.490000000000000000e+02 2.620000000000000107e-02 3.889999999999999708e-02
7.500000000000000000e+02 9.003000000000000586e-03 8.800000000000000530e-03
7.510000000000000000e+02 9.100000000000000450e-03 9.972999999999999921e-02
7.520000000000000000e+02 1.884000000000000119e-01 8.749999999999999445e-02
7.530000000000000000e+02 -7.727000000000000361e-03 4.216000000000000303e-02
7.540000000000000000e+02 4.780999999999999660e-03 9.414000000000000493e-03
7.550000000000000000e+02 1.129999999999999928e-02 2.330000000000000127e-02
7.560000000000000000e+02 4.929999999999999660e-02 9.149999999999999800e-02
7.570000000000000000e+02 1.260000000000000009e-02 2.799999999999999972e-03
7.580000000000000000e+02 2.050000000000000086e-02 1.679999999999999896e-02
7.590000000000000000e+02 3.585000000000000079e-03 1.420000000000000082e-02
7.600000000000000000e+02 3.160000000000000309e-02 7.109999999999999654e-02
7.610000000000000000e+02 3.001000000000000195e-03 6.442999999999999942e-04
7.620000000000000000e+02 -1.102999999999999987e-02 2.381999999999999951e-01
7.630000000000000000e+02 8.130000000000000074e-03 3.805999999999999921e-03
7.640000000000000000e+02 7.850000000000000033e-02 9.579999999999999627e-02
7.650000000000000000e+02 6.010000000000000064e-02 2.259999999999999856e-02
7.660000000000000000e+02 -2.415000000000000046e-03 1.676000000000000059e-02
7.670000000000000000e+02 5.330000000000000016e-02 3.849999999999999950e-02
7.680000000000000000e+02 3.040000000000000167e-03 7.318000000000000069e-04
7.690000000000000000e+02 6.149999999999999911e-02 4.700000000000000185e-03
7.700000000000000000e+02 5.746000000000000239e-03 7.720999999999999565e-04
7.710000000000000000e+02 2.369999999999999885e-02 2.369999999999999885e-02
7.720000000000000000e+02 3.450000000000000289e-02 9.979999999999999982e-02
