step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	count_0	Fmax
4.237e+06	4237	2.42578	14554.7	153.444	2462.05	0	0	-11306.5	0	0	6924.54
4.238e+06	4238	2.49534	14972	154.632	2438.64	0	0	-11377.9	0	0	6374.5
4.239e+06	4239	2.46825	14809.5	207.504	2376.74	0	0	-11414.3	0	0	6257.9
4.24e+06	4240	2.44923	14695.4	204.514	2396.69	0	0	-11178	0	0	6553.77
4.241e+06	4241	2.44219	14653.1	186.779	2621.42	0	0	-11474.2	0	0	6314.03
4.242e+06	4242	2.48014	14880.8	203.405	2267.58	0	0	-11319.6	0	0	6050.74
4.243e+06	4243	2.45882	14752.9	191.089	2498.29	0	0	-11531.6	0	0	6824.52
4.244e+06	4244	2.44967	14698	208.245	2374.82	0	0	-11691.8	0	0	6471.04
4.245e+06	4245	2.51732	15103.9	130.203	2328.44	0	0	-11315.8	0	0	6339.39
4.246e+06	4246	2.4314	14588.4	165.766	2490.55	0	0	-11404.2	0	0	6351.63
4.247e+06	4247	2.47942	14876.5	145.173	2462.22	0	0	-11627.1	0	0	7312.65
4.248e+06	4248	2.48847	14930.8	184.788	2366.77	0	0	-11301.6	0	0	6457.41
4.249e+06	4249	2.53492	15209.5	197.717	2431.8	0	0	-11489.7	0	0	6279.98
4.25e+06	4250	2.47869	14872.2	173.217	2240.24	0	0	-11449.4	0	0	6851.72
4.251e+06	4251	2.45287	14717.2	168.095	2371.71	0	0	-11395.8	0	0	6673.66
4.252e+06	4252	2.52226	15133.6	142.98	2447.85	0	0	-11466.7	0	0	7556.6
4.253e+06	4253	2.46347	14780.8	171.87	2407.66	0	0	-11529.5	0	0	6483.73
4.254e+06	4254	2.50117	15007	162.681	2449.5	0	0	-11519.5	0	0	7238.38
4.255e+06	4255	2.50234	15014.1	170.315	2339.41	0	0	-11186.9	0	0	6108.04
4.256e+06	4256	2.4865	14919	171.358	2505.38	0	0	-11443.2	0	0	6493.58
4.257e+06	4257	2.48235	14894.1	216.882	2469.64	0	0	-11613.6	0	0	6676.18
4.258e+06	4258	2.56696	15401.8	188.709	2595	0	0	-11438.3	0	0	6996.16
4.259e+06	4259	2.4281	14568.6	185.142	2502.57	0	0	-11552.2	0	0	6151.95
4.26e+06	4260	2.4613	14767.8	178.684	2355.02	0	0	-11567.2	0	0	7393.84
4.261e+06	4261	2.43993	14639.6	136.962	2344.46	0	0	-11154.6	0	0	7143.68
4.262e+06	4262	2.43564	14613.9	191.191	2425.4	0	0	-11390.9	0	0	6354.36
4.263e+06	4263	2.46998	14819.9	140.091	2406.43	0	0	-11476.1	0	0	6828.47
4.264e+06	4264	2.50233	15014	159.255	2358.97	0	0	-11444	0	0	6803.67
4.265e+06	4265	2.44583	14675	169.7	2514.23	0	0	-11492.1	0	0	6471.28
4.266e+06	4266	2.4838	14902.8	165.986	2601.51	0	0	-11152.2	0	0	8000.79
4.267e+06	4267	2.52618	15157.1	178.613	2591.03	0	0	-11491.8	0	0	7568.93
4.268e+06	4268	2.49444	14966.7	142.969	2464.39	0	0	-11256	0	0	6497.33
4.269e+06	4269	2.46205	14772.3	170.043	2399.41	0	0	-11559.4	0	0	6257.85
4.27e+06	4270	2.5014	15008.4	183.622	2351.74	0	0	-11334.3	0	0	6552.12
4.271e+06	4271	2.58285	15497.1	162.484	2485.37	0	0	-11370.9	0	0	6330.35
4.272e+06	4272	2.53821	15229.3	203.183	2297.58	0	0	-11234	0	0	7737.9
4.273e+06	4273	2.45721	14743.2	175.271	2200.45	0	0	-11393.3	0	0	6781.55
4.274e+06	4274	2.44875	14692.5	177.773	2330.36	0	0	-11333.8	0	0	6778.33
4.275e+06	4275	2.42738	14564.3	146.623	2406.63	0	0	-11181.1	0	0	7251.23
4.276e+06	4276	2.50932	15055.9	166.279	2478.26	0	0	-11643	0	0	6616.59
4.277e+06	4277	2.54392	15263.5	195.592	2503.15	0	0	-11448.2	0	0	6582.87
4.278e+06	4278	2.50245	15014.7	170.514	2407.76	0	0	-11426.4	0	0	6456.69
4.279e+06	4279	2.47116	14827	217.057	2413.13	0	0	-11758.5	0	0	6355.66
4.28e+06	4280	2.41016	14460.9	203.269	2528.77	0	0	-11157.8	0	0	6403.45
4.281e+06	4281	2.4698	14818.8	167.081	2395.57	0	0	-11348.5	0	0	6554.62
4.282e+06	4282	2.45029	14701.7	174.777	2495.5	0	0	-11659.8	0	0	6413.53
4.283e+06	4283	2.49797	14987.8	190.002	2366.66	0	0	-11328.3	0	0	6399.35
4.284e+06	4284	2.49244	14954.6	184.76	2448.4	0	0	-11393.1	0	0	6665.22
4.285e+06	4285	2.43436	14606.2	216.432	2566.43	0	0	-11510.9	0	0	6411.34
4.286e+06	4286	2.48339	14900.4	146.048	2511.37	0	0	-11600.8	0	0	6097.54
4.287e+06	4287	2.47472	14848.3	174.594	2371.61	0	0	-11616.4	0	0	6482.97
4.288e+06	4288	2.45042	14702.5	212.023	2545.05	0	0	-11235.9	0	0	6659.82
4.289e+06	4289	2.45298	14717.9	205.328	2428.17	0	0	-11544.9	0	0	7250.32
4.29e+06	4290	2.55202	15312.1	218.216	2450.69	0	0	-11698.2	0	0	6436.89
4.291e+06	4291	2.55534	15332	203.879	2462.3	0	0	-11518.6	0	0	7587.6
4.292e+06	4292	2.50321	15019.3	190.406	2419.46	0	0	-11529.4	0	0	6975.08
4.293e+06	4293	2.48221	14893.3	188.471	2303.27	0	0	-11300.1	0	0	6816.6
4.294e+06	4294	2.43566	14614	197.952	2349.76	0	0	-11537.2	0	0	7572.35
4.295e+06	4295	2.4681	14808.6	162.776	2545.11	0	0	-11300.7	0	0	7247.43
4.296e+06	4296	2.49886	14993.2	164.552	2508.3	0	0	-11677.2	0	0	6544.39
4.297e+06	4297	2.47513	14850.8	174.921	2360.68	0	0	-11366.5	0	0	6018.15
4.298e+06	4298	2.49619	14977.2	163.806	2484.69	0	0	-11417.2	0	0	6523.59
4.299e+06	4299	2.48734	14924	192.582	2526.68	0	0	-11764.3	0	0	6648.58
4.3e+06	4300	2.46951	14817	163.18	2481.71	0	0	-11575.4	0	0	6505.4
4.301e+06	4301	2.49428	14965.7	161.066	2373.99	0	0	-11549	0	0	6587.02
4.302e+06	4302	2.46895	14813.7	183.14	2449.98	0	0	-11291.7	0	0	6455.59
4.303e+06	4303	2.44166	14649.9	171.238	2529.95	0	0	-11669.8	0	0	6767.57
4.304e+06	4304	2.52295	15137.7	187.49	2398.05	0	0	-11886.9	0	0	7048.16
4.305e+06	4305	2.50251	15015.1	191.571	2381.76	0	0	-11878	0	0	6316.91
4.306e+06	4306	2.44305	14658.3	226.403	2478.64	0	0	-11628.3	0	0	6249.49
4.307e+06	4307	2.49773	14986.4	182.4	2517.91	0	0	-11689.7	0	0	6697.82
4.308e+06	4308	2.47936	14876.2	163.719	2429.5	0	0	-11401.3	0	0	6445.34
4.309e+06	4309	2.49627	14977.6	149.276	2324.18	0	0	-11514.5	0	0	6589.43
4.31e+06	4310	2.48475	14908.5	156.815	2374.78	0	0	-11657.7	0	0	6560.4
4.311e+06	4311	2.47842	14870.5	175.072	2491.55	0	0	-11437.9	0	0	6412.65
4.312e+06	4312	2.49123	14947.4	181.158	2528.06	0	0	-11748.6	0	0	6857.01
4.313e+06	4313	2.49944	14996.6	160.779	2516.8	0	0	-11536.2	0	0	6558.7
4.314e+06	4314	2.45415	14724.9	168.145	2388.06	0	0	-11798	0	0	6377.74
4.315e+06	4315	2.41589	14495.4	219.027	2581.24	0	0	-11641.6	0	0	6334.18
4.316e+06	4316	2.47198	14831.9	167.999	2448.47	0	0	-11437.6	0	0	6202.55
4.317e+06	4317	2.49145	14948.7	171.957	2519.59	0	0	-11514.8	0	0	6867.37
4.318e+06	4318	2.50875	15052.5	154.437	2372.71	0	0	-11199.6	0	0	6457.34
4.319e+06	4319	2.47822	14869.3	200.393	2411.55	0	0	-11349.1	0	0	6371.49
4.32e+06	4320	2.48372	14902.3	228.94	2585.17	0	0	-11652.7	0	0	8062.53
4.321e+06	4321	2.40735	14444.1	144.06	2386.51	0	0	-11616	0	0	7263.45
4.322e+06	4322	2.46957	14817.4	177.305	2499.03	0	0	-11728.1	0	0	6926.26
4.323e+06	4323	2.51121	15067.3	171.391	2356.02	0	0	-11740.1	0	0	6802.68
4.324e+06	4324	2.47313	14838.8	141.536	2445.84	0	0	-11329.2	0	0	6233.79
4.325e+06	4325	2.46721	14803.2	201.098	2411.4	0	0	-11342.3	0	0	6763.7
4.326e+06	4326	2.45754	14745.2	215.8	2430.06	0	0	-11563.2	0	0	7906.61
4.327e+06	4327	2.48404	14904.3	149.595	2398.34	0	0	-11452.6	0	0	5747.79
4.328e+06	4328	2.50537	15032.2	163.987	2366.29	0	0	-11645.4	0	0	6328.7
4.329e+06	4329	2.42623	14557.4	190.837	2423.4	0	0	-11532.2	0	0	6558.25
4.33e+06	4330	2.50582	15034.9	200.879	2432.46	0	0	-11390.5	0	0	6732.54
4.331e+06	4331	2.46517	14791	173.018	2363.84	0	0	-11383.2	0	0	7372.32
4.332e+06	4332	2.48467	14908	202.854	2436.19	0	0	-11691.4	0	0	8024.66
4.333e+06	4333	2.46592	14795.5	155.477	2440.32	0	0	-11703.9	0	0	7079.12
4.334e+06	4334	2.47961	14877.6	141.21	2443.58	0	0	-11586.1	0	0	6725.18
4.335e+06	4335	2.40084	14405	178.257	2374.58	0	0	-11288.5	0	0	6977.55
4.336e+06	4336	2.47493	14849.6	193.29	2525.67	0	0	-11384.4	0	0	6194.22
4.337e+06	4337	2.53579	15214.7	155.147	2450.44	0	0	-11270.2	0	0	6018.16
4.338e+06	4338	2.49241	14954.5	196.065	2454.27	0	0	-11670.6	0	0	6434.77
4.339e+06	4339	2.47623	14857.4	179.449	2407.86	0	0	-11420.2	0	0	6787.86
4.34e+06	4340	2.44743	14684.6	135.828	2465.47	0	0	-11239.8	0	0	6240.57
4.341e+06	4341	2.45341	14720.4	181.049	2348.79	0	0	-11328.9	0	0	6651.05
4.342e+06	4342	2.43705	14622.3	161.813	2369.21	0	0	-11380.8	0	0	6181.52
4.343e+06	4343	2.47583	14855	160.22	2447.46	0	0	-11665.7	0	0	7364.47
4.344e+06	4344	2.47627	14857.6	172.287	2366.65	0	0	-11151	0	0	6812.76
4.345e+06	4345	2.50177	15010.6	194.489	2539.01	0	0	-11498.8	0	0	6404.93
4.346e+06	4346	2.46848	14810.9	180.02	2474.49	0	0	-11176.3	0	0	7111.57
4.347e+06	4347	2.47319	14839.1	158.326	2316.53	0	0	-11543.6	0	0	6700.47
4.348e+06	4348	2.45537	14732.2	151.13	2472	0	0	-11781.8	0	0	6219.9
4.349e+06	4349	2.50824	15049.4	220.457	2359.19	0	0	-11569.8	0	0	6540.67
4.35e+06	4350	2.49188	14951.3	179.378	2307.85	0	0	-11498.5	0	0	6298.27
4.351e+06	4351	2.53272	15196.3	147.547	2415	0	0	-11703.8	0	0	6527.35
4.352e+06	4352	2.4974	14984.4	163.084	2387.86	0	0	-11479.9	0	0	6440.79
4.353e+06	4353	2.42344	14540.6	212.331	2319.03	0	0	-11577.6	0	0	6415.17
4.354e+06	4354	2.51614	15096.8	235.623	2404.35	0	0	-11363.9	0	0	6557.68
4.355e+06	4355	2.48209	14892.6	188.255	2472.11	0	0	-11589.3	0	0	6191.31
4.356e+06	4356	2.45819	14749.1	174.255	2447.21	0	0	-11419	0	0	6871.69
4.357e+06	4357	2.41424	14485.4	190.188	2337.43	0	0	-11473.2	0	0	8072.11
4.358e+06	4358	2.48264	14895.9	168.881	2404.75	0	0	-11812.1	0	0	6466.13
4.359e+06	4359	2.49405	14964.3	201.239	2473.5	0	0	-11159.7	0	0	6620.5
4.36e+06	4360	2.51185	15071.1	164.596	2423.98	0	0	-11674.5	0	0	6039.55
4.361e+06	4361	2.48486	14909.2	204.754	2353.78	0	0	-11856.1	0	0	7138.05
4.362e+06	4362	2.46707	14802.4	200.364	2418.48	0	0	-11374.7	0	0	6195
4.363e+06	4363	2.50019	15001.1	186.542	2500.87	0	0	-11281	0	0	6401.09
4.364e+06	4364	2.48784	14927	140.787	2437.6	0	0	-11467	0	0	6167.07
4.365e+06	4365	2.50141	15008.5	178.2	2509.38	0	0	-11433.9	0	0	7441.55
4.366e+06	4366	2.43976	14638.6	144.043	2307.55	0	0	-11764.8	0	0	6698.7
4.367e+06	4367	2.49648	14978.9	217.348	2481.34	0	0	-11421	0	0	8207.53
4.368e+06	4368	2.38896	14333.8	162.869	2525.18	0	0	-11341.1	0	0	6218.59
4.369e+06	4369	2.44616	14677	161.417	2377.82	0	0	-11565.9	0	0	6272.43
4.37e+06	4370	2.42777	14566.6	180.846	2462.67	0	0	-11401.8	0	0	6877.59
4.371e+06	4371	2.4968	14980.8	156.491	2404.23	0	0	-11436	0	0	6613.27
4.372e+06	4372	2.43982	14638.9	204.363	2410.15	0	0	-11636.5	0	0	6984.3
4.373e+06	4373	2.47519	14851.1	140.365	2389.94	0	0	-11724.6	0	0	6060.05
4.374e+06	4374	2.52078	15124.7	172.454	2429.11	0	0	-11698.7	0	0	6685.87
4.375e+06	4375	2.43096	14585.8	173.255	2434.74	0	0	-11681.1	0	0	6649.62
4.376e+06	4376	2.45941	14756.5	178.753	2345.03	0	0	-11704.4	0	0	6044.96
4.377e+06	4377	2.47232	14833.9	190.329	2335.77	0	0	-11673.4	0	0	6541.18
4.378e+06	4378	2.50366	15022	214.147	2479.74	0	0	-12026.6	0	0	7061.51
4.379e+06	4379	2.45493	14729.6	172.674	2398.15	0	0	-11691.3	0	0	7058.87
4.38e+06	4380	2.47707	14862.4	173.03	2311.63	0	0	-11674.8	0	0	6278.4
4.381e+06	4381	2.46919	14815.2	166.604	2355.91	0	0	-11339.8	0	0	6141.03
4.382e+06	4382	2.47614	14856.8	212.704	2477.15	0	0	-11299.1	0	0	7032.84
4.383e+06	4383	2.44684	14681	182.838	2510.65	0	0	-11517.8	0	0	6279.92
4.384e+06	4384	2.48496	14909.8	194.768	2381.26	0	0	-11336.7	0	0	6353.41
4.385e+06	4385	2.50929	15055.8	208.346	2538.8	0	0	-11445.5	0	0	6907.74
4.386e+06	4386	2.47437	14846.2	151.374	2391.97	0	0	-11428.6	0	0	5969.43
4.387e+06	4387	2.49186	14951.2	194.533	2290.8	0	0	-11366.2	0	0	6476.83
4.388e+06	4388	2.48797	14927.8	204.86	2416.81	0	0	-11400.8	0	0	6554.9
4.389e+06	4389	2.4876	14925.6	205.052	2526.78	0	0	-11294	0	0	7346.72
4.39e+06	4390	2.47199	14832	194.64	2441.65	0	0	-11474.7	0	0	6961.7
4.391e+06	4391	2.50401	15024.1	215.915	2419.79	0	0	-11135.8	0	0	6696.35
4.392e+06	4392	2.45738	14744.3	180.65	2399.13	0	0	-11479.4	0	0	6480.03
4.393e+06	4393	2.43837	14630.2	155.168	2383.61	0	0	-11385.4	0	0	6642.98
4.394e+06	4394	2.51768	15106.1	144.032	2433.01	0	0	-11476.9	0	0	6607.24
4.395e+06	4395	2.49633	14978	157.61	2479.71	0	0	-11159.8	0	0	6913.11
4.396e+06	4396	2.47767	14866	160.218	2451.21	0	0	-11398.7	0	0	6197.9
4.397e+06	4397	2.48296	14897.7	171.472	2563.69	0	0	-11519.7	0	0	6838.26
4.398e+06	4398	2.49942	14996.5	170.414	2469.59	0	0	-11420	0	0	6197.7
4.399e+06	4399	2.48719	14923.1	191.187	2354.08	0	0	-11347.2	0	0	7077.63
4.4e+06	4400	2.47309	14838.5	165.652	2551.82	0	0	-11448.6	0	0	6896.42
4.401e+06	4401	2.46413	14784.8	201.325	2338.64	0	0	-11424.3	0	0	6502.58
4.402e+06	4402	2.4568	14740.8	206.068	2536.1	0	0	-11242.4	0	0	5984.53
4.403e+06	4403	2.49193	14951.6	195.113	2395.57	0	0	-11594.8	0	0	6180.12
4.404e+06	4404	2.54007	15240.4	153.609	2563.27	0	0	-11377.1	0	0	7011.48
4.405e+06	4405	2.45537	14732.2	198.933	2359.33	0	0	-11345.1	0	0	6859.56
4.406e+06	4406	2.47305	14838.3	226.335	2454.64	0	0	-11200.1	0	0	7469.66
4.407e+06	4407	2.44796	14687.8	160.225	2502.58	0	0	-11440.3	0	0	6727.53
4.408e+06	4408	2.48546	14912.8	154.281	2430.48	0	0	-11355.4	0	0	6802.68
4.409e+06	4409	2.504	15024	143.477	2384.9	0	0	-11480	0	0	6648.44
4.41e+06	4410	2.4544	14726.4	166.692	2489.67	0	0	-11223.9	0	0	6125.38
4.411e+06	4411	2.44377	14662.6	215.964	2438.04	0	0	-11339.6	0	0	6719.91
4.412e+06	4412	2.47302	14838.1	152.877	2440.68	0	0	-11297.5	0	0	6862.52
4.413e+06	4413	2.48471	14908.2	176.169	2485.61	0	0	-11910.7	0	0	6074.26
4.414e+06	4414	2.51017	15061	196.746	2361.1	0	0	-11456.6	0	0	7073.78
4.415e+06	4415	2.53476	15208.6	151.446	2333.51	0	0	-11620.7	0	0	6325.37
4.416e+06	4416	2.44338	14660.3	153.131	2413.08	0	0	-11593.5	0	0	6877.34
4.417e+06	4417	2.44103	14646.2	176.585	2486.21	0	0	-11556.1	0	0	6498.42
4.418e+06	4418	2.46357	14781.4	135.54	2385.84	0	0	-11528.2	0	0	5976.86
4.419e+06	4419	2.47333	14840	169.787	2332.52	0	0	-11479.2	0	0	6601.71
4.42e+06	4420	2.54026	15241.5	187.978	2519.44	0	0	-11528	0	0	6642
4.421e+06	4421	2.51063	15063.8	153.778	2467.65	0	0	-11518.4	0	0	7124.64
4.422e+06	4422	2.48825	14929.5	158.434	2514.75	0	0	-11586.2	0	0	7557.16
4.423e+06	4423	2.51514	15090.8	171.907	2373.97	0	0	-11280.4	0	0	6070.42
4.424e+06	4424	2.53907	15234.4	176.963	2318.17	0	0	-11483.6	0	0	7258.49
4.425e+06	4425	2.48318	14899.1	178.057	2347.78	0	0	-11625.5	0	0	6357.03
4.426e+06	4426	2.44809	14688.5	182.412	2370.89	0	0	-11480.7	0	0	6811.82
4.427e+06	4427	2.46639	14798.3	162.736	2413.14	0	0	-11253	0	0	5870.82
4.428e+06	4428	2.56118	15367.1	187.911	2392.85	0	0	-11519	0	0	6889.74
4.429e+06	4429	2.47264	14835.8	149.781	2266.08	0	0	-11347.9	0	0	6794.19
4.43e+06	4430	2.50214	15012.9	215.104	2472.87	0	0	-11505.5	0	0	6731.59
4.431e+06	4431	2.46853	14811.2	186.8	2402	0	0	-11420.5	0	0	6886.38
4.432e+06	4432	2.48312	14898.7	144.251	2347.24	0	0	-11698.4	0	0	6270.01
4.433e+06	4433	2.50515	15030.9	187.403	2424.52	0	0	-11678	0	0	6443.75
4.434e+06	4434	2.40759	14445.5	170.263	2355.36	0	0	-11300.4	0	0	6993.2
4.435e+06	4435	2.45754	14745.2	188.157	2410.39	0	0	-11312.1	0	0	6593.44
4.436e+06	4436	2.49646	14978.8	229.074	2409.53	0	0	-11356.3	0	0	7266.03
4.437e+06	4437	2.44105	14646.3	204.217	2495.13	0	0	-11622.9	0	0	7265.26
4.438e+06	4438	2.50335	15020.1	160.825	2484.05	0	0	-11642.4	0	0	6550.66
4.439e+06	4439	2.48532	14911.9	184.998	2424.28	0	0	-11712.2	0	0	6278.75
4.44e+06	4440	2.54253	15255.2	207.988	2545.44	0	0	-11710.6	0	0	7525.63
4.441e+06	4441	2.4988	14992.8	222.533	2561.4	0	0	-11505.6	0	0	7270.82
4.442e+06	4442	2.50285	15017.1	204.678	2611.56	0	0	-11676.9	0	0	6060.74
4.443e+06	4443	2.48016	14881	187.14	2498.9	0	0	-11573.4	0	0	7414.88
4.444e+06	4444	2.45511	14730.7	186.208	2390.42	0	0	-11677	0	0	6878.53
4.445e+06	4445	2.44303	14658.2	184.613	2418.06	0	0	-11480.6	0	0	6487.94
4.446e+06	4446	2.47124	14827.5	192.21	2335.5	0	0	-11570.2	0	0	6220.54
4.447e+06	4447	2.45327	14719.6	167.236	2431.7	0	0	-11475	0	0	6259.27
4.448e+06	4448	2.47622	14857.3	206.169	2434.96	0	0	-11573.3	0	0	6590.8
4.449e+06	4449	2.5199	15119.4	191.52	2404.82	0	0	-11385.6	0	0	6109.93
4.45e+06	4450	2.51263	15075.8	161.901	2526.4	0	0	-11428.2	0	0	6586.82
4.451e+06	4451	2.47002	14820.1	187.195	2440.95	0	0	-11545.9	0	0	6575.81
4.452e+06	4452	2.45493	14729.6	178.84	2452.05	0	0	-11553	0	0	6667.69
4.453e+06	4453	2.48754	14925.3	207.144	2457.15	0	0	-11647.2	0	0	6854.84
4.454e+06	4454	2.47656	14859.3	139.042	2293.97	0	0	-11608	0	0	6212.64
4.455e+06	4455	2.46325	14779.5	155.966	2502.45	0	0	-11526.4	0	0	6016.48
4.456e+06	4456	2.5177	15106.2	159.075	2518.26	0	0	-11608.1	0	0	6509.23
4.457e+06	4457	2.42835	14570.1	230.395	2452.14	0	0	-11693.9	0	0	7551.15
4.458e+06	4458	2.49265	14955.9	178.686	2326.8	0	0	-11789	0	0	6971.5
4.459e+06	4459	2.52763	15165.8	181.736	2359.33	0	0	-11403.2	0	0	7267.52
4.46e+06	4460	2.52278	15136.7	139.458	2432.16	0	0	-11620.6	0	0	7078.63
4.461e+06	4461	2.5067	15040.2	174.134	2524.74	0	0	-11420.6	0	0	6592.79
4.462e+06	4462	2.44958	14697.5	185.646	2412.01	0	0	-11350.7	0	0	6356.46
4.463e+06	4463	2.47005	14820.3	175.854	2491.43	0	0	-11385.1	0	0	6961.25
4.464e+06	4464	2.47739	14864.3	185.982	2573.26	0	0	-11190.4	0	0	7150.86
4.465e+06	4465	2.5058	15034.8	201.681	2497.53	0	0	-11278.6	0	0	5934.93
4.466e+06	4466	2.49311	14958.7	169.237	2369.13	0	0	-11371.2	0	0	6874.89
4.467e+06	4467	2.46246	14774.7	192.18	2453.31	0	0	-11576.1	0	0	6518.16
4.468e+06	4468	2.44314	14658.9	177.597	2595.52	0	0	-11375.2	0	0	6921.85
4.469e+06	4469	2.48707	14922.4	167.948	2558.39	0	0	-11722.6	0	0	7287.73
4.47e+06	4470	2.48251	14895.1	183.905	2443.16	0	0	-11372.8	0	0	6877.07
4.471e+06	4471	2.49876	14992.6	186.795	2540.07	0	0	-11432.2	0	0	7788.77
4.472e+06	4472	2.47736	14864.2	179.53	2476.74	0	0	-11465.2	0	0	6712.94
4.473e+06	4473	2.51103	15066.2	172.08	2342.42	0	0	-11484.9	0	0	6475.42
4.474e+06	4474	2.52808	15168.5	211.117	2500.24	0	0	-11628.8	0	0	6454.86
4.475e+06	4475	2.47419	14845.1	157.522	2502.7	0	0	-11703.3	0	0	7678.35
4.476e+06	4476	2.43838	14630.3	174.946	2422.02	0	0	-11655.2	0	0	6923.92
4.477e+06	4477	2.49361	14961.7	146.428	2441.5	0	0	-11535.3	0	0	6323.81
4.478e+06	4478	2.45937	14756.2	185.01	2422.48	0	0	-11291.3	0	0	6446.42
4.479e+06	4479	2.46343	14780.6	179.703	2477.3	0	0	-11532.6	0	0	7037.3
4.48e+06	4480	2.45138	14708.3	214.878	2309.36	0	0	-11746.7	0	0	6443.88
4.481e+06	4481	2.46449	14786.9	166.48	2538.13	0	0	-11778.3	0	0	7381.25
4.482e+06	4482	2.46016	14761	191.774	2411.08	0	0	-11615.3	0	0	6223.72
4.483e+06	4483	2.41086	14465.1	207.267	2481.93	0	0	-11485.9	0	0	6836.96
4.484e+06	4484	2.53532	15211.9	145.239	2411.44	0	0	-11393.7	0	0	6778.88
4.485e+06	4485	2.48539	14912.3	171.124	2547.83	0	0	-11626.9	0	0	6703.46
4.486e+06	4486	2.47922	14875.3	235.107	2507.97	0	0	-11481.5	0	0	6759.62
4.487e+06	4487	2.47503	14850.2	185.529	2554.39	0	0	-11427.1	0	0	8109.42
4.488e+06	4488	2.48043	14882.6	160.319	2454.14	0	0	-11593.4	0	0	5990.4
4.489e+06	4489	2.49444	14966.6	165.801	2505.23	0	0	-11454.2	0	0	6141.55
4.49e+06	4490	2.52013	15120.8	178.174	2503.46	0	0	-11560.2	0	0	6563.07
4.491e+06	4491	2.42804	14568.2	161.093	2483.22	0	0	-11672.7	0	0	6134.62
4.492e+06	4492	2.52528	15151.7	212.354	2319.27	0	0	-11489	0	0	7281.39
4.493e+06	4493	2.45817	14749	179.085	2451.28	0	0	-11565.8	0	0	6620.18
4.494e+06	4494	2.55049	15303	198.266	2446.48	0	0	-11595.9	0	0	6640.97
4.495e+06	4495	2.44508	14670.5	162.87	2352.45	0	0	-11726.8	0	0	6336.14
4.496e+06	4496	2.41168	14470.1	156.054	2432.83	0	0	-11791	0	0	6197.61
4.497e+06	4497	2.48435	14906.1	186.386	2557.53	0	0	-11857.1	0	0	6455.14
4.498e+06	4498	2.50202	15012.1	183.837	2444.43	0	0	-11729.5	0	0	6918.79
4.499e+06	4499	2.47657	14859.4	159.15	2494.95	0	0	-11694.9	0	0	7353.89
4.5e+06	4500	2.4644	14786.4	165.394	2412.36	0	0	-11483.1	0	0	6645.37
4.501e+06	4501	2.45985	14759.1	215.585	2464.81	0	0	-11345	0	0	6778.38
4.502e+06	4502	2.50062	15003.7	165.544	2404.98	0	0	-11573	0	0	6316.44
4.503e+06	4503	2.48694	14921.6	177.297	2468.27	0	0	-11749	0	0	6993.69
4.504e+06	4504	2.43571	14614.3	204.698	2454.4	0	0	-11316.7	0	0	7251.61
4.505e+06	4505	2.42752	14565.1	191.243	2431.79	0	0	-11299.1	0	0	6803.6
4.506e+06	4506	2.46031	14761.9	158.759	2357.21	0	0	-11477.5	0	0	6440.77
4.507e+06	4507	2.48296	14897.8	187.726	2421.54	0	0	-11426	0	0	6330.12
4.508e+06	4508	2.49498	14969.9	170.937	2512.76	0	0	-11552.3	0	0	6502.33
4.509e+06	4509	2.48303	14898.2	177.463	2529.45	0	0	-11676.3	0	0	6816.7
4.51e+06	4510	2.49821	14989.3	178.96	2496.45	0	0	-11462.4	0	0	6416.22
4.511e+06	4511	2.44041	14642.5	190.662	2551.86	0	0	-11431.2	0	0	6533.69
4.512e+06	4512	2.52972	15178.3	159.498	2453.18	0	0	-11184.4	0	0	7061.17
4.513e+06	4513	2.50833	15050	192.094	2316.83	0	0	-11635.9	0	0	6726.7
4.514e+06	4514	2.50916	15055	163.147	2430.69	0	0	-11651	0	0	6209.55
4.515e+06	4515	2.53302	15198.1	168.048	2378.11	0	0	-11173	0	0	6262.71
4.516e+06	4516	2.44387	14663.2	164.306	2472.14	0	0	-11463.6	0	0	6697.41
4.517e+06	4517	2.50664	15039.9	163.82	2352.06	0	0	-11635.3	0	0	6770.05
4.518e+06	4518	2.47348	14840.9	167.163	2480.16	0	0	-11533	0	0	6012.85
4.519e+06	4519	2.46979	14818.8	181.586	2421.29	0	0	-11408.9	0	0	6761.43
4.52e+06	4520	2.52124	15127.4	128.849	2454.6	0	0	-11278.6	0	0	6214.11
4.521e+06	4521	2.5076	15045.6	143.167	2295.56	0	0	-10976.1	0	0	6885.6
4.522e+06	4522	2.47474	14848.4	159.188	2461.72	0	0	-11401.9	0	0	6987.17
4.523e+06	4523	2.4652	14791.2	197.731	2485.72	0	0	-11424.1	0	0	6397.49
4.524e+06	4524	2.4623	14773.8	171.746	2459.64	0	0	-11618.3	0	0	6177.07
4.525e+06	4525	2.44796	14687.8	208.835	2321.22	0	0	-11436.7	0	0	6865.7
4.526e+06	4526	2.54557	15273.4	160.244	2306.92	0	0	-11451.3	0	0	5767.22
4.527e+06	4527	2.4901	14940.6	146.117	2515.19	0	0	-11370.6	0	0	6287.2
4.528e+06	4528	2.47474	14848.4	172.524	2413.24	0	0	-11471.5	0	0	6544.48
4.529e+06	4529	2.50187	15011.2	199.951	2416.51	0	0	-11635.8	0	0	7946.9
