step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0
1.808e+06	1808	4.65489	28320.4	156.829	7284.62	4840.55	5521.96	4085.38	23209.8	2.24651	0.017	1796
1.809e+06	1809	4.62992	28168.4	142.337	7723.29	5010.75	5651.84	4166.96	23367.7	271.584	0.017	1796
1.81e+06	1810	4.59268	27941.9	161.212	7562.65	4734.23	5400.38	4076.02	23254.3	43.5838	0.017	1796
1.811e+06	1811	4.61248	28062.3	144.382	7521.21	4811.84	5546.1	4220.94	23345.8	-24.5517	0.017	1796
1.812e+06	1812	4.67208	28424.9	161.755	7253.34	4633.45	5533.27	4176.9	23505.8	1116	0.017	1796
1.813e+06	1813	4.71976	28715	161.216	7214.67	4534.89	5571.7	4113.13	23258.6	26.4906	0.0175	1796
1.814e+06	1814	4.69771	28580.9	160.908	7164.88	5199.8	5443.9	4045.14	23481.4	-10.0792	0.0175	1796
1.815e+06	1815	4.71433	28682	148.369	7288.35	4831.97	5249.8	4070.42	23449.2	15.2318	0.0175	1796
1.816e+06	1816	4.61812	28096.6	167.048	7683.06	4490.65	5570.38	4037.52	23255.5	85.135	0.018	1796
1.817e+06	1817	4.65926	28339.9	148.599	7170.33	4802.72	5393.14	4289.69	22972.5	-12.2037	0.018	1796
1.818e+06	1818	4.58538	27883.7	152.219	7205.62	4763.18	5475.94	4197	23344.4	46.2473	0.018	1796
1.819e+06	1819	4.58155	27853.5	153.818	7050.85	4498.31	5351.77	4051.68	22959.7	10.9206	0.018	1796
1.82e+06	1820	4.68508	28483	159.839	6995.32	4657.36	5097.54	4218.13	23091.5	6.75763	0.018	1796
1.821e+06	1821	4.6632	28342.9	154.6	6918.56	4845.63	5285.78	3990.75	23129.8	46.7268	0.0175	1796
1.822e+06	1822	4.61709	28062.7	155.157	7223.35	4872.55	5187.56	4119.77	23173.7	18.8418	0.0175	1796
1.823e+06	1823	4.62176	28091.1	153.925	7396.45	4963.36	5516.59	4274.88	23371.6	-9.78855	0.0185	1796
1.824e+06	1824	4.71228	28634.2	160.666	7272	4985.23	5246.73	4036.95	22939.5	33.5004	0.018	1796
1.825e+06	1825	4.62463	28101.6	144.027	7277.11	4700.62	5152.07	4350.49	23322.8	-12.3778	0.0185	1796
1.826e+06	1826	4.53118	27526.9	148.898	7118.92	4545.95	5368.39	4017.43	23508.2	-0.271726	0.0185	1796
1.827e+06	1827	4.56438	27728.6	151.832	7387.84	4726.28	5219.81	4510.16	23280.1	1.60881	0.0185	1797
1.828e+06	1828	4.56893	27763.1	160.898	7172.3	4814.11	5416.1	3990.34	23291.2	2.92311	0.0185	1797
1.829e+06	1829	4.61112	28019.5	174.525	7772.9	4770.96	5382.49	4374.03	23606.5	6.37716	0.0185	1797
1.83e+06	1830	4.50671	27378.2	156.111	7202	4840.53	5272.43	4186.08	23189.3	5.96722	0.018	1797
1.831e+06	1831	4.75952	28914.1	168.879	7333.11	4607.09	5287.18	3884.71	23565	4.58408	0.018	1797
1.832e+06	1832	4.5889	27877.6	155.835	7364.36	4671.83	5460.27	4110.92	23244.3	-15.2587	0.018	1797
1.833e+06	1833	4.56866	27754.6	160.032	7519.04	4699.94	5299.84	4106.75	23364.1	-8.80029	0.018	1797
1.834e+06	1834	4.65352	28270.2	146.089	7336.75	4880.35	5271.02	4234.5	22854.3	-12.0987	0.018	1797
1.835e+06	1835	4.65253	28264.1	161.611	7275.5	4809.34	5390.78	3891.62	22998.6	-4.88601	0.018	1797
1.836e+06	1836	4.58203	27829	162.857	7186.51	4709.51	5029.08	4275.52	23310.1	6.08067	0.0175	1797
1.837e+06	1837	4.64616	28218.4	156.455	7157.59	4669.19	5427.14	4546.23	23046.4	-18.3837	0.0175	1797
1.838e+06	1838	4.65308	28253.5	148.8	7400.73	4647.67	5448.13	4064.48	23043.2	26.5274	0.017	1797
1.839e+06	1839	4.63922	28169.3	149.445	7364.69	4916.31	5397.29	4806.4	23201	13.7199	0.017	1798
1.84e+06	1840	4.68092	28429.6	153.422	7586.16	4685.72	5413.31	4062.73	23409.6	32.2173	0.017	1798
1.841e+06	1841	4.80325	29172.6	157.721	7367.54	4750.37	5396.21	4309.23	23342.2	0.209988	0.017	1798
1.842e+06	1842	4.53446	27533.3	161.272	7134.78	4915.8	5288.64	4124.47	23279.8	-3.50324	0.017	1798
1.843e+06	1843	4.60387	27954.7	163.784	7576.18	4850.66	5607.37	4255.71	23348.6	387.461	0.018	1798
1.844e+06	1844	4.57087	27754.3	161.897	7433.67	4610.91	5267.87	4093.36	23220.6	-18.7549	0.018	1798
1.845e+06	1845	4.70887	28592.2	149.194	7299.24	4801.06	5542.6	4322.58	23513.8	-18.8919	0.0185	1798
1.846e+06	1846	4.62691	28087.7	151.752	7244.68	4866.95	5272.37	4223.96	23323.8	-9.05862	0.018	1798
1.847e+06	1847	4.75039	28830.1	151.031	7038.85	4814.01	5231.2	4055.38	23235.8	-6.0392	0.0175	1798
1.848e+06	1848	4.56957	27732.7	156.119	7378.69	4865.46	5665.06	4180.07	23003.8	-5.8758	0.0175	1798
1.849e+06	1849	4.63993	28152.8	148.668	7658.07	4937.71	5594.86	4175.05	23327.4	17.551	0.0175	1798
1.85e+06	1850	4.68715	28439.3	169.664	7242.55	4426.83	5504.81	4121.46	23271.8	28.0422	0.0175	1798
1.851e+06	1851	4.64843	28204.4	161.228	7437.29	4732.59	5797.29	4019.76	23016.3	-1.16633	0.0175	1798
1.852e+06	1852	4.66579	28302.7	145.216	7136.48	4629.53	5553.2	4282.5	22983.4	11.3432	0.0175	1798
1.853e+06	1853	4.71817	28613.3	159.594	7048.7	4627.64	5428.55	4062.18	23086.9	13.6012	0.0175	1798
1.854e+06	1854	4.6672	28304.2	137.881	7080.23	4663.1	5230.54	3835.57	23168.5	17.655	0.0175	1798
1.855e+06	1855	4.61497	27987.5	153.484	7618.67	4773.32	5382.07	4389.74	23306.8	-0.846697	0.0175	1798
1.856e+06	1856	4.71102	28570	165.684	7412.83	5136.38	5195.07	4079.98	23207.6	13.6275	0.0175	1798
1.857e+06	1857	4.66192	28265.2	129.134	7459.9	4780.41	5245.61	6027.87	23162.3	7.31929	0.017	1802
1.858e+06	1858	4.78163	29005.4	146.598	7278.41	4929.7	5351.64	4099.05	23160.1	1565.95	0.016	1802
1.859e+06	1859	4.57988	27781.5	142.988	7650.76	4858.06	5342.07	4232.48	23360.4	64.7134	0.016	1802
1.86e+06	1860	4.58541	27815.1	157.157	7288.49	4964.17	5438.52	4163.47	23143.8	26.4885	0.016	1802
1.861e+06	1861	4.68285	28406.2	138.309	7374.31	4999.69	5416.85	4070.71	23370.5	384.011	0.016	1802
1.862e+06	1862	4.68695	28431	150.958	7281.8	4837.66	5622.91	4524.45	23312.2	52.7566	0.016	1803
1.863e+06	1863	4.70912	28572.6	149.515	7159.87	4749.51	5515.51	4186.17	23077.2	35.4194	0.016	1804
1.864e+06	1864	4.61696	28020.4	156.024	7096.23	4891.46	5536.93	4183.16	23518.7	519.742	0.016	1804
1.865e+06	1865	4.60578	27952.5	149.552	7388.91	4561.29	5405.9	4172.34	23554.3	7.44585	0.016	1804
1.866e+06	1866	4.75097	28833.6	168.537	7442.38	4828.85	5605.09	4050.78	23587.8	24.8758	0.016	1804
1.867e+06	1867	4.50733	27355	152.265	7216.98	5053.67	5433.92	4125.75	23244.8	161.73	0.0165	1804
1.868e+06	1868	4.65225	28234.5	147.119	7298.76	4891.76	5423.26	4338.82	23322.3	24.5581	0.0165	1804
1.869e+06	1869	4.74017	28768.1	158.616	7381.62	4964.12	5379.38	4738.96	23428.1	17.7678	0.0165	1805
1.87e+06	1870	4.54485	27589.5	153.268	7171.11	4754.09	5528.25	4141.23	23550.1	38.9999	0.0165	1805
1.871e+06	1871	4.72617	28690.2	153.258	7199.95	5035.73	5592.44	4149.94	23733.2	43.5733	0.0165	1805
1.872e+06	1872	4.70718	28575	143.269	7524.17	4751.35	5654.04	4090.11	23466	20.5162	0.0165	1805
1.873e+06	1873	4.68806	28458.9	153.301	7164.84	4861.62	5467.14	4001	23532.4	47.331	0.017	1805
1.874e+06	1874	4.58984	27862.6	158.147	7561.08	5080.4	5291.09	4673.18	23369.6	23.0038	0.017	1806
1.875e+06	1875	4.56969	27747.2	164.48	7430.79	4651.18	5523.29	4086.25	23237.1	11.6216	0.0175	1806
1.876e+06	1876	4.69597	28506.9	148.821	7518	4702.76	5615.2	4080.95	23475.6	11.6204	0.017	1806
1.877e+06	1877	4.58023	27797.4	163.559	7070.28	4877.4	5754.51	4689.36	23467.1	28.7395	0.0165	1807
1.878e+06	1878	4.63652	28139	151.085	7251.83	4568.75	5273.41	4151.34	23217.4	36.7449	0.017	1807
1.879e+06	1879	4.64828	28203.5	160.298	7212.33	4861.91	5573.99	4349.9	23251.1	60.4241	0.0165	1807
1.88e+06	1880	4.56461	27695.8	155.781	7166.85	4729.2	5437.71	4552.92	23297.2	66.4227	0.0165	1808
1.881e+06	1881	4.59134	27871.7	137.246	7153.07	4903.68	5590.94	3964.12	23239.6	21.5223	0.0165	1808
1.882e+06	1882	4.71364	28614.1	166.151	7448.88	4643.14	5453.21	4210.13	23352.7	119.494	0.0165	1809
1.883e+06	1883	4.70361	28560.3	139.996	7319.31	4698.27	5267.86	4220.8	23319.5	149.882	0.0165	1809
1.884e+06	1884	4.67457	28384	160.499	7341.34	4693.32	5317.44	4347.25	23386.9	35.9856	0.0165	1809
1.885e+06	1885	4.70199	28550.5	149.028	7548.61	4751.43	5409.37	4086.39	23321.4	325.176	0.0165	1809
1.886e+06	1886	4.69067	28481.7	157.861	7552.93	4660.56	5359.96	4062.85	22944.7	43.1536	0.0165	1809
1.887e+06	1887	4.64003	28167.3	158.6	7383.67	4613.36	5575.72	4213.58	23040.8	16.7964	0.016	1809
1.888e+06	1888	4.63943	28163.7	147.07	7070.57	4852.7	5381.5	4259.41	23254.7	129.417	0.016	1809
1.889e+06	1889	4.73839	28764.4	162.224	7178.16	4783.98	5455.61	3883.84	23249	45.2395	0.016	1809
1.89e+06	1890	4.60268	27940.6	150.835	7366.14	4748.28	5362.79	4071.15	23068.5	49.2072	0.016	1809
1.891e+06	1891	4.61619	28022.6	144.473	7538.19	4951.51	5443.9	4568.2	23302.3	34.5379	0.016	1810
1.892e+06	1892	4.61894	28046.2	133.647	6942.03	4790.66	5532.51	4243.03	22934.7	12.2209	0.016	1810
1.893e+06	1893	4.66205	28308	153.576	7164.82	4823.5	5590.84	4270.2	23192.6	963.537	0.016	1810
1.894e+06	1894	4.68603	28453.6	153.385	7416.01	4753.5	5513.25	4440.78	23501.1	98.2597	0.016	1811
1.895e+06	1895	4.6206	28063.2	148.498	7574.68	4757.6	5653.22	4121.44	23289.6	9.50837	0.016	1811
1.896e+06	1896	4.7598	28908.6	166.749	7462.86	4851.54	5386.77	4055.31	23275.4	4.35164	0.016	1811
1.897e+06	1897	4.7557	28883.7	155.155	7413.51	4499.11	5499.65	4440.65	23937.5	17.0003	0.016	1811
1.898e+06	1898	4.56788	27743	145.939	7097.24	4908.38	5182.51	4521.67	23504.6	41.7117	0.016	1812
1.899e+06	1899	4.70178	28563.3	155.298	7345.81	4691.76	5517.08	4048.25	23625.2	23.4216	0.016	1812
1.9e+06	1900	4.56991	27762.2	148.305	7267.61	4529.05	5386.77	4389.08	23450.1	18.1386	0.016	1813
1.901e+06	1901	4.57708	27805.8	145.331	7282.85	4563.94	5449.48	4190.08	23457.4	15.6145	0.016	1813
1.902e+06	1902	4.6984	28542.8	169.071	7222.44	4864.14	5353.58	4784.6	23232.9	138.003	0.0155	1814
1.903e+06	1903	4.66121	28323.9	157.325	7286.18	4412.01	5482.01	4886.88	23182.4	269.41	0.0155	1815
1.904e+06	1904	4.59935	27954.8	156.09	7465.05	5000.31	5387.02	4072.57	23240.5	134.028	0.0155	1815
1.905e+06	1905	4.76377	28954.2	152.673	7316.9	4523.74	5504.3	4208.01	23374.4	1618.98	0.016	1815
1.906e+06	1906	4.64484	28231.3	161.336	7375.38	4808.72	5553.77	4149.38	23181.4	80.9205	0.0165	1815
1.907e+06	1907	4.58769	27884	145.093	7398.62	4587.54	5357.24	4810.22	23589.2	72.7134	0.0165	1816
1.908e+06	1908	4.63884	28201.8	141.494	7302.72	4890.85	5657.49	4083.68	23217.2	15.2293	0.0165	1816
1.909e+06	1909	4.63471	28176.7	148.195	7265.86	4955.43	5508.1	4148.79	23427.3	798.029	0.0165	1816
1.91e+06	1910	4.67198	28403.3	157.288	7276.28	4498.8	5414.94	4560.21	23587.9	51.9391	0.0165	1817
1.911e+06	1911	4.56234	27736.7	171.714	7439.96	4839.93	5622.52	4152.49	23535.3	37.4016	0.016	1817
1.912e+06	1912	4.60134	27973.9	143.481	7041.35	4822.77	5293.63	4102.43	23064.2	32.9289	0.016	1817
1.913e+06	1913	4.66504	28361.1	156.649	7411.43	4966.29	5275.99	4081.43	23223.5	157.126	0.016	1817
1.914e+06	1914	4.80928	29238	151.906	7213.35	4816.67	5545.35	4292.39	23353.4	22.5377	0.016	1817
1.915e+06	1915	4.62487	28116.9	161.589	7386.52	4779.74	5483.32	4259.13	23288.7	45.5192	0.016	1817
1.916e+06	1916	4.69964	28571.5	156.094	7241.81	4848.75	5667.04	4137.58	23333	82.6364	0.016	1817
1.917e+06	1917	4.63142	28156.7	161.318	7275.64	4608.42	5409.59	4347.69	23383.7	36.2402	0.016	1817
1.918e+06	1918	4.70085	28578.8	154.635	7447.97	4601.57	5596.69	4288.63	23255.2	6.30554	0.016	1817
1.919e+06	1919	4.62345	28108.3	153.521	7277.07	4527.53	5455.13	4188.1	23131.3	37.2869	0.016	1817
1.92e+06	1920	4.57787	27831.2	159.183	7502.02	4866.15	5444.05	4346.16	23476.2	20.3117	0.016	1817
1.921e+06	1921	4.66856	28382.5	158.126	6952.27	4842.01	5673.98	4210.76	23501.3	33.1384	0.016	1817
1.922e+06	1922	4.66108	28337	157.001	7553.63	4785.79	5661.68	4286.94	23766.5	75.1538	0.016	1817
1.923e+06	1923	4.75314	28896.7	158.356	7118.21	4839.88	5383.28	4180.87	23364.4	24.3665	0.016	1817
1.924e+06	1924	4.61485	28056	151.068	7231.09	4801.69	5617.76	4103.58	23233.7	53.969	0.016	1817
1.925e+06	1925	4.5976	27951.1	162.757	6943.15	4681.09	5518.47	4160.46	23414.4	57.1424	0.016	1817
1.926e+06	1926	4.58603	27880.8	148.048	7240.42	4905.28	5560.99	4211.21	23056.3	28.0681	0.016	1817
1.927e+06	1927	4.75023	28879	155.726	7408.79	4760.74	5554.51	4352.52	23409.8	17.7065	0.0165	1817
1.928e+06	1928	4.70536	28606.2	163.817	7452.48	4708.43	5662.71	4213.18	23115.7	56.0021	0.0165	1817
1.929e+06	1929	4.68175	28462.7	155.571	7287.49	4799.4	5514.13	4133.33	23201.2	33.9602	0.0165	1817
1.93e+06	1930	4.63273	28157.8	158.527	7089.74	4614.14	5593.18	4327.71	23454.7	53.8627	0.016	1818
1.931e+06	1931	4.67357	28413	159.879	7488.68	4536.58	5741.53	4339.55	23389.6	24.7444	0.016	1818
1.932e+06	1932	4.66167	28340.6	158.264	7165.64	4804.52	5852.13	4193.41	23406.7	94.3796	0.016	1818
1.933e+06	1933	4.61377	28049.4	151.756	7192.36	4809.61	5597.47	4052.03	23057.3	393.087	0.016	1818
1.934e+06	1934	4.68778	28499.4	163.566	7076.17	4804.94	5756.37	4467.73	23283.1	46.7731	0.016	1818
1.935e+06	1935	4.66465	28358.7	149.263	7318.53	4675.02	5654.36	4206.85	23481.3	35.9099	0.016	1818
1.936e+06	1936	4.54487	27623.7	155.121	7231.23	4887.06	5540.79	4178.1	22977.8	42.1294	0.0155	1818
1.937e+06	1937	4.75184	28881.7	157.869	7282.65	4738.52	5506.52	4374.25	23497.7	16.7295	0.0155	1818
1.938e+06	1938	4.68088	28450.4	160.739	7212.12	4528.52	5561.06	4119.97	23360.7	26.6472	0.0155	1818
1.939e+06	1939	4.68806	28487	172.312	7151.48	4788.6	5614.32	4612.1	23844.7	77.9502	0.015	1819
1.94e+06	1940	4.81233	29249.4	168.585	7186.09	4736.56	5515.81	4154.62	23963.3	731.594	0.0155	1819
1.941e+06	1941	4.67245	28392.1	143.674	7325.65	4808.46	5385.15	4149.37	23508.4	3393.77	0.015	1819
1.942e+06	1942	4.76581	28952.3	143.347	7092.71	4766.24	5571.63	3971.1	23281.6	2026.54	0.0145	1819
1.943e+06	1943	4.65739	28293.6	156.668	7448.94	4968.21	5549.02	4208.72	23286.5	37.7673	0.0145	1819
1.944e+06	1944	4.72742	28719	151.283	7249.68	4826.56	5437.89	4334.43	23402.8	-2.44933	0.0145	1819
1.945e+06	1945	4.66068	28313.6	153.599	7621.79	4884.75	5557.96	4490.23	23166.3	5.31904	0.0145	1820
1.946e+06	1946	4.65327	28268.6	150.159	7181.12	4428.31	5410.88	4159.27	23529.2	15.8128	0.0145	1820
1.947e+06	1947	4.61738	28057.5	149.667	7525.59	4709.79	5572.51	4115.56	23542.2	5.32511	0.0145	1820
1.948e+06	1948	4.55816	27690.8	169.024	7251.75	4765.8	5552.98	4201.1	23448.8	8.81355	0.014	1820
1.949e+06	1949	4.66853	28361.3	149.601	7372.06	4699.94	5357.71	4072.11	23670.4	10.7273	0.014	1820
1.95e+06	1950	4.60059	27948.6	140.251	7352.64	4607.98	5375.76	4266.15	23334.1	259.123	0.014	1820
1.951e+06	1951	4.69204	28504.1	154.26	7465.04	4813.13	5452.5	4315.38	23448.3	12.1454	0.014	1820
1.952e+06	1952	4.60816	27994.6	151.064	7581.41	4972.3	5433.13	4302.91	23433	33.7188	0.014	1820
1.953e+06	1953	4.62911	28121.8	163.577	7188.28	4864.57	5550.14	4244.27	23424.8	7.78643	0.014	1820
1.954e+06	1954	4.66153	28318.8	161.26	7253.35	4621.57	5553.93	4253.17	23420.4	18.8589	0.014	1820
1.955e+06	1955	4.71816	28662.8	157.648	7204.78	4672.77	5519.35	4262.14	23426.2	21.5609	0.014	1820
1.956e+06	1956	4.6979	28532.7	155.734	7097.33	4685.53	5370.99	4924.56	23454.3	40.4226	0.0135	1822
1.957e+06	1957	4.60371	27967.5	162.885	7276.49	5036.1	5269.95	4046.93	22950.1	52.2475	0.015	1822
1.958e+06	1958	4.64026	28175.7	135.217	7239.41	4986.46	5409.77	4131.92	23243.8	24.7602	0.014	1822
1.959e+06	1959	4.66974	28354.6	159.013	7165.85	4852.64	5531.09	4143.33	23287.9	16.4468	0.014	1822
1.96e+06	1960	4.65353	28256.2	151.42	7187.85	4602.88	5594.2	3951.73	23292	16.7518	0.014	1822
1.961e+06	1961	4.60285	27948.5	144.751	7059.68	4806.15	5542.42	5099.91	23229.6	140.069	0.014	1823
1.962e+06	1962	4.74944	28838.6	148.635	7259	4882.57	5615.89	3921.64	23380.3	-7.15721	0.0145	1823
1.963e+06	1963	4.59483	27899.8	163.548	7469.17	5082.56	5563.36	4574.33	23644.5	50.3453	0.015	1824
1.964e+06	1964	4.62541	28085.5	147.803	6983.39	4676.36	5493.43	4325.36	23027.2	26.671	0.015	1824
1.965e+06	1965	4.6651	28340.5	169.294	7002.24	4550.57	5706	4147.15	23359.7	16.2596	0.015	1824
1.966e+06	1966	4.62864	28112	155.423	7311.57	4736.37	5649.78	4141.59	23368.3	719.233	0.0145	1824
1.967e+06	1967	4.68049	28426.9	146.828	7488.9	4992.1	5746.94	4355.35	23271.4	17.982	0.0145	1824
1.968e+06	1968	4.64387	28204.6	148.598	7319.11	4753.58	5787.31	4271.42	23322.6	1.45712	0.0145	1824
1.969e+06	1969	4.62056	28063	148.383	7512.23	4788.69	5890.69	4451.03	23482.8	11.7071	0.015	1824
1.97e+06	1970	4.68954	28474.9	150.289	7021.33	4836.86	5630.03	4262.28	23399	49.4708	0.0145	1824
1.971e+06	1971	4.54436	27593.4	151.758	7625.7	4789.98	5418.6	4168.43	23317.9	310.649	0.0145	1824
1.972e+06	1972	4.67552	28389.8	164.084	7265.87	4723.21	5540.62	4147.79	23202	11.4172	0.0145	1824
1.973e+06	1973	4.69866	28523.2	151.444	7503.35	4719.68	5682.67	4620.1	23258.9	12.6046	0.014	1825
1.974e+06	1974	4.62663	28092.9	164.935	7162.88	4814.04	5618.34	4245.78	23140.6	41.2461	0.0145	1825
1.975e+06	1975	4.60294	27949	150.255	7210.8	4769.4	5634.64	4074.74	22852.8	56.0138	0.0145	1825
1.976e+06	1976	4.54402	27591.3	159.608	7175.96	4678.28	5584.97	4174.42	23456.8	27.6006	0.0145	1825
1.977e+06	1977	4.6568	28269.1	155.532	7460.52	4792.94	5619.16	3749.56	23311	31.6024	0.014	1825
1.978e+06	1978	4.66696	28323.8	156.388	7495.56	4690.32	5482.85	4754.72	23250.3	19.4244	0.0135	1826
1.979e+06	1979	4.72825	28695.8	154.489	7288.1	4665.8	5742.78	3990.54	23364.2	21.0879	0.0135	1826
1.98e+06	1980	4.63246	28114.4	151.791	7257.15	4777.21	5672.49	4274.94	23287	-4.64656	0.014	1826
1.981e+06	1981	4.7027	28547.7	164.292	7574.2	4961.22	5547.28	4316.2	23436.4	31.6801	0.0145	1826
1.982e+06	1982	4.59905	27911.6	142.643	7195.9	4923.86	5649.94	4206.25	23333	1334.42	0.0145	1826
1.983e+06	1983	4.71271	28580.2	150.706	7129.04	4846.39	5534.09	4288.37	23423.2	24.7729	0.013	1826
1.984e+06	1984	4.63951	28136.3	161.979	7074.25	4719.72	5683.98	4297.46	23422.1	26.5992	0.013	1827
1.985e+06	1985	4.68059	28392.5	150.44	7317.79	4702.74	5758.97	4363	23357.6	16.3769	0.013	1827
1.986e+06	1986	4.72227	28645.3	141.459	6915.03	4741.82	5815.74	4519.07	23661.3	910.485	0.013	1827
1.987e+06	1987	4.66814	28316.9	158.334	6965.21	4551.97	5759.59	4055.1	23362.3	95.1565	0.013	1827
1.988e+06	1988	4.66641	28299.4	158.823	7190.13	4698.01	5813.78	4291.46	23452.4	42.5153	0.0125	1827
1.989e+06	1989	4.66151	28269.8	164.779	7437.49	4719.22	5683.48	4101.7	23583.7	157.09	0.0125	1827
1.99e+06	1990	4.6526	28215.7	144.944	7525.76	5099.16	5606.78	4396.66	23191	8.85049	0.0125	1827
1.991e+06	1991	4.57637	27753.4	145.726	7102.05	5027.2	5369.86	4568.49	23346.1	9.13029	0.013	1828
1.992e+06	1992	4.70393	28534	158.755	7349.82	4652.41	5443.88	4421.94	22998.5	26.6203	0.013	1829
1.993e+06	1993	4.64852	28197.9	143.236	7145.92	4681.55	5544.56	4308.54	23480.4	4.36987	0.0125	1829
1.994e+06	1994	4.76028	28875.9	153.733	7361.3	5015.69	5751.63	4085.78	23533.8	37.0986	0.013	1829
1.995e+06	1995	4.76569	28908.7	159.828	7084.23	5021.37	5623.11	4546.92	23626.2	18.1696	0.013	1830
1.996e+06	1996	4.64642	28192.2	156.536	7495.32	4850.99	5527.65	4491.22	23811.5	44.2392	0.013	1830
1.997e+06	1997	4.69998	28510.1	154.285	7440.02	5081.51	5652.12	4307.77	23583	421.58	0.0125	1830
1.998e+06	1998	4.6261	28061.9	154.732	7254.67	4822.2	5480.13	4240.55	23472.7	606.884	0.013	1830
1.999e+06	1999	4.60432	27922.9	156.704	7037.19	4762.1	5416.46	4232.6	23291.5	37.3329	0.0125	1830
2e+06	2000	4.6552	28231.4	155.731	7489.73	4579.66	5402.27	4415.94	23244.9	40.795	0.0125	1831
2.001e+06	2001	4.75768	28853	152.219	7595.24	4514.54	5727.42	4547.09	24088.8	7706.41	0.012	1831
2.002e+06	2002	4.76826	28917.1	156.132	7235.8	4764.19	5899.94	3989.11	23237.4	48.5138	0.013	1831
2.003e+06	2003	4.53529	27504.3	148.933	7255.02	4809.71	5671.63	4463.64	23194.1	26.0254	0.013	1831
2.004e+06	2004	4.6838	28397.9	163.414	7374.83	4957.19	5610.26	4199.6	23367.4	32.4061	0.013	1831
2.005e+06	2005	4.60803	27938.5	147.428	7396.77	4812.7	5638.88	3938.99	23025.7	17.7992	0.013	1831
2.006e+06	2006	4.6078	27937.1	152.646	7368.42	4728.45	5786.77	4183.57	23128	12.596	0.013	1831
2.007e+06	2007	4.72017	28611.3	146.034	7343.25	4749.94	5450.52	4250.13	23134.2	70.5209	0.013	1831
2.008e+06	2008	4.67724	28351.1	161.26	7446.69	4420.46	5610.24	4140.77	23294.8	23.8049	0.013	1831
2.009e+06	2009	4.6766	28340.2	155.377	7438.78	4631.64	5616.37	3996.63	23416	59.4322	0.0125	1831
2.01e+06	2010	4.65511	28203	146.718	7148.18	4980.68	5638.11	4271.11	23550	26.9463	0.0125	1831
2.011e+06	2011	4.70359	28496.7	163.023	6986.38	4908.31	5588.71	4297.42	23476.4	4.6854	0.0125	1831
2.012e+06	2012	4.61697	27965	159.196	7355.11	5125.54	5529.63	4071.11	23222.1	15.0533	0.012	1831
2.013e+06	2013	4.64234	28111.7	147.891	7186.37	5023.22	5285.66	4098.74	23550.9	21.354	0.0115	1831
2.014e+06	2014	4.67301	28290.4	151.087	7442.45	4737.3	5281.33	4373.57	23453.6	57.9708	0.011	1831
2.015e+06	2015	4.63051	28033.1	150.165	7165.78	4821.06	5459.84	4067.3	23509.5	11.2732	0.011	1831
2.016e+06	2016	4.61102	27915.1	169.133	7254.53	4742.81	5487.4	3819.33	23654.2	9.27834	0.011	1831
2.017e+06	2017	4.67654	28311.8	158.553	7176.11	4669.83	5752.95	4165.21	23657.9	6.81871	0.011	1831
2.018e+06	2018	4.68334	28352.9	151.255	6898.76	4684.08	5652.99	4318.73	23712.5	27.3411	0.011	1831
2.019e+06	2019	4.53485	27454	149.978	7344.29	4616.03	5603.27	4762.02	23652.9	14.844	0.011	1832
2.02e+06	2020	4.78087	28950.6	151.27	7180	4613.54	5589.27	4107.81	23675.7	17.4762	0.011	1832
2.021e+06	2021	4.71958	28579.4	149.767	7461.32	4705.99	5820.82	4637.38	23483.8	31.535	0.011	1833
2.022e+06	2022	4.6044	27888.9	157.478	7505.92	4802.2	5940.64	4299.29	23671.2	19182	0.011	1833
2.023e+06	2023	4.67739	28330.9	146.014	6928	4915.14	5687.57	4478.16	23502.4	86.0743	0.011	1833
2.024e+06	2024	4.71142	28537.1	142.522	7343.01	4854.66	5516.07	4678.18	23330	32.2384	0.011	1834
2.025e+06	2025	4.55965	27624.6	146.704	7093.06	4699.88	5559.27	4690.21	23352.3	48.8229	0.011	1835
2.026e+06	2026	4.67968	28358.9	151.423	6995.98	4590.27	5538.5	4275.75	23338	23.6776	0.011	1835
2.027e+06	2027	4.54656	27552.2	149.068	7263.33	4571.71	5476.42	4312.21	23436.3	89.421	0.011	1836
2.028e+06	2028	4.66249	28261.7	151.592	7615.53	4945.55	5696.64	4315.14	23681	57.9649	0.011	1836
2.029e+06	2029	4.66086	28251.8	158.86	7271.06	4682.17	5711.72	4185.9	23383.1	29.4693	0.011	1836
2.03e+06	2030	4.6726	28316	154.746	7260.22	5007.46	5653.75	4164.49	23469.2	41.8592	0.011	1837
2.031e+06	2031	4.69748	28473.8	150.302	7168.76	4831.16	5605.54	4297.86	23285.4	4.89439	0.011	1837
2.032e+06	2032	4.67695	28349.3	133.428	7362.74	4817.56	5429.72	4136.84	23318.5	272.224	0.011	1837
2.033e+06	2033	4.65847	28237.3	153.047	7137.03	4951.76	5382.62	4516.36	23485.7	35.9495	0.011	1837
2.034e+06	2034	4.59441	27842.1	155.669	7104.01	4835.07	5582.52	4232.55	23449.3	21.6287	0.0105	1837
2.035e+06	2035	4.68475	28389.6	159.041	7264.57	4761.25	5712.5	4113.81	23688.5	24.6845	0.0105	1837
2.036e+06	2036	4.67755	28345.9	145.033	7220.2	4462.77	5810.55	4386.74	23238.1	3.3006	0.0105	1837
