step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0
881000	881	4.71456	31696	205.009	7502.26	4776.04	4383.49	3467.54	21959.1	1399.56	0.167	1384
882000	882	4.68113	31471.2	206.865	7552.81	4597.65	4168.07	4127.58	22032.7	3618.03	0.1665	1387
883000	883	4.53341	30498.5	193.954	7764.8	4743.42	4330.62	4289.18	21947.3	4718.58	0.166	1389
884000	884	4.65837	31325.2	202.41	7699.12	4695.14	4370.55	3882.69	21858.7	521.944	0.166	1391
885000	885	4.74891	31934	184.527	7627.95	4858.04	4325.58	3803.28	21959.1	2855.24	0.1655	1392
886000	886	4.60326	30940.8	198.235	7752.39	5310.84	4403.83	3055.79	21791.4	2149.69	0.1655	1392
887000	887	4.66712	31370.1	201.438	7785.32	4957.76	4536.01	3534.47	22428.9	1281.11	0.167	1393
888000	888	4.69721	31551.1	203.334	7478.33	4941.79	4214.8	4855.11	22338.1	2830.09	0.166	1396
889000	889	4.57336	30739.9	207.102	7764.64	4697.19	4332.92	4296.28	21977	4221.11	0.1665	1399
890000	890	4.57176	30742.8	195.15	7446.62	4680.54	4613.91	3167.72	22131.7	1160.4	0.168	1399
891000	891	4.60936	30988.7	193.791	7853.64	4611.69	4355	4410.22	21942.7	484.046	0.1685	1402
892000	892	4.60462	30956.9	200.567	7752.08	4871.37	4298.21	3351.38	22210	507.696	0.1705	1402
893000	893	4.67219	31397.1	209.572	7601.39	4966.58	4339.34	3810.03	21981.6	4791.02	0.1695	1404
894000	894	4.61255	30989.4	189.296	7824.2	4915.57	4325.76	3649.59	22027.3	617.27	0.1685	1405
895000	895	4.64984	31226	198.976	7564.1	4526.39	4329.3	3550.68	21935.9	25372	0.1685	1406
896000	896	4.58468	30767.8	192.909	7549.99	4821.02	4352.49	4973.36	22591.4	7918.58	0.1665	1410
897000	897	4.72451	31727.5	201.578	7582.1	4953.13	4289.76	3437.42	22110.5	17489.1	0.1655	1410
898000	898	4.65427	31255.7	186.791	7449.95	5011.87	4346.99	3710.69	21969.4	4312.81	0.166	1411
899000	899	4.66386	31313.1	199.985	7315.62	4656.29	4192.58	3229.48	21798.3	2569.21	0.167	1411
900000	900	4.48975	30137.4	178.671	7315.04	4935.4	4321.83	4682.46	22368.7	516.437	0.1665	1414
901000	901	4.52279	30372.8	190.834	7998.53	4713.93	4397.65	5194.47	22357.5	1050.55	0.1675	1418
902000	902	4.74101	31831.1	201.018	7634.86	4783.73	4315.45	3489.2	22258.5	531.889	0.166	1418
903000	903	4.62821	31066.9	196.877	7861.46	5016.23	4254.6	3930.44	22232.8	681.231	0.166	1419
904000	904	4.61002	30931	205.555	7814.97	4828.41	4308.43	3268.9	22290.3	1062.52	0.165	1420
905000	905	4.72681	31728.7	196.832	7778.51	4855.47	4266.32	3470.91	22258.9	16195.9	0.1655	1421
906000	906	4.66917	31334.8	189.758	7463.96	4889.04	4285.86	3181.41	22414.5	644.913	0.1655	1421
907000	907	4.63233	31066.7	192.008	7339.51	4600.99	4236.08	4002.53	22370.5	1735.4	0.1645	1422
908000	908	4.64604	31151.7	207.129	7985.12	4756.63	4188.71	3663.88	21922.2	674.857	0.164	1423
909000	909	4.66285	31264.4	191.429	7933.92	4661.64	4290.03	4412.39	22262.6	605.685	0.165	1425
910000	910	4.6779	31372.3	203.768	7525.06	4769.61	4207.91	4358.79	21959.8	537.278	0.165	1427
911000	911	4.58506	30756.6	185.087	7597.82	4679.55	4299.12	4009.59	22159.1	526.036	0.165	1428
912000	912	4.6472	31152.5	204.232	7662.88	4674.47	4370.63	3243.1	21946.1	1465.26	0.1635	1428
913000	913	4.56472	30572.2	201.817	7524.26	4570.92	4194.29	3186.19	22289.7	2612.46	0.162	1428
914000	914	4.71161	31548.9	203.24	7511.85	4521.03	4431.3	3657.55	22442.9	5395.78	0.1625	1429
915000	915	4.6548	31133.7	192.175	7697.97	4513.11	4503.61	4033.3	22448.1	457.565	0.1595	1430
916000	916	4.65489	31127.3	181.821	7644.77	4840.77	4501.01	3332.97	22196	531.315	0.16	1430
917000	917	4.62272	30905.2	191.201	7680.36	4697.39	4425.2	3525.16	22455.4	9059.39	0.161	1431
918000	918	4.55485	30424.1	193.413	7916.43	4795.7	4405.96	3431.58	22410.6	652.84	0.159	1431
919000	919	4.67371	31204.1	190.945	7453.47	4885.82	4477.8	3211.07	22386.6	624.123	0.159	1431
920000	920	4.52693	30190.1	194.507	7745.15	5047.98	4679.41	3694.81	22081.9	316.518	0.157	1433
921000	921	4.69179	31275.5	196.191	7940.42	4927.54	4499.02	4150.61	21990.4	538.054	0.1575	1435
922000	922	4.6145	30746.4	191.02	7622.73	4644.94	4612.64	3360.28	21940.3	2309.5	0.1555	1435
923000	923	4.65908	31022.5	190.955	7259.92	4808.84	4351.78	3181.05	22073	492.721	0.155	1435
924000	924	4.65976	31006.1	195.884	8162.81	4587.85	4606.38	3656.07	21920.5	686.86	0.154	1436
925000	925	4.69282	31226	208.808	7825.35	4696.39	4535.63	3409.45	21999.3	344.141	0.1535	1436
926000	926	4.67728	31101.6	212.375	7703.19	4772.03	4469.86	3650.42	21768.1	363.824	0.1525	1436
927000	927	4.56229	30316.4	189.612	7616.13	4646.77	4317.47	3392.28	21961.7	328.35	0.1525	1437
928000	928	4.58571	30472	187.798	7813.31	4772.38	4409.62	3419.04	21645.7	1396.92	0.152	1437
929000	929	4.61739	30654.8	188.027	7576.81	4669.29	4572.72	4744.63	22034.6	358.848	0.15	1440
930000	930	4.54937	30189.6	187.372	7376.28	5074.97	4463.76	3508.96	21943.8	1007.41	0.1475	1440
931000	931	4.62988	30716.9	182.382	7447.32	4793.22	4593.38	3279.66	21925.6	364.389	0.1475	1440
932000	932	4.68998	31108.6	196.713	7773.82	4762.75	4623.55	3331.55	21782.5	1121.62	0.147	1440
933000	933	4.57406	30332.9	185.375	7771.71	4811.11	4575.13	3664.92	22272.5	336.545	0.147	1441
934000	934	4.6421	30784.1	200.916	7655.25	4798.17	4438.47	3326.07	22457.5	330.668	0.147	1441
935000	935	4.63461	30727.5	201.54	7742.82	4859.6	4525.83	3832.56	22092.4	224.153	0.147	1442
936000	936	4.64573	30794.2	188.482	7663.07	4797.64	4418.64	4198.15	21883.5	294.751	0.146	1444
937000	937	4.62114	30645.1	188.035	7713.82	4885.06	4608.98	3417.72	22472.9	522.237	0.1465	1445
938000	938	4.62922	30698.6	200.347	7430.6	4711.51	4420.36	3524.58	22137.6	396.344	0.146	1446
939000	939	4.62369	30662	186.592	7716.49	4759.61	4354.65	4705.26	21939.6	660.641	0.1465	1450
940000	940	4.5967	30489.9	182.382	7626.35	4720.99	4441.85	3164.65	21562.5	60423.1	0.145	1450
941000	941	4.59762	30461.5	180.131	7681.54	4935.58	4502.54	5259.08	21921.5	758.039	0.1435	1454
942000	942	4.63752	30725.9	184.392	8010.68	5001.55	4300.55	4445.4	21938	2804.06	0.142	1456
943000	943	4.58118	30352.6	192.172	7422.68	4772.6	4406.52	3979.19	21991.5	390.372	0.142	1457
944000	944	4.63577	30700.4	203.041	7672.23	4732.85	4487.15	3635.31	22169.3	649.621	0.142	1457
945000	945	4.6672	30894.6	184.395	7783.61	4969.08	4481.99	3728.36	22187.2	381.193	0.1425	1458
946000	946	4.82725	31961.2	197.27	7548.35	4479.29	4394.69	3402.39	22228.4	585.88	0.1425	1458
947000	947	4.51366	29864.6	194.407	7657.73	4656.56	4363.81	4258.89	22209	11913.7	0.1415	1460
948000	948	4.62363	30599.2	193.249	7637.6	4903.99	4597.42	4223.69	22442.4	946.91	0.142	1462
949000	949	4.67195	30933	198.862	7441.95	4848.91	4718.95	3550.95	21921.8	616.797	0.1435	1462
950000	950	4.64173	30712	193.913	8240.52	5087.77	4479.15	3555.34	22177.8	606.637	0.1425	1462
951000	951	4.68789	31010.4	204.135	7875.38	4857.36	4543.57	3058.23	21896.2	14314.7	0.142	1462
952000	952	4.6124	30504.1	180.935	7591.97	4651.77	4578.36	4305.16	22282.2	798.007	0.1415	1464
953000	953	4.62932	30616	179.024	7436.48	4869.69	4374.36	3581.78	22489.1	1074.08	0.1415	1464
954000	954	4.69621	31037.3	187.145	7728.33	4758.42	4487.63	3188.8	22058.3	406.704	0.14	1464
955000	955	4.64524	30700.4	195.419	7542.54	4689.31	4675.84	3418.15	22192.5	337.183	0.141	1464
956000	956	4.6569	30749.5	181.54	7699.29	4806.75	4655.88	4624.38	22229.7	360.702	0.1395	1466
957000	957	4.61307	30467	188.455	7337.35	4741.82	4337.41	3538.64	22210.7	354.692	0.1395	1467
958000	958	4.74574	31336.1	190.828	7746.75	4600.35	4621.52	4345.16	22104.1	507.012	0.139	1469
959000	959	4.76872	31487.9	194.027	7782.88	4599.9	4487.15	3957.88	22201.4	9641.55	0.138	1470
960000	960	4.66113	30770.4	179.156	7523.28	4703.86	4511.72	3425.57	22415.1	260.125	0.1395	1470
961000	961	4.73307	31217	198.839	7461.91	4692.91	4503.86	3954.68	22260.3	7844.56	0.139	1471
962000	962	4.61913	30458.5	186.009	7726.82	4682.94	4536.78	3475.5	22673.4	699.788	0.139	1471
963000	963	4.66217	30707.4	181.285	7851.15	4805.7	4527.06	3923.06	21866.5	421.918	0.1375	1472
964000	964	4.56021	30042.7	198.035	7394.49	4764.77	4417.54	4369.32	22280.2	80657.1	0.1385	1474
965000	965	4.66384	30732.4	191.729	7789.14	4922.61	4520.85	3844.82	22274	543.509	0.1385	1475
966000	966	4.76063	31370.2	183.604	7292.55	4938.08	4489.6	3712.05	22747.4	439.21	0.139	1476
967000	967	4.64242	30591.2	179.23	7784.62	4667.8	4486.03	3548.14	22429.9	281.855	0.14	1476
968000	968	4.63914	30548.7	176.284	7674.94	4912.61	4398.79	4163.03	22075	314.03	0.141	1478
969000	969	4.66326	30700.6	187.231	7409.27	4805.15	4310.16	4347.83	22020.8	419.355	0.14	1480
970000	970	4.62166	30419.7	196.623	7893.72	4893.51	4561.49	4188.7	22011.2	2011.84	0.1385	1481
971000	971	4.63027	30462.6	184.626	7562.57	4740.89	4458.83	3375.25	21898.8	8209.16	0.1375	1481
972000	972	4.66682	30689	186.086	7674.14	4663.18	4499.35	3227.76	22047.5	4198.92	0.1365	1481
973000	973	4.70129	30901.6	187.731	7376.31	4712.22	4463.59	3792.48	22173.1	274.747	0.135	1482
974000	974	4.67709	30742.5	192.027	7822.78	4915.33	4450.07	3765.05	22166.1	316.733	0.135	1482
975000	975	4.74749	31183.9	196.95	7837.82	4980.52	4684.4	3591.03	22128.9	4293.21	0.1335	1482
976000	976	4.54713	29840.5	184.762	7725.94	4734.85	4764.63	4177.83	21754.1	306.571	0.1325	1484
977000	977	4.66739	30629.7	191.326	7608.85	4519.93	4691.91	3308.18	22371.6	235.711	0.133	1484
978000	978	4.61572	30263	179.716	8086.38	5157.37	4642.75	3254.56	21986.3	407.955	0.132	1484
979000	979	4.61478	30236.1	197.845	7489.11	4836.4	4580.81	3727.14	21854.3	504.687	0.1325	1485
980000	980	4.68028	30665.2	191.115	7572.53	4698.08	4653.59	4057.85	21879.4	247.837	0.1325	1487
981000	981	4.55125	29813	178.433	7601.89	4752	4437.58	5399.06	21780.1	209.838	0.1325	1490
982000	982	4.63681	30373.4	184.664	7442.5	4957.48	4656.55	3591.39	21834.4	271.051	0.1315	1490
983000	983	4.68701	30695.2	191.585	7300.88	4860.18	4437.19	3398.87	22221.9	337.027	0.1335	1490
984000	984	4.67111	30577.1	194.062	7446.5	4781.6	4477.26	3924.97	22483.7	135.945	0.133	1491
985000	985	4.57191	29927.7	188.642	7262.37	4571.99	4456.04	3531.51	22095.2	28207	0.1325	1491
986000	986	4.59565	30076.2	185.36	7499.87	4818.59	4538.79	3557.27	22379.6	350.699	0.132	1492
987000	987	4.6071	30151.2	200.586	7450.72	4744.51	4669.99	3384.13	22281.8	8485.44	0.132	1492
988000	988	4.67817	30602.2	190.321	7664.84	4783.81	4368.84	3958.48	22304.6	549.93	0.1325	1493
989000	989	4.66791	30521.1	176.326	7627	4640.24	4566.27	5290.15	22204.2	313.446	0.132	1497
990000	990	4.69047	30668.6	181.043	7683.17	5024.67	4698.42	4071.68	22176.8	416.499	0.1305	1498
991000	991	4.57213	29888	177.416	7663.3	4791.64	4945.6	3495.88	21752.2	314.014	0.131	1498
992000	992	4.62908	30253.4	188.538	7589.82	4382.81	4591.37	3827.28	21802.4	203.056	0.13	1499
993000	993	4.59667	30048.4	180.814	7668.03	4733.81	4422.81	3550.63	22026.3	469.994	0.131	1499
994000	994	4.56366	29825.8	181.638	7452	4642.81	4528.15	3890.04	22014.5	321.471	0.131	1500
995000	995	4.75084	31020.6	186.676	7507.37	4998.28	4528.15	3867.89	22120.9	177.741	0.1295	1501
996000	996	4.6054	30070.9	181.068	7610.76	4799.14	4476.39	3817.07	21831.1	903.944	0.131	1502
997000	997	4.61147	30117.5	194.104	7428.94	4872.17	4610.71	3667.06	22068.1	238.116	0.1315	1502
998000	998	4.61452	30130.5	193.171	7607.96	4796.98	4382.79	3442.93	22070.7	399.556	0.1315	1502
999000	999	4.61726	30141.4	189.55	7860.67	4928.56	4442.55	3439.05	21831.7	258.161	0.131	1502
1e+06	1000	4.62864	30208.8	191.258	7461.24	4913.02	4445.32	3863.2	22096.1	633.963	0.131	1502
1.001e+06	1001	4.68663	30573.2	187.969	7766.6	4882.74	4684.8	3883.86	22048.2	1320.32	0.132	1503
1.002e+06	1002	4.8007	31317.4	185.981	7518.49	5033.42	4625.41	3700.94	22297.3	372.463	0.1315	1503
1.003e+06	1003	4.59292	29955	185.904	7566.5	5234.03	4572.86	3298.32	21841.1	18908	0.1315	1503
1.004e+06	1004	4.64495	30280.4	184.285	7247.33	4919.06	4670.84	3483.29	22049	17927.1	0.131	1503
1.005e+06	1005	4.69717	30613.8	202.873	7118.84	4789.2	4672.95	3567.59	22029.2	132.243	0.1315	1503
1.006e+06	1006	4.67284	30434.2	176.904	7493.35	4785.83	4676.84	3778.73	22130.6	745.767	0.13	1504
1.007e+06	1007	4.58892	29894.5	179.544	7694.74	4897.82	4657.13	3425.92	22267.2	191.963	0.1305	1504
1.008e+06	1008	4.5903	29889.7	175.426	7862.09	4819.44	4491.98	3655.66	21681.9	625.098	0.13	1505
1.009e+06	1009	4.69824	30585.6	181.151	7803.49	4795.07	4523.29	4078.02	21914.4	279.69	0.13	1506
1.01e+06	1010	4.57555	29773.1	169.69	7399.83	4663.36	4548.49	5793.96	22222	211.925	0.13	1510
1.011e+06	1011	4.63424	30182.8	175.797	7463.65	4838.53	4696.96	3650.3	22248	202.524	0.1295	1510
1.012e+06	1012	4.60174	29950.4	189.478	7769.21	4914.15	4692.24	3535.81	22204.2	191.011	0.128	1510
1.013e+06	1013	4.59819	29927.3	184.908	7465.65	4609.74	4530.1	4007.53	22369.8	251.916	0.1285	1512
1.014e+06	1014	4.59738	29922.1	200.248	7804.38	4754.16	4539.99	3520.64	22394.4	1540.62	0.128	1512
1.015e+06	1015	4.73611	30810.7	189.603	7770.13	4922.45	4750.4	4161.03	22061.3	1227	0.127	1513
1.016e+06	1016	4.69409	30530.4	194.175	7893.83	4797.05	4742.98	3313.12	22218	626.914	0.1265	1513
1.017e+06	1017	4.76183	30963.8	179.449	8075.14	4840.93	4651.68	3510.86	22147.4	231.736	0.1265	1513
1.018e+06	1018	4.57353	29718.8	185.979	7456.39	4557.52	4434.65	3408.43	22111.7	214.97	0.125	1513
1.019e+06	1019	4.67834	30385.8	183.233	7561.04	5083.32	4627.87	3733.82	22202.4	884.267	0.124	1514
1.02e+06	1020	4.6472	30176.6	171	7351.19	4925.4	4657.41	3578.93	22000	189.141	0.1235	1514
1.021e+06	1021	4.61485	29945.8	180.051	7388.39	5137.2	4616.96	3472.04	21968.7	442.933	0.1235	1514
1.022e+06	1022	4.71635	30590.2	168.516	7594.07	4912.57	4733	4018.23	21996.1	261.105	0.1225	1515
1.023e+06	1023	4.5454	29467.8	169.644	7556.34	4748.89	4804.65	4364.83	22245.9	274.943	0.1215	1518
1.024e+06	1024	4.6699	30303	178.656	7463.17	4987.66	4655.17	3975.39	21940.8	631.739	0.122	1519
1.025e+06	1025	4.5584	29558.9	166.022	7575.04	4560.36	4714.15	3759.72	21968.7	210.372	0.12	1519
1.026e+06	1026	4.63654	30065.6	179.68	7331.75	4768.27	4658.67	4541.97	22171.7	412.919	0.12	1521
1.027e+06	1027	4.67242	30291.3	169.256	7391.44	4832.2	4676.42	4726.82	22038.8	189.515	0.119	1523
1.028e+06	1028	4.59752	29812.6	188.859	7604.36	4776.41	4909.1	3562.95	21806.6	5065.68	0.1185	1523
1.029e+06	1029	4.67447	30290.6	176.566	7583.09	4687.63	4826.6	4515.42	22296.2	380.577	0.1185	1525
1.03e+06	1030	4.70612	30474.5	178.299	7476	4691.66	4794.78	3373.08	21855	1898.94	0.116	1525
1.031e+06	1031	4.518	29242.8	171.313	7764.64	4622.89	4465.35	4212.6	22339.5	1123.03	0.115	1526
1.032e+06	1032	4.62305	29915.8	176.993	7703.96	4764.07	4546.43	3639.43	22178.4	409.784	0.1145	1526
1.033e+06	1033	4.62457	29925.6	181.477	7665.37	4626.75	4676.07	4242.33	22387.7	37447.3	0.1145	1527
1.034e+06	1034	4.71383	30510.2	179.51	7431.94	4626.77	4774.22	4175.88	22294.8	136.441	0.115	1528
1.035e+06	1035	4.53463	29357.2	179.051	7853.54	4724.46	4563.97	4441.05	22150.8	185.46	0.115	1531
1.036e+06	1036	4.78427	30973.3	154.833	7621.32	5093.28	4703.88	3485.98	21992.1	1057.86	0.1145	1531
1.037e+06	1037	4.61262	29827.5	183.127	7390.91	4410.41	4506.99	4284.98	22333.9	6095	0.1125	1532
1.038e+06	1038	4.60768	29795.6	179.993	7553.02	4661.07	4759.95	3588.83	22192.9	2089.64	0.1125	1532
1.039e+06	1039	4.67392	30209.9	168.372	7323.7	4734.68	4523.73	4592.14	22337.1	1513.2	0.1125	1534
1.04e+06	1040	4.70316	30391.8	172.229	7567.45	4974.31	4686.56	4452.83	21924.2	3037.77	0.112	1535
1.041e+06	1041	4.65904	30099.7	175.302	7641.68	4713.07	4640.85	5485.03	21981.6	195.711	0.113	1538
1.042e+06	1042	4.49317	29034.9	190.706	7599.91	4787.67	4599.95	4137.06	21959.7	743.256	0.112	1539
1.043e+06	1043	4.65315	30068.7	175.451	7524.99	4791.23	4833.23	4327.52	22311.5	303.994	0.1125	1540
1.044e+06	1044	4.62625	29894.8	180.341	7422.72	4672.34	4933.13	3907.05	22191.5	2192.51	0.112	1541
1.045e+06	1045	4.6944	30342.2	175.593	7570.84	4571.41	4817.8	4231.43	21759.7	25330.6	0.1125	1542
1.046e+06	1046	4.57243	29540.2	160.871	7286.87	4805.01	5024.72	4128.13	22239	645.381	0.1115	1543
1.047e+06	1047	4.61808	29835.1	184.326	7358.6	4800.65	4796.21	4124.37	22216.4	227.927	0.112	1544
1.048e+06	1048	4.61771	29818.9	186.393	7426.36	4797.78	4747.53	3643.7	22241.8	779.049	0.1115	1544
1.049e+06	1049	4.63955	29959.9	162.193	7304.82	4838.06	4952.22	3805.78	22054.1	130.364	0.1115	1545
1.05e+06	1050	4.72877	30543.1	184.48	7823.07	4996.8	4746.31	3361.04	22152	596.044	0.1115	1545
1.051e+06	1051	4.6904	30281.2	175.799	7621.39	5056.79	4807.17	3630.3	21808.8	115.608	0.1105	1545
1.052e+06	1052	4.69638	30298.7	185.913	7406.91	4628.5	5222.92	3523.96	22257	299.865	0.11	1545
1.053e+06	1053	4.68193	30198.4	170.973	7809.82	4757.31	4918.58	4168.8	22637.2	202.804	0.1095	1546
1.054e+06	1054	4.64992	29985	185.531	7605.28	4874.97	4659.02	3549.46	22246.2	1834.54	0.1085	1546
1.055e+06	1055	4.74611	30598.2	194.09	7718.37	4787.77	4787.64	3623.29	22371.8	28216.4	0.108	1546
1.056e+06	1056	4.71261	30375.1	168.901	7726.1	5060.75	4877.87	3549.78	22174.8	176.155	0.108	1546
1.057e+06	1057	4.55006	29313.8	175.829	7423.07	4612.17	4738.35	3419.75	22089.5	205.953	0.108	1546
1.058e+06	1058	4.59004	29564.5	186.621	7583.19	4716.31	4879.48	3499.86	22503.6	243.793	0.1085	1547
1.059e+06	1059	4.6744	30100.8	187.836	7369.56	4940.27	4709.56	3863.29	22383.4	149.618	0.108	1548
1.06e+06	1060	4.56807	29423	170.459	7252.46	4708.71	5051.36	3497.25	22329.1	614.411	0.108	1548
1.061e+06	1061	4.49839	28974.2	165.193	7664.7	4692.22	4718.73	3690.8	21993.6	299.814	0.1085	1548
1.062e+06	1062	4.65887	30000.8	184.916	7424.54	4617.28	4839.33	3568.16	22056.8	151.698	0.108	1548
1.063e+06	1063	4.61096	29692.3	186.676	7613.38	4762.18	4868.17	3512.08	22242.2	7102.06	0.1085	1548
1.064e+06	1064	4.60684	29651.9	173.057	7470.01	4580.84	5047.66	4423.83	21930.9	177.63	0.1085	1550
1.065e+06	1065	4.67634	30099.3	176.732	7659.21	4673.38	4851.71	3802.57	22272.6	201.833	0.108	1550
1.066e+06	1066	4.6877	30172.4	172.93	7857.08	4698.64	4676.35	3760.61	22025.7	199.429	0.108	1550
1.067e+06	1067	4.57923	29460.5	181.677	7661.56	4621.4	4910.16	3581.14	22236.4	206.189	0.1075	1550
1.068e+06	1068	4.66251	29996.3	178.915	7879.72	4686.47	5046.61	3651.22	22070.9	157.997	0.108	1550
1.069e+06	1069	4.4798	28820.8	175.289	7642.35	4734.57	5000.75	5127.69	21872.2	159.409	0.1095	1553
1.07e+06	1070	4.60342	29623	177.574	7954.44	4834.91	5074.04	3504.31	22502.2	262.899	0.1085	1553
1.071e+06	1071	4.62547	29751	189.75	7851.53	4939.24	5058.04	3782.05	22505	323.306	0.1075	1553
1.072e+06	1072	4.66248	29989.1	171.477	7529.84	4766.22	4922.13	4139.76	22003.5	7143.92	0.1075	1554
1.073e+06	1073	4.64915	29903.3	198.189	7716.31	4740.01	4840.39	3589.01	22237.2	1516.37	0.1075	1555
1.074e+06	1074	4.66669	30009.1	185.411	7590.05	4767.2	4973.01	3707.4	22349.4	1756.84	0.107	1556
1.075e+06	1075	4.61299	29650	179.722	8087.96	4727.51	4970.23	3497.97	22258.6	387.945	0.1055	1556
1.076e+06	1076	4.58791	29468.2	172.27	7230.98	4599.06	5083.97	3591.85	22280.4	175.954	0.1045	1556
1.077e+06	1077	4.66618	29963.9	188.017	7868.44	4806.15	5116.23	3752.6	22163.4	112.069	0.104	1556
1.078e+06	1078	4.5296	29080.1	159.889	7402.93	4699.06	4932.62	3570.83	22510.9	149.391	0.1035	1556
1.079e+06	1079	4.6678	29946.3	169.963	7509.93	4697.93	4957.75	3528.65	22264.8	152.535	0.1025	1556
1.08e+06	1080	4.65552	29860.5	175.093	7784.21	4625.77	4964.73	3444.77	21970.3	122.017	0.102	1557
1.081e+06	1081	4.71287	30235.4	183.064	7518.45	4955.19	4921.37	3736.77	22318.9	202.378	0.1035	1557
1.082e+06	1082	4.72135	30282.7	185.011	7550.12	4664.24	4791.54	3657.35	22307.2	127.128	0.1035	1557
1.083e+06	1083	4.70723	30185.1	185.566	7508.56	4585.93	4758	3731.57	22100.7	243.459	0.103	1557
1.084e+06	1084	4.6474	29787.5	172.122	7599.06	4529.76	4750.95	4679.76	21909.8	218.822	0.1025	1559
1.085e+06	1085	4.65102	29824.7	181.118	7347.85	4885.6	4835.24	3551.69	22174.8	131.788	0.103	1559
1.086e+06	1086	4.74692	30432.5	171.706	7688.25	4653.99	4882.88	4021.06	22541.6	105.67	0.103	1560
1.087e+06	1087	4.70251	30140.8	165.956	7805.3	4923.55	4884.06	3939.37	22212.5	2146.6	0.102	1561
1.088e+06	1088	4.73049	30320.1	177.186	7602.06	4822.7	4836.41	3650.42	22022	186.855	0.1015	1561
1.089e+06	1089	4.65969	29852.3	190.93	7317.78	4734.19	5051.07	3596.04	22349.6	299.936	0.103	1561
1.09e+06	1090	4.63843	29702.2	174.09	7554.93	4944.52	4777.53	3912.98	22368.4	73.89	0.1025	1561
1.091e+06	1091	4.61038	29508.7	171.598	7593.82	4982.88	4702.05	4292.43	22449.6	319.584	0.1015	1562
1.092e+06	1092	4.64652	29740.1	172.63	7541.14	4969.74	4598.92	4709.17	22004.5	211.27	0.102	1564
1.093e+06	1093	4.62128	29585.4	181.452	7314.24	5130.41	4776.33	4345.48	22213.5	84.6013	0.1015	1566
1.094e+06	1094	4.74789	30396	177.82	7581.73	4458.82	4842.07	4762.21	22336.8	1026.97	0.1005	1568
1.095e+06	1095	4.6887	30017.1	180.115	7568.2	4924.9	4915.25	4024.58	22813.7	189.24	0.1	1569
1.096e+06	1096	4.66799	29877.5	172.841	7799.88	4666.41	4892.26	4093.1	22523	1165.32	0.0995	1571
1.097e+06	1097	4.55037	29131.5	169.571	7441.1	4894.59	4737.68	3545.3	22453.2	354.888	0.099	1571
1.098e+06	1098	4.58047	29310.5	164.134	7586.02	4771.72	4914.75	3410.21	22304.3	378.832	0.098	1571
1.099e+06	1099	4.6527	29758.7	164.879	7574.36	4732.25	4885.75	3368.29	22479.9	10885.8	0.097	1571
1.1e+06	1100	4.54201	29030.3	172.55	7904.1	4834.75	4764.41	4225.74	22273	1069.11	0.096	1572
1.101e+06	1101	4.69077	29988.1	176.691	7195.02	4743.37	4966.95	4056.27	22308.1	178.526	0.0965	1573
1.102e+06	1102	4.6088	29457.1	166.643	7261.74	4804.59	4805.59	4470.62	22639.4	1108.05	0.0955	1575
1.103e+06	1103	4.68794	29970	169.819	7964.27	4918.68	4807.23	3683.62	22149	158.278	0.095	1575
1.104e+06	1104	4.69408	30009.3	167.71	7591.79	4806.86	4891.36	4845.24	22138.1	157.336	0.095	1577
1.105e+06	1105	4.53511	28993	177.486	7978.91	4829.09	4603.34	4069.46	22460.2	598.713	0.094	1578
1.106e+06	1106	4.59094	29343	183.871	7752.1	4568.92	4938.87	4338.07	22440.7	497.173	0.0935	1579
1.107e+06	1107	4.64978	29698.1	168.34	7732.67	4822.66	4723.9	3545.23	22302.6	423.37	0.0915	1579
1.108e+06	1108	4.6298	29570.5	182.621	7775	4612.9	4717.7	3569.31	22301.8	434.403	0.092	1579
1.109e+06	1109	4.72617	30179	166.699	7530.97	4665.29	4670.2	4604.77	22395.3	1654.55	0.0915	1581
1.11e+06	1110	4.67415	29853.8	173.768	7364.07	4652.75	4660.66	3687.17	22036.5	1578.71	0.0925	1581
1.111e+06	1111	4.72981	30188	179.167	7556.35	4693.6	4758.19	3772.05	21932.7	3532.2	0.092	1581
1.112e+06	1112	4.62477	29517.6	179.848	7693.16	5197.77	5014.1	4084.76	22418.9	749.33	0.092	1582
1.113e+06	1113	4.68034	29858.2	170.403	7664.46	4962.35	4961.55	3807.49	22280.4	201.356	0.092	1582
1.114e+06	1114	4.51869	28820.2	160.339	7583.28	4827.84	4928.73	3626	22057.9	172.693	0.0915	1582
1.115e+06	1115	4.62591	29497.1	170.485	7427.24	4529.01	4840.26	3776.96	22252.6	108.373	0.091	1582
1.116e+06	1116	4.671	29777.6	184.371	7376.41	4475.67	4729.3	3704.78	22279.4	1127.03	0.0905	1582
1.117e+06	1117	4.60789	29375.3	166.058	7257.84	4706.41	4658.75	3591.6	22335.4	90.7871	0.091	1582
1.118e+06	1118	4.66504	29732.6	172.394	7742.6	4737.22	4871.18	3837.79	22138.3	96.8002	0.0905	1582
1.119e+06	1119	4.58316	29210.8	170.471	7603.55	4904.1	4604.75	3807.27	22189.7	233.083	0.091	1582
1.12e+06	1120	4.60421	29338	167.623	7599.49	4546.54	4656.07	4809.24	22294.8	170.627	0.09	1584
