step	time	T	Ekin	P	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0
1.62e+06	1620	4.71177	28680.6	150.141	7413.64	4774.65	5403.95	4985.95	23021.5	15.546	0.0185	1760
1.621e+06	1621	4.60931	28070.7	163.859	7164.46	4685.07	5079.32	4030.62	23282.3	125.034	0.019	1760
1.622e+06	1622	4.61724	28112.1	157.894	7457.59	4701.8	5313.64	4261.23	22982	55.2295	0.0185	1760
1.623e+06	1623	4.634	28214.1	178.137	7479.43	4580.98	5376.79	4002.1	23299.6	7262.8	0.0185	1760
1.624e+06	1624	4.67076	28430.9	156.312	7296.8	4840.39	5330.02	4281.35	22947.1	55.4667	0.018	1761
1.625e+06	1625	4.66691	28414.5	145.799	6953.62	4707.94	5256.02	4032.09	23040.4	90.9038	0.0185	1761
1.626e+06	1626	4.69281	28572.2	163.343	7527.79	4970.1	5432.48	4363.05	22788.1	229.141	0.0185	1762
1.627e+06	1627	4.77041	29044.7	155.828	7184.11	4775.32	5570.65	5144.02	22851.8	65.9337	0.0185	1764
1.628e+06	1628	4.75947	28992.3	153.833	7206.39	4872.33	5416.26	4007.76	22873.9	87.761	0.0185	1764
1.629e+06	1629	4.63634	28242.3	156.573	7257.41	4656.08	5381.42	4248.83	22803.2	250.709	0.0185	1764
1.63e+06	1630	4.69689	28611.1	168.578	7320.04	4845.9	5447.82	3976.01	22759.7	3591.4	0.019	1764
1.631e+06	1631	4.55418	27741.8	146.641	7264.14	4682.35	5277.3	4175.04	23095.6	24.3108	0.019	1764
1.632e+06	1632	4.78021	29111.5	148.269	7353.26	4916.48	5194.6	4284.52	23230.1	55.8506	0.019	1764
1.633e+06	1633	4.6415	28266.7	163.793	7246.72	4691.33	5406.06	4265.02	23048.2	152.576	0.019	1764
1.634e+06	1634	4.63728	28241	159.518	7308.53	4713.22	5356.67	4045.28	22870.7	824.082	0.0195	1764
1.635e+06	1635	4.65419	28344	148.439	7373.6	4642.62	5305.06	4064.18	23169.8	32.6577	0.0195	1764
1.636e+06	1636	4.64849	28309.3	150.453	7166	4383.87	5125.31	4835.42	23006.1	23.1757	0.0195	1766
1.637e+06	1637	4.6439	28295.3	166.534	7335	4746.25	5053.82	4346.72	23343.5	842.96	0.0195	1767
1.638e+06	1638	4.67578	28496.5	149.817	7127.08	4866.07	5038.76	4137.53	23704.7	90.8014	0.0195	1767
1.639e+06	1639	4.69571	28618	161.246	7470.82	4831.24	5174.36	4155.92	23468.8	106.337	0.02	1767
1.64e+06	1640	4.75052	28952	153.244	7319.32	4716.12	5322.04	4209.1	23280.2	24.5203	0.02	1767
1.641e+06	1641	4.6515	28341.6	149.112	7433.79	4768.39	5166.82	4056.6	23156	44.6379	0.0195	1767
1.642e+06	1642	4.61508	28119.7	157.306	7142.26	4750.25	5409.74	4400.54	23166.2	25.241	0.02	1768
1.643e+06	1643	4.68026	28523.8	165.738	7615.94	4733.15	5214.16	4071.78	23099.9	207.693	0.02	1768
1.644e+06	1644	4.65255	28348	160.494	7183.52	4635.91	5382.55	4193.04	23069.9	23.0368	0.0195	1768
1.645e+06	1645	4.60297	28045.9	165.059	7434.45	4674.57	5481.11	4221.99	23216.3	33.8092	0.02	1768
1.646e+06	1646	4.64515	28302.9	140.967	6952.67	4593.53	5154.55	4069.76	23389.3	51.5594	0.02	1768
1.647e+06	1647	4.66399	28417.7	156.238	7471.51	4697.6	5250.94	3971.11	23198.5	93.9929	0.02	1768
1.648e+06	1648	4.59653	28006.7	152.147	7060.05	4789.75	5298.72	4079.92	23323	49.4145	0.02	1768
1.649e+06	1649	4.60387	28051.4	151.104	7307.47	4555.07	5307.77	4089.45	23258.1	72.8212	0.0205	1768
1.65e+06	1650	4.66914	28449	160.877	7501.9	5152.26	5233.89	3938.38	22802.2	37.78	0.0205	1768
1.651e+06	1651	4.62673	28183.7	162.006	7502.04	4802.56	5209.46	3958.69	23398.7	48.6078	0.02	1768
1.652e+06	1652	4.6573	28369.9	159.705	7359.35	4628.44	5305.48	3987.21	23226.9	95.7607	0.02	1768
1.653e+06	1653	4.58952	27957	169.581	7249.48	4819.38	5560.38	4023.69	23236.8	36.6206	0.021	1768
1.654e+06	1654	4.62257	28151.5	159.712	7260.1	4822.64	5475.51	3916.35	23457	41.0429	0.0205	1768
1.655e+06	1655	4.64996	28318.3	147.4	7100.89	4646.15	5343.53	4663.83	23287.8	37.8434	0.0205	1769
1.656e+06	1656	4.67791	28495.5	162.786	7450.9	4881.38	5308.75	3973.17	23042	16.8736	0.0205	1769
1.657e+06	1657	4.58807	27948.2	162.337	7549.72	4644.42	5503.33	4130.73	22922.7	18.5273	0.0205	1769
1.658e+06	1658	4.61231	28095.9	154.867	7042.17	4683.06	5374.1	4149.43	22867.1	29.1812	0.0205	1769
1.659e+06	1659	4.75256	28950.2	170.643	7184.2	4717.15	5299.21	4146.74	22917.9	5.79876	0.0205	1769
1.66e+06	1660	4.59916	28008.9	146.8	7276.83	4761.69	5478.88	4271.47	23033.1	11.896	0.02	1769
1.661e+06	1661	4.55905	27757.8	159.931	7286.4	4658.92	5439.08	3884.21	22956.5	41.8987	0.0195	1769
1.662e+06	1662	4.70468	28644.4	155.647	7776.32	4697.55	5497.66	4070.01	23098.1	29.5469	0.0195	1769
1.663e+06	1663	4.60799	28055.8	157.099	7212.88	4876.84	5512.54	4071.81	23311.4	27.4504	0.0195	1770
1.664e+06	1664	4.72719	28788.6	157.345	7413.33	4791.91	5502.55	3866.6	22990.2	59.574	0.0195	1770
1.665e+06	1665	4.64373	28280.3	156.2	7129.1	4704.42	5561.44	3893.89	23130.3	43.511	0.0195	1770
1.666e+06	1666	4.5822	27905.6	157.667	7298.6	5040.28	5661.72	3943.36	23290.1	39.054	0.02	1770
1.667e+06	1667	4.5688	27817.1	157.21	7370.45	4693.37	5769.33	4587.51	23268.4	34	0.0195	1771
1.668e+06	1668	4.73268	28814.9	164.109	7626.23	4587.95	5769.16	4033.12	23255.7	99.1073	0.019	1771
1.669e+06	1669	4.66193	28384.1	158.562	7240.61	4964.08	5757.88	4076.33	23109	249.372	0.019	1771
1.67e+06	1670	4.73138	28807	157.973	7371.67	4684.33	5551.09	4486.67	23116.7	65.9988	0.019	1771
1.671e+06	1671	4.67054	28436.6	166.931	7400.99	5064.6	5348	4091.77	23130.3	113.724	0.0195	1771
1.672e+06	1672	4.72202	28750	161.744	7372.97	4751.24	5524.88	3992.09	22940.9	68.7641	0.0195	1771
1.673e+06	1673	4.6299	28189.1	173.468	7353.18	4442.72	5717.19	3945.37	23387.6	71.1307	0.0195	1771
1.674e+06	1674	4.75841	28971.6	148.283	7213.14	4848.67	5520.43	4258.61	23233.5	30.7077	0.0195	1771
1.675e+06	1675	4.62046	28131.7	151.706	7260.41	4715.49	5620.44	4307.37	23228.1	5.77432	0.0195	1771
1.676e+06	1676	4.62682	28170.4	139.434	7763.43	4764.81	5493.2	4179.44	23447.1	26.4628	0.0195	1771
1.677e+06	1677	4.64537	28276.4	158.664	7165.86	4729.7	5636.15	4387.72	23262.1	100.619	0.019	1772
1.678e+06	1678	4.65113	28318.4	136.422	7292.63	4839.68	5750.36	4157.87	23057.6	32.0351	0.019	1772
1.679e+06	1679	4.66407	28397.2	159.726	7264.05	4877.34	5581.72	4674.64	22965.4	52.4362	0.019	1773
1.68e+06	1680	4.68313	28520.3	167.217	7381.33	4908.92	5506.68	4270.29	23166.5	34.4272	0.019	1773
1.681e+06	1681	4.55611	27746.7	167.301	7507	4773.51	5373.59	4007.51	22692.4	640.176	0.019	1773
1.682e+06	1682	4.6621	28392.2	143.564	7463.21	4643.37	5425.1	4089.15	23002.6	43.5911	0.019	1773
1.683e+06	1683	4.6067	28054.8	155.67	7088.71	4669.89	5627.61	3956.61	23044.3	72.1006	0.0195	1773
1.684e+06	1684	4.69118	28569.3	150.619	7348.3	4804.07	5442.85	3933.32	23179.3	16.061	0.0195	1773
1.685e+06	1685	4.63264	28212.8	164.871	7393.3	4688.23	5387.02	3854.64	23250.2	15.7838	0.0195	1773
1.686e+06	1686	4.67252	28455.6	149.915	7078.07	4592.29	5395.29	4798.82	23095.9	12.0142	0.0195	1774
1.687e+06	1687	4.7242	28777.4	139.54	7143.96	4904.53	5391.56	4119.64	23148.5	255.8	0.0195	1774
1.688e+06	1688	4.68446	28535.4	147.527	7251.21	4748.19	5554.44	3840.54	23418	55.0621	0.0195	1774
1.689e+06	1689	4.54062	27652.3	149.833	7269.17	4966.88	5355.69	4706.79	23009.2	34.4763	0.019	1775
1.69e+06	1690	4.67741	28492.5	157.12	7305.2	4724.62	5345.68	4057.07	23318	6.60712	0.019	1775
1.691e+06	1691	4.75702	28977.4	160.702	7331.35	4881.23	5439.12	4209.94	23266.7	60.9583	0.019	1775
1.692e+06	1692	4.6936	28591	143.707	7282.65	4820.6	5339.27	4334.41	23240.5	43.3823	0.019	1775
1.693e+06	1693	4.70453	28650.6	156.907	7152.29	4543.22	5139.18	4691.54	23297.5	-0.989307	0.0185	1776
1.694e+06	1694	4.73267	28829.1	154.846	7427.12	4760.85	5190.18	4025.89	22901.1	17.816	0.0185	1776
1.695e+06	1695	4.56435	27803.7	150.811	6913.72	4701.36	5362.96	4072.25	23389.8	37.7932	0.0185	1776
1.696e+06	1696	4.68031	28510.1	150.756	7271.23	4747.96	5338.68	4190.08	23312.9	4.66029	0.019	1776
1.697e+06	1697	4.75401	28959.1	143.324	7160.8	4973.8	5303.84	4608.33	23331.9	24.6338	0.019	1777
1.698e+06	1698	4.55003	27716.5	169.503	7338.15	5032.07	5236.82	3961.44	22805.7	68.3902	0.019	1777
1.699e+06	1699	4.64022	28265.9	172.365	7232.83	4851.65	5384.68	4085.18	22870.7	27.7201	0.0195	1777
1.7e+06	1700	4.6262	28173.6	159.274	7639.66	4815.02	5500.12	3895.39	23025.5	30.0668	0.0195	1777
1.701e+06	1701	4.63131	28204.7	166.561	7056.97	4895.74	5424.71	4214.86	23402	-1.47353	0.0195	1777
1.702e+06	1702	4.72366	28767.1	158.974	7544.92	4941.99	5281.3	4044.14	23307.6	45.3235	0.0195	1777
1.703e+06	1703	4.60058	28017.5	153.127	7457.76	5011.77	5467.7	4520.66	22877.7	0.873402	0.0195	1778
1.704e+06	1704	4.66132	28387.4	176.324	7781.45	4668.4	5399.59	4095.11	22870.8	231.821	0.019	1778
1.705e+06	1705	4.71349	28705.1	162.341	7307.89	4923.41	5473.91	4100.88	22799.7	0.252472	0.019	1778
1.706e+06	1706	4.60613	28051.3	151.352	7286.54	4735.05	5365.54	4663.95	22906.7	633.384	0.019	1779
1.707e+06	1707	4.64862	28310.1	150.512	7387.84	4551.25	5315.12	4164.53	23234.3	161.128	0.0185	1779
1.708e+06	1708	4.637	28239.3	174.796	7422.77	4820.05	5336.26	3845.05	23073.8	1357.4	0.019	1779
1.709e+06	1709	4.69454	28575.7	156.395	7672.17	4679.47	5235.75	4041.54	23330	24.559	0.018	1779
1.71e+06	1710	4.74088	28857.7	154.596	7371.4	5004.96	5129.84	4090.46	22886.5	32.9373	0.018	1779
1.711e+06	1711	4.71996	28730.4	160.531	7514.07	4717.64	5287.12	3968.99	23099.8	10.5448	0.018	1779
1.712e+06	1712	4.65719	28348.3	167.593	7435.19	4799.71	5170.18	4120.3	22991.1	79.0913	0.018	1779
1.713e+06	1713	4.6693	28415	176.533	7529.44	4628.39	5218.55	4027.72	22933.5	18.8246	0.018	1779
1.714e+06	1714	4.48982	27322.8	152.476	7215.68	4889.52	5410.23	4089.88	23176.6	34.6595	0.018	1779
1.715e+06	1715	4.64155	28239.2	156.271	7448	4736.44	5207.96	4108.9	23253.4	38.7393	0.0175	1779
1.716e+06	1716	4.75752	28937.6	162.548	7563.24	4785.81	5141.19	4228.09	23311.4	19.887	0.017	1779
1.717e+06	1717	4.59924	27974.9	141.889	7428.01	4740.97	5232.68	4217.26	23350.3	43.7257	0.017	1779
1.718e+06	1718	4.61064	28044.2	142.72	7463.93	4855.48	5473.76	4211.07	23176.9	54.9544	0.017	1779
1.719e+06	1719	4.61253	28034.9	143.948	7222.11	4664.1	5197.17	4277.56	23452.2	37.8663	0.0155	1779
1.72e+06	1720	4.73878	28795.2	152.835	7399.84	4755.25	5370.9	4097.7	23401.6	38.3687	0.016	1779
1.721e+06	1721	4.68157	28447.6	143.619	7351.2	4767.94	5465.48	4150.67	23406.8	13.3794	0.016	1779
1.722e+06	1722	4.6544	28282.4	164.55	7468.34	4849.67	5142.39	4025.38	23395.4	17.8891	0.016	1779
1.723e+06	1723	4.61627	28043.8	151.944	7176.41	4513.3	5198.4	3989.05	23066.8	16.3428	0.0155	1779
1.724e+06	1724	4.61208	28004.6	161.058	7537.24	4841.8	5422.8	4296.07	23028.9	13.9024	0.015	1779
1.725e+06	1725	4.66088	28300.9	149.096	7195.21	4913.41	5443.36	4196.63	22974.2	22.5352	0.015	1779
1.726e+06	1726	4.7916	29094.6	151.172	7404.5	4811.23	5474.65	4090.54	23165	31.6512	0.0155	1779
1.727e+06	1727	4.60172	27941.7	153.442	7392.65	4702.34	5232.41	4246.81	23219.8	22.4926	0.016	1779
1.728e+06	1728	4.68224	28423.6	153.825	7559.35	4786.58	5367.33	4559.1	23155.5	41.7346	0.016	1780
1.729e+06	1729	4.66927	28351.8	150.334	7299.77	5022.01	5196.81	3980.78	23321.1	35.0058	0.016	1780
1.73e+06	1730	4.71813	28648.5	153.607	7285.06	4833.74	5430.63	4306.96	23366.4	12.5416	0.016	1781
1.731e+06	1731	4.78036	29012	161.425	7139.41	4872.2	5104.09	3906.6	23172.2	20.2389	0.015	1781
1.732e+06	1732	4.78538	29042.4	164.25	7249.61	4798.08	5092.22	4377.89	23113	161.877	0.015	1782
1.733e+06	1733	4.65726	28264.9	163.656	7717.82	4767.64	5217.74	4054.72	23336.9	24.5981	0.015	1782
1.734e+06	1734	4.61043	27987.6	159.349	7167.81	4766.19	5478.92	3870.07	23447.2	106.361	0.015	1782
1.735e+06	1735	4.56565	27715.8	151.443	7350.29	5104.34	5539.82	4137.13	22698.5	-1.39452	0.015	1782
1.736e+06	1736	4.65305	28246.3	144.597	7510.28	4891.78	5318.26	4354.68	23038.8	16.9249	0.0155	1783
1.737e+06	1737	4.66611	28332.6	145.267	7318.53	4586.18	5184.01	4054.54	23310.7	344.582	0.016	1783
1.738e+06	1738	4.67512	28387.3	144.131	7462.66	4602.23	5199.44	4027.91	23348.8	15.4269	0.016	1783
1.739e+06	1739	4.72504	28690.4	159.161	7666.7	4887.35	5384.76	4131.15	23375.6	49.4653	0.016	1783
1.74e+06	1740	4.5801	27810.4	143.931	7667.63	4748.38	5419.91	4070.77	22987.1	24.0163	0.016	1783
1.741e+06	1741	4.63216	28119.5	155.51	7428.67	4541.36	5245.69	4117.63	22988.6	26.967	0.0155	1783
1.742e+06	1742	4.81161	29208.8	147.711	7466.81	4563.93	5348.79	4070.62	23031	27.2479	0.016	1783
1.743e+06	1743	4.76692	28930.4	141.018	7698.22	4869.83	5159.6	3982.58	23031.2	33.5554	0.0155	1783
1.744e+06	1744	4.62378	28061.7	134.661	7566.58	4672.09	5125.11	4263.28	23363.6	13.3596	0.0155	1784
1.745e+06	1745	4.71957	28643.1	156.196	7629.93	4671.8	5321.63	4058.04	23641	9.23377	0.015	1784
1.746e+06	1746	4.63591	28135.4	162.263	7311.45	4709.96	5340.36	4395.57	23392.4	13.2593	0.015	1784
1.747e+06	1747	4.63249	28114.6	157.264	7308.61	4508.33	5417.35	3975.11	23359.5	45.9094	0.015	1784
1.748e+06	1748	4.60918	27959.3	293.702	7537.03	4331.4	4928.86	4557.62	23400.3	46567.7	0.014	1785
1.749e+06	1749	4.69826	28506.7	153.122	7216.15	4945.01	5270.27	4090.4	23228.9	64.1561	0.014	1785
1.75e+06	1750	4.70848	28568.7	152.637	7321.11	4484.75	5143.75	3805.11	23260.9	14.932	0.014	1785
1.751e+06	1751	4.59589	27878.7	151.64	7039.98	4691.05	5182.58	3988.85	23627.3	10.3277	0.0135	1785
1.752e+06	1752	4.58523	27807.1	148.916	7219.15	4746.51	5370.25	4075.61	23234.1	-8.02821	0.013	1785
1.753e+06	1753	4.57927	27771	171.237	7680.26	4828.82	5070.49	3970.24	23209.9	5.87233	0.013	1785
1.754e+06	1754	4.61947	28014.7	155.267	7080.4	4571.8	5411.74	4059.03	23585.2	43.8775	0.013	1785
1.755e+06	1755	4.57492	27737.7	147.127	7243.82	4816.79	5342.24	4221.84	23394.7	15.7118	0.013	1785
1.756e+06	1756	4.70068	28500.2	144.859	7386.33	4627.83	5267.1	3983.39	23301.8	75.1401	0.013	1785
1.757e+06	1757	4.67212	28320	155.919	7487.47	4517.99	5357.06	4100.11	23519.2	9.66407	0.0125	1785
1.758e+06	1758	4.61818	27993.1	158.809	7045.5	5211.81	5314.29	3701.22	23403.7	42.7118	0.0125	1785
1.759e+06	1759	4.59357	27843.9	152.507	7222.01	5255.63	5410.82	4083.6	22947.3	32.2026	0.0125	1785
1.76e+06	1760	4.6517	28196.3	157.993	7413.37	4618.43	5338.88	4194.46	23077	22.069	0.0125	1785
1.761e+06	1761	4.60263	27898.8	140.178	7529.38	4783.05	5409.03	4255.89	23148	16.6722	0.0125	1785
1.762e+06	1762	4.62957	28062.2	137.044	7519.89	4677.74	5374.56	3966.19	23244.9	7.14726	0.0125	1785
1.763e+06	1763	4.6285	28055.6	137.215	7216.4	5019.43	5417.44	3926.47	23231.5	83.3034	0.013	1785
1.764e+06	1764	4.66889	28300.5	155.315	7259.76	4833.36	5598.12	4524.72	23049.8	12.101	0.013	1786
1.765e+06	1765	4.65257	28208.6	160.623	7118.46	4712.62	5454.28	4055.97	23133.5	42.8483	0.013	1786
1.766e+06	1766	4.6394	28121.7	140.438	7279.36	4904.69	5587.69	4079.57	22968.5	-10.5068	0.0125	1786
1.767e+06	1767	4.548	27567.7	166.172	7145.49	5200.35	5416.52	3990.94	23168.1	12.2599	0.013	1786
1.768e+06	1768	4.73544	28696.8	145.322	7218.9	4692.52	5355.14	4218.86	22978.6	27.0703	0.0125	1786
1.769e+06	1769	4.74725	28768.4	155.247	7321.38	4896.55	5394.71	4282.6	23049.6	10.8253	0.0125	1786
1.77e+06	1770	4.6154	27969.3	157.663	7168.27	4843.52	5289.67	4114.82	22906.3	8.60129	0.0125	1786
1.771e+06	1771	4.54167	27522.5	147.096	7604.89	5166.9	5288.85	4307.08	23264.1	45.8042	0.0125	1787
1.772e+06	1772	4.7524	28806.7	146.817	7137.15	4793.88	5255.89	4362.49	23377.8	18.8292	0.0125	1787
1.773e+06	1773	4.57048	27704	151.822	7293.87	4768.48	5387.38	3965.43	23113.9	26.9779	0.0125	1787
1.774e+06	1774	4.64514	28156.5	165.853	7424.6	4435.12	5407.1	4165.01	23506.8	37.6307	0.0125	1787
1.775e+06	1775	4.62725	28048.1	167.184	7308.46	4650.41	5510.97	4220.35	23134.4	14.6392	0.0125	1787
1.776e+06	1776	4.70085	28494.2	136.046	7576.67	4754.34	5356.36	4306.25	23436.5	50.0468	0.0125	1787
1.777e+06	1777	4.5284	27448.9	154.735	7389.62	4884.5	5047.27	4081.15	23450	21.8208	0.013	1787
1.778e+06	1778	4.67787	28354.9	163.193	7462.36	4925.91	5136.47	4144.27	23322.8	19.6494	0.013	1787
1.779e+06	1779	4.74324	28751.2	151.105	7176.16	4626.45	5360.77	3938.14	23330.1	15.6974	0.0135	1787
1.78e+06	1780	4.6802	28369	153.308	7493.78	4903.45	5503.25	4384	23509.2	5.8142	0.0135	1787
1.781e+06	1781	4.54656	27559	163.077	7384.21	4631.83	5563.08	4302.54	23329.2	13.8741	0.0135	1787
1.782e+06	1782	4.69213	28441.4	152.595	7345.81	4423.85	5311.07	4181.13	23430.7	-0.9307	0.0135	1787
1.783e+06	1783	4.62298	28022.2	154.384	7532.79	4922.51	5232.87	4702.52	23344.3	-6.00446	0.0135	1788
1.784e+06	1784	4.68159	28384.5	171.439	7275.23	4636.75	5464.88	3984.84	23301.1	9.48849	0.0135	1788
1.785e+06	1785	4.61624	27988.3	144.995	7125.96	5126.45	5232.97	3944.09	23169	11.6825	0.0135	1788
1.786e+06	1786	4.72656	28657.2	150.004	7502.25	5083.5	5602.2	4002.25	23422.1	40.4436	0.014	1788
1.787e+06	1787	4.55435	27613	159.539	7343.29	4893.15	5426.28	4875.21	23209.6	6.86637	0.014	1789
1.788e+06	1788	4.51082	27355.9	164.988	7432.84	4839.23	5163.84	4122.99	23343.2	15.6711	0.014	1789
1.789e+06	1789	4.85317	29432	158.06	7182.49	4926.41	5315.2	4264.02	23088.5	-3.35198	0.0145	1789
1.79e+06	1790	4.53641	27511	163.636	7460.63	4837.66	5496.56	3824.13	23581.7	13.0784	0.0145	1789
1.791e+06	1791	4.63174	28089.2	157.791	7455.46	5071.68	5607.44	4156.64	23504.2	-2.09614	0.0145	1789
1.792e+06	1792	4.71214	28576.7	151.589	7602.11	4711.43	5356.88	4239.25	23419.9	5.18609	0.0145	1789
1.793e+06	1793	4.69142	28451.1	157.091	7255.11	4812.61	5309.97	4101.79	23644.4	1.80076	0.015	1789
1.794e+06	1794	4.71623	28594.5	159.362	7675.59	4697.38	5407.42	4017.28	23230.7	35.6147	0.0145	1789
1.795e+06	1795	4.72809	28666.4	149.019	7097.75	4837.78	5347.86	4280.89	23270.5	-2.3015	0.0145	1790
1.796e+06	1796	4.66371	28276	153.98	7457.13	4965.77	5186.11	3846.48	23324.6	41.88	0.014	1790
1.797e+06	1797	4.73283	28695.1	141.553	7513.32	4954.46	5268.54	4610.26	23032.8	-6.80325	0.0145	1791
1.798e+06	1798	4.65909	28248	167.763	7690.01	4426.05	5300.18	4210.59	23694.4	1312.99	0.014	1792
1.799e+06	1799	4.61807	28006.3	166.748	7598.6	4645.09	5207.71	4190.43	23627.3	121.414	0.014	1792
1.8e+06	1800	4.55536	27626	140.016	7386.83	4746.1	5245.22	4001.77	23544.8	116.034	0.014	1792
1.801e+06	1801	4.57093	27720.4	158.842	7079.23	4638.47	5459.29	4359.95	23396.2	57.6977	0.014	1792
1.802e+06	1802	4.64327	28159.1	161.47	7569.17	4729.9	5308.05	4100.22	23195.2	23.8819	0.014	1792
1.803e+06	1803	4.64977	28198.6	157.724	7190.73	4961.08	5327.06	4516.47	23437.9	52.7169	0.0145	1793
1.804e+06	1804	4.60815	27953	153.88	7367	4653	5392.5	4057.94	23077.9	40.3452	0.0145	1793
1.805e+06	1805	4.59197	27854.9	138.1	7199.19	4543.91	5295.79	4390.75	23135.9	125.888	0.0145	1793
1.806e+06	1806	4.67333	28348.4	151.245	7466.71	4611.75	5333.03	3991.48	23265.7	43.8153	0.015	1793
1.807e+06	1807	4.64027	28147.9	160.991	6930.93	4881.92	5269.07	4117.42	23527.9	5.33771	0.015	1793
1.808e+06	1808	4.59532	27875.2	148.398	7480.43	4544.61	5177.68	4377.5	23262.6	-8.04885	0.015	1793
1.809e+06	1809	4.6555	28240.3	159.308	7271.14	4534.48	5443.26	3938.28	23489.2	3.65318	0.015	1793
1.81e+06	1810	4.65431	28226.1	163.882	7411.9	4688.9	5358.63	3956.96	23481.5	11.9339	0.0145	1793
1.811e+06	1811	4.69809	28491.6	160.575	7274.97	4777.29	5449.63	3860.87	23271.8	9.92453	0.0145	1793
1.812e+06	1812	4.7336	28706.9	154.526	7295.14	5076.37	5327.07	4462.89	23793.3	23.0572	0.0145	1793
1.813e+06	1813	4.60248	27911.7	146.438	7177.35	4874.51	5132.81	5358.68	23187	27.9949	0.0145	1795
1.814e+06	1814	4.66533	28306.9	155.787	7828.34	4811.22	5433.37	4421.96	23300.5	133.543	0.0145	1795
1.815e+06	1815	4.60492	27940.3	159.354	7426.39	4688.53	5506.15	4091.23	23335.6	1442	0.0145	1795
1.816e+06	1816	4.61665	28011.5	150.384	7154.66	4845.92	5399.35	4007.12	23351.6	3.03687	0.0145	1795
1.817e+06	1817	4.53496	27515.9	156.213	7324.11	4694.94	5683.41	4349.94	23491.4	26.2628	0.0145	1795
1.818e+06	1818	4.65187	28225.2	163.986	7596.37	5121.52	5528.85	4922.35	23675.4	62.3999	0.0145	1796
1.819e+06	1819	4.56993	27728	166.859	7373.98	4344.76	5554.93	3909.21	23538.8	11.2265	0.014	1796
1.82e+06	1820	4.6181	28020.3	165.072	7163.32	4684.73	5424.93	4015.35	23608.2	696.861	0.014	1796
1.821e+06	1821	4.63187	28103.9	151.206	7349.65	5080.05	5723.64	4663.52	23495.5	15.1225	0.014	1797
1.822e+06	1822	4.80482	29160.5	167.677	7596.41	5048.49	5489.43	4098.71	23565.3	21.9126	0.014	1797
1.823e+06	1823	4.66441	28308.3	163.405	7234.96	4874.95	5327.02	4185.35	23355.4	206.304	0.014	1797
1.824e+06	1824	4.66428	28307.5	163.118	7668.88	4572.93	5474.92	4220.01	23472.3	29.1703	0.014	1797
1.825e+06	1825	4.76055	28891.8	157.901	7086.39	4730.43	5465.06	4260.26	23353.6	604.002	0.014	1797
1.826e+06	1826	4.54612	27590.4	156.015	7433.03	4705.64	5474.43	4024.13	23406.9	-5.88841	0.014	1797
1.827e+06	1827	4.66473	28303.3	144.327	7469.2	4912.73	5689.81	4033.68	23616.5	43.6162	0.0135	1797
1.828e+06	1828	4.60612	27940.7	153.519	7674.25	4972.99	5436.17	4130.6	23804.7	8.65791	0.0135	1797
1.829e+06	1829	4.68019	28390	156.559	7388.05	4920.98	5513.38	4238.78	23640.8	18.2424	0.0135	1797
1.83e+06	1830	4.61633	27995.7	152.484	7832.12	4666.12	5776.27	4543.68	23542.8	54.3365	0.013	1797
1.831e+06	1831	4.60291	27914.4	170.647	7750.31	4604.22	5597.37	4570.32	23507.3	48.5992	0.013	1798
1.832e+06	1832	4.64159	28148.9	153.803	6921.83	4770.62	5510.45	4277.47	23667.8	5.30164	0.013	1798
1.833e+06	1833	4.76022	28868.3	168.699	7673.66	4797.23	5590.7	4168.76	23443.6	42.6653	0.013	1798
1.834e+06	1834	4.60497	27926.8	159.176	7507.4	4864.45	5748.11	4038.38	23288.9	38.2115	0.0135	1798
1.835e+06	1835	4.61742	28002.4	154.605	7581.57	4952.43	5779.93	3888.3	23239.8	46.1299	0.0135	1798
1.836e+06	1836	4.62653	28057.6	148.503	7391.72	4931.05	5440.96	3903.62	23236	75.7154	0.014	1798
1.837e+06	1837	4.67632	28345.5	154.544	7249.32	4953.95	5502.08	3981.48	23175.5	35.1138	0.013	1798
1.838e+06	1838	4.55094	27578.7	152.269	7507.28	4598.64	5437.58	4359.84	23061.3	28.2912	0.0125	1798
1.839e+06	1839	4.66646	28278.8	148.996	7279.29	4683.66	5523.74	4487.29	23308.4	47.5493	0.0125	1799
1.84e+06	1840	4.63535	28090.2	150.447	7405.81	4659.19	5589.08	5338.75	23388.2	155.536	0.0125	1801
1.841e+06	1841	4.60915	27952.2	156.32	7528.29	4631.17	5547.82	4026.5	23888.8	32.3754	0.0125	1801
1.842e+06	1842	4.62989	28078	159.158	7570.99	4767.7	5625.49	4269.31	23696	54.4606	0.0125	1801
1.843e+06	1843	4.58994	27835.7	170.64	7476.74	4948.56	5637.97	4004.23	23546.7	44.8933	0.0125	1801
1.844e+06	1844	4.66842	28311.6	172.932	7304.01	5052.97	5563.03	4020.65	23467.4	679.106	0.013	1801
1.845e+06	1845	4.66876	28313.7	149.721	6955.63	4758.34	5648.76	4178.59	23513.8	27.3992	0.013	1801
1.846e+06	1846	4.65413	28225	154.496	7074.81	4588.18	5711.04	4464.35	23763.4	11.8718	0.013	1801
1.847e+06	1847	4.58973	27827.5	145.42	6888.65	4929.77	5764.18	3855.03	23392.4	24.6855	0.0125	1801
